Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
73.5,39.4,500,0,0.0100381,1
73.6,39.4,500,0,0.00945024,1
73.7,39.4,500,0,0.0087861,1
73.8,39.4,500,0,0.0080688,1
73.9,39.4,500,0,0.00732201,1
74,39.4,500,0,0.00656747,1
74.1,39.4,500,0,0.00582556,1
74.2,39.4,500,0,0.00511208,1
74.3,39.4,500,0,0.00444139,1
74.4,39.4,500,0,0.00382091,1
74.5,39.4,500,0,0.00325609,1
74.6,39.4,500,0,0.00274928,1
74.7,39.4,500,0,0.00230037,1
74.8,39.4,500,0,0.00190739,1
74.9,39.4,500,0,0.00156706,1
75,39.4,500,0,0.00127491,1
75.1,39.4,500,0,0.00102706,1
75.2,39.4,500,0,0.00081887,1
75.3,39.4,500,0,0.000646163,1
75.4,39.4,500,0,0.000503601,1
75.5,39.4,500,0,0.000387776,1
75.6,39.4,500,0,0.000294592,1
75.7,39.4,500,0,0.000221304,1
75.8,39.4,500,0,0.000162853,1
75.9,39.4,500,0,0.000118706,1
76,39.4,500,0,8.50607e-05,1
76.1,39.4,500,0,6.00683e-05,1
76.2,39.4,500,0,4.15944e-05,1
76.3,39.4,500,0,2.83399e-05,1
76.4,39.4,500,0,1.92712e-05,1
76.5,39.4,500,0,1.28821e-05,1
76.6,39.4,500,0,8.01625e-06,1
76.7,39.4,500,0,5.21575e-06,1
76.8,39.4,500,0,3.3343e-06,1
76.9,39.4,500,0,2.09452e-06,1
77,39.4,500,0,7.78605e-07,1
62.3,39.3,500,0,7.39856e-07,1
62.4,39.3,500,0,1.09087e-06,1
62.5,39.3,500,0,1.575e-06,1
62.6,39.3,500,0,2.22678e-06,1
62.7,39.3,500,0,3.0829e-06,1
62.8,39.3,500,0,4.17953e-06,1
62.9,39.3,500,0,5.54858e-06,1
63,39.3,500,0,7.21308e-06,1
63.1,39.3,500,0,9.18217e-06,1
63.2,39.3,500,0,1.1446e-05,1
63.3,39.3,500,0,1.39717e-05,1
63.4,39.3,500,0,1.67005e-05,1
63.5,39.3,500,0,1.95476e-05,1
63.6,39.3,500,0,2.2405e-05,1
63.7,39.3,500,0,2.51466e-05,1
63.8,39.3,500,0,2.76374e-05,1
63.9,39.3,500,0,2.97442e-05,1
64,39.3,500,0,3.13466e-05,1
64.1,39.3,500,0,3.23492e-05,1
64.2,39.3,500,0,3.26905e-05,1
64.3,39.3,500,0,3.23492e-05,1
64.4,39.3,500,0,3.13466e-05,1
64.5,39.3,500,0,2.97442e-05,1
64.6,39.3,500,0,2.76374e-05,1
64.7,39.3,500,0,2.51466e-05,1
64.8,39.3,500,0,2.2405e-05,1
64.9,39.3,500,0,1.95476e-05,1
65,39.3,500,0,1.67005e-05,1
65.1,39.3,500,0,1.39717e-05,1
65.2,39.3,500,0,1.1446e-05,1
65.3,39.3,500,0,9.18217e-06,1
65.4,39.3,500,0,7.21308e-06,1
65.5,39.3,500,0,5.54858e-06,1
65.6,39.3,500,0,4.17953e-06,1
