YEAR	MONTH	DAY	HH	MM	SS	LAT	LON	DEPTH	DEPTH_ERR	NMAG_TYPE	MAG	MAG_ERR	MAG_MW	MAG_MW_ERR	SOURCE	SHOCK_TYPE
1930	7	2	21	3	42	25.5	90	-1	-1	~MS	7.1	-1	7.1	0.4	T2008a	Mainshock
1930	7	13	19	27	17	38	98.5	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1930	7	21	-1	-1	-1	24	88	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1930	8	13	-1	-1	-1	22.8	86.2	-1	-1	MW	3.8	-1	3.7	0.46	JS2004a	Mainshock
1930	8	23	15	7	40	6	65	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1930	8	24	10	51	16	30	100	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1930	9	1	17	43	13	35.5	81	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1930	9	11	17	20	16	36.5	70.5	250	-1	MS	5.8	-1	5.9	0.21	ISC	Mainshock
1930	9	22	14	19	11	25	94	35	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1930	9	29	13	29	0	27.5	68.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1930	12	3	18	51	44	18	96.5	35	-1	MS	7.3	-1	7.2	0.22	ISC	Mainshock
1931	1	7	3	49	42	36.5	71	200	-1	MS	5.5	-1	5.7	0.21	ISC	Foreshock
1931	1	20	9	27	22	36.5	71.5	220	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1931	1	20	15	26	32	4	99	150	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1931	1	27	20	9	-1	25.6	96.8	60	-1	~MS	7.6	-1	7.6	0.4	T2008a;MD1984a	Mainshock
1931	2	10	1	22	54	25.5	96	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	3	5	17	55	1	3	96	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1931	5	27	0	43	29	27.5	98.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	6	2	17	36	-1	32.9	69.3	-1	-1	MS	5.48	-1	5.7	-1	AB2003a	Mainshock
1931	6	9	2	9	-1	32.9	69.3	-1	-1	MS	5.05	-1	5.4	-1	AB2003a	Aftershock
1931	6	18	12	58	29	30.5	84	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	6	24	23	47	4	15	59.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	8	7	10	49	-1	37.93	58.37	15	-1	MS	5.1	-1	5.4	-1	AB2003a	Mainshock
1931	8	8	4	7	6	9.5	93	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	8	8	8	54	-1	37	59	12	-1	MS	5.3	-1	5.6	-1	AB2003a	Mainshock
1931	8	15	4	1	8	36.5	70.5	240	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1931	8	24	21	35	-1	30.1	67.6	40	-1	MS	6.79	-1	6.8	0.21	AB2003a	Foreshock
1931	8	25	3	1	-1	30.2	67.7	33	-1	MS	5.27	-1	5.5	-1	AB2003a	Foreshock
1931	8	25	3	6	0	31.49	66.52	-1	-1	MS	5.44	-1	5.7	-1	AB2003a	Mainshock
1931	8	25	15	45	0	30.16	67.79	-1	-1	MS	4.95	-1	5.3	-1	AB2003a	Foreshock
1931	8	25	18	53	0	30.42	67.82	33	-1	MS	5.18	-1	5.5	-1	AB2003a	Foreshock
1931	8	26	19	29	20	28	69	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	8	27	15	27	-1	29.8	67.3	33	-1	MS	7.31	-1	7.3	0.3	AB2003a	Mainshock
1931	8	28	3	18	-1	30.2	67.7	-1	-1	MS	5.01	-1	5.4	-1	AB2003a	Aftershock
1931	8	28	4	2	0	29.25	68.42	40	-1	MS	5.17	-1	5.5	-1	AB2003a	Aftershock
1931	8	28	19	40	0	28.82	67.39	33	-1	MS	5.55	-1	5.7	-1	AB2003a	Mainshock
1931	9	3	17	11	-1	29.8	67.3	-1	-1	MS	5.13	-1	5.5	-1	AB2003a	Aftershock
1931	9	6	5	38	7	18.5	96	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	9	6	14	33	-1	29.72	67.85	33	-1	MS	5.43	-1	5.7	-1	AB2003a	Aftershock
1931	9	8	16	12	-1	29.8	67.3	-1	-1	MS	4.94	-1	5.3	-1	AB2003a	Aftershock
1931	9	10	22	27	-1	34.4	62.2	-1	-1	MS	5	-1	5.4	-1	AB2003a	Mainshock
1931	9	14	3	32	16	36.5	70.5	220	-1	MS	5.8	-1	5.9	0.21	ISC	Foreshock
1931	9	30	11	14	45	28.5	69	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1931	10	3	10	35	-1	29.8	67.3	-1	-1	MS	5.44	-1	5.7	-1	AB2003a	Mainshock
1931	10	5	22	31	27	36.5	70.5	220	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1931	10	18	7	6	40	26	98	35	-1	MS	5.6	-1	5.8	0.21	ISC	Foreshock
1931	11	30	17	1	36	15.5	92.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	1	3	7	50	23	25.5	98.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	2	4	21	18	9	26.5	62.25	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	2	9	2	19	44	36.5	70.5	220	-1	MS	5.2	-1	5.5	0.2	ISC	Aftershock
1932	2	12	0	58	9	10.5	57.5	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1932	2	21	13	20	57	4	63	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	3	4	23	20	48	33.5	81	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	3	6	0	17	56	25.5	92.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	3	24	16	8	36	25	90	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	3	26	7	8	50	2	66.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	3	27	8	44	40	24.5	92	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	4	3	10	52	41	36.75	70.5	250	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1932	4	18	11	23	21	25	64	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1932	6	16	1	18	45	3	97.5	80	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1932	8	14	4	39	32	26	95.5	120	-1	MS	7	-1	6.9	0.22	ISC	Mainshock
1932	8	14	12	36	8	13.5	56	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	9	8	7	25	-1	31.59	58.15	-1	-1	MS	5.56	-1	5.7	-1	AB2003a	Mainshock
1932	9	20	15	43	25	8.5	93.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Foreshock
1932	10	29	11	8	49	39.5	72	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1932	11	9	18	30	9	26.5	92	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1932	12	11	4	25	55	9	93.5	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1933	1	9	2	1	43	36.5	70.5	230	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1933	1	17	15	59	56	40	97	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	1	20	12	12	12	36.5	70.5	230	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1933	2	21	19	2	59	27.5	57.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	3	6	13	5	35	26	90.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	4	17	-1	-1	-1	12.4	75.5	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1933	5	16	1	12	28	7	96.5	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1933	5	19	17	20	45	38	98.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	5	21	17	53	43	36.5	70.5	220	-1	MS	5.5	-1	5.7	0.21	ISC	Foreshock
1933	5	27	22	41	58	37	70.5	230	-1	MS	5.8	-1	5.9	0.21	ISC	Mainshock
1933	6	1	17	19	53	4	94	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	6	7	11	46	6	27.25	100.25	35	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1933	7	3	15	9	5	19	97	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	7	7	7	30	51	24	65	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	7	25	13	38	23	39	72	250	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1933	8	11	8	54	1	25.5	98.5	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1933	9	25	18	51	21	38	87	35	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1933	10	5	13	29	45	35	57.75	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1933	10	16	4	35	-1	32.7	66.5	-1	-1	MS	5.57	-1	5.7	-1	AB2003a	Mainshock
1933	10	26	15	-1	-1	31.6	59.9	-1	-1	MS	3.9	-1	4.6	-1	AB2003a	Mainshock
1933	11	19	9	8	29	25	98	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1933	11	28	11	9	18	32	56	35	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1933	12	2	2	15	16	36.34	69.6	15	-1	MS	5.24	-1	5.5	-1	AB2003a	Foreshock
1933	12	9	7	52	-1	37.01	69.26	33	-1	MS	5.42	-1	5.6	-1	AB2003a	Mainshock
1934	1	1	-1	-1	-1	17.5	77.2	-1	-1	MW	3.8	-1	3.7	0.46	JS2004a	Mainshock
1934	1	2	20	55	38	30	57.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1934	1	15	8	43	-1	27.55	87.09	25	-1	~MS	8.1	0.2	8.1	0.2	SG1980a	Mainshock
1934	1	19	12	33	7	25.5	98.25	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1934	2	20	-1	-1	-1	18.5	83.2	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1934	4	3	11	26	37	35.5	65	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1934	4	19	23	27	0	24	65	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1934	5	1	3	40	40	27	69	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1934	5	1	7	4	56	3.5	97.5	145	-1	MS	7	-1	6.8	0.22	ISC	Mainshock
1934	5	12	20	26	30	4	96.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1934	6	2	5	54	29	24.5	95	130	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1934	6	13	22	10	28	27.5	62.5	80	-1	MS	7	-1	6.8	0.22	ISC	Mainshock
1934	6	23	5	19	53	33	92.5	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1934	7	22	19	56	57	36.5	70.5	240	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1934	7	31	10	58	47	4	96	35	-1	MS	5.6	-1	5.8	0.21	ISC	Foreshock
1934	7	31	11	49	16	3.5	96.25	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1934	8	31	14	57	41	38.75	71	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1934	9	8	6	44	56	38.5	71	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1934	9	21	12	38	54	2	99	100	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1934	9	26	7	-1	-1	37.1	69.9	15	-1	MS	5	-1	5.4	-1	AB2003a	Mainshock
1934	10	15	-1	-1	-1	17.5	76	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1934	10	19	20	58	16	34	82	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1934	11	15	23	14	-1	36.6	71.4	-1	-1	MS	5	-1	5.4	-1	AB2003a	Mainshock
1934	11	18	3	21	24	36.5	70.5	220	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1934	12	15	1	57	37	31.25	89.25	35	-1	MS	7.1	-1	6.8	0.22	ISC	Mainshock
1935	1	1	-1	-1	-1	18.4	78.1	-1	-1	MW	3.5	-1	3.4	0.46	JS2004a	Mainshock
1935	1	3	1	50	8	30.5	88	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1935	1	18	2	8	37	14.5	56	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1935	2	3	2	10	47	36.5	70.5	230	-1	MS	6	-1	6.1	0.21	ISC	Foreshock
1935	3	5	22	15	53	29.75	80.25	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1935	3	21	0	4	2	24.25	89.5	80	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1935	4	3	11	11	59	36.5	70.5	250	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1935	4	11	1	17	55	13.25	95.5	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1935	4	23	16	45	41	24	94.75	110	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1935	5	12	5	20	-1	37.1	71.37	33	-1	MS	5.3	-1	5.6	-1	AB2003a	Mainshock
1935	5	13	19	53	33	19.5	101	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1935	5	15	2	1	24	28	68	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1935	5	15	20	1	-1	28.4	67.5	33	-1	MS	5.97	-1	6	-1	AB2003a	Aftershock
1935	5	20	-1	-1	-1	22.4	85.7	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1935	5	21	4	22	31	28.75	89.25	140	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1935	5	30	21	33	46	29.6	66.5	20	-1	MS	7.7	-1	7.7	0.3	AB2003a	Mainshock
1935	5	31	17	12	-1	30	67.19	35	-1	MS	5.46	-1	5.7	-1	AB2003a	Aftershock
1935	6	2	9	16	25	30.14	66.93	13	-1	MS	6.04	-1	6.1	-1	AB2003a	Mainshock
1935	7	5	17	53	1	38	67.5	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1935	7	20	-1	-1	-1	21	72.7	-1	-1	MW	4.6	-1	4.5	0.46	JS2004a	Mainshock
1935	7	26	10	32	18	33.25	101	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1935	7	28	5	23	58	36	71	150	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1935	8	3	1	10	1	4.5	96.25	35	-1	MS	7	-1	6.8	0.22	ISC	Mainshock
1935	9	15	-1	-1	-1	19.3	73	-1	-1	MW	3.5	-1	3.4	0.46	JS2004a	Mainshock
1935	10	4	14	51	-1	29.26	66.34	33	-1	MS	5.4	-1	5.6	-1	AB2003a	Mainshock
1935	10	11	4	20	18	36.5	70.5	230	-1	MS	5.8	-1	5.9	0.21	ISC	Mainshock
1935	10	20	4	51	30	18	60	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1935	10	28	12	5	-1	31.3	69.3	33	-1	MS	5.59	-1	5.8	-1	AB2003a	Mainshock
1935	11	21	-1	-1	-1	11.8	77.9	-1	-1	MW	3.5	-1	3.4	0.46	JS2004a	Mainshock
1935	11	25	10	3	2	6	94	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1935	12	19	23	10	45	36.5	70.5	230	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1936	2	11	4	48	0	27.5	87	50	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1936	2	18	14	30	32	31	89	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1936	2	21	6	20	40	23	96	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1936	4	8	-1	-1	-1	22.4	78.4	-1	-1	MW	3.5	-1	3.4	0.46	JS2004a	Mainshock
1936	4	19	9	4	0	10.5	93	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1936	5	7	15	3	-1	36.53	69.45	33	-1	MS	5.35	-1	5.6	-1	AB2003a	Mainshock
1936	5	27	-1	-1	-1	25.6	85.2	-1	-1	MW	3.5	-1	3.4	0.46	JS2004a	Mainshock
1936	5	27	6	19	19	28.5	83.5	35	-1	MS	7	-1	6.8	0.22	ISC	Mainshock
1936	6	29	14	30	10	36.5	71	230	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1936	6	30	19	26	-1	33.6	60	-1	-1	MS	5.97	-1	6	-1	AB2003a	Mainshock
1936	7	4	8	57	11	4	99	200	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1936	7	22	8	56	-1	28.55	68.11	33	-1	MS	5.18	-1	5.5	-1	AB2003a	Mainshock
1936	8	20	23	32	33	36.5	71	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1936	8	23	21	12	13	5	95	40	-1	MS	7.3	-1	7.2	0.22	ISC	Mainshock
1936	9	19	1	1	47	3.75	97.5	35	-1	MS	7.2	-1	7.1	0.22	ISC	Mainshock
1937	1	7	13	20	35	35.5	98	35	-1	MS	7.6	-1	7.5	0.23	ISC	Mainshock
1937	1	11	-1	-1	-1	18.9	72.9	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1937	5	16	-1	-1	-1	11.6	78.1	-1	-1	MW	3.5	-1	3.4	0.46	JS2004a	Mainshock
1937	7	1	11	49	49	3.5	96.5	110	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1937	8	4	23	35	22	6	95.5	120	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1937	8	22	-1	-1	-1	15.4	78.2	-1	-1	MW	3.5	-1	3.4	0.46	JS2004a	Mainshock
1937	10	20	1	23	43	31	78	35	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1937	10	29	7	26	30	36.5	70.5	230	-1	MS	6.2	-1	6.2	0.21	ISC	Foreshock
1937	11	7	19	7	40	35	73	100	-1	MS	5.8	-1	5.9	0.21	ISC	Mainshock
1937	11	11	17	11	-1	37.5	72.2	-1	-1	MS	5.5	-1	5.7	-1	AB2003a	Mainshock
1937	11	13	11	50	-1	38	69.5	10	-1	MS	5.6	-1	5.8	-1	AB2003a	Mainshock
1937	11	14	10	58	12	36.5	70.5	240	-1	MS	7.2	-1	7.1	0.22	ISC	Mainshock
1937	11	15	21	37	34	35	78	100	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1937	11	30	0	40	27	5.5	90	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1938	1	8	-1	-1	-1	12.5	79.7	-1	-1	MW	3.8	-1	3.7	0.46	JS2004a	Mainshock
1938	1	18	9	29	2	36.5	70.5	250	-1	MS	5.8	-1	5.9	0.21	ISC	Aftershock
1938	1	26	10	48	12	36.5	70.5	250	-1	MS	5.2	-1	5.5	0.2	ISC	Aftershock
1938	1	29	4	13	8	27.5	87	35	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1938	3	14	0	48	38	21.13	75.83	40	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1938	4	6	1	14	30	36.5	70.5	240	-1	MS	5.2	-1	5.5	0.2	ISC	Mainshock
1938	4	14	1	16	35	23.5	95	130	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1938	5	6	3	41	8	24.5	95	100	-1	MS	5.8	-1	5.9	0.21	ISC	Mainshock
1938	7	12	-1	-1	-1	22	72	-1	-1	MW	3.8	-1	3.7	0.46	JS2004a	Mainshock
1938	7	19	19	45	-1	34.92	59.35	-1	-1	MS	5.2	-1	5.5	-1	AB2003a	Mainshock
1938	7	23	-1	-1	-1	22.4	71.8	-1	-1	MW	4.9	-1	4.8	0.46	JS2004a	Mainshock
1938	8	5	14	17	-1	36.8	71	15	-1	MS	5.22	-1	5.5	-1	AB2003a	Mainshock
1938	8	16	4	27	50	23.5	94.25	35	-1	MS	7.2	-1	6.9	0.22	ISC	Mainshock
1938	8	22	21	37	26	36.75	99	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1938	8	23	8	16	3	32.25	92.75	35	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1938	8	26	-1	-1	-1	19.4	84.9	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1938	9	10	22	23	57	7.5	79	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1938	10	7	16	23	45	9.5	94	120	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1938	10	21	20	24	12	2.5	66	60	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1938	11	21	1	11	28	30	95	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1938	12	1	18	9	-1	30.43	68.53	-1	-1	MS	5.43	-1	5.7	-1	AB2003a	Mainshock
1938	12	19	18	56	-1	36.64	58.5	-1	-1	MS	5.6	-1	5.8	-1	AB2003a	Mainshock
1939	1	29	15	25	50	5	94.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1939	2	6	21	10	16	36.5	71	250	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1939	4	19	-1	-1	-1	17.3	78.5	-1	-1	MW	3.8	-1	3.7	0.46	JS2004a	Mainshock
1939	5	23	4	18	45	9	59	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1939	5	27	3	45	44	24.5	94	75	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1939	5	30	10	7	4	39	71	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1939	6	10	8	36	41	33.5	56.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1939	6	19	4	2	-1	37.02	71.27	33	-1	MS	5.18	-1	5.5	-1	AB2003a	Mainshock
1939	6	19	21	56	40	23.5	94	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1939	7	18	11	24	9	8	93	60	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1939	8	7	23	59	42	4	77.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1939	8	28	21	35	-1	36.14	58.58	-1	-1	MS	5.2	-1	5.5	-1	AB2003a	Mainshock
1939	9	6	11	27	-1	36.6	66.5	30	-1	MS	5.38	-1	5.6	-1	AB2003a	Mainshock
1939	9	14	9	1	6	12	95	100	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1939	9	25	15	31	3	9	94	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1939	10	1	-1	-1	-1	24	85.4	-1	-1	MW	3.8	-1	3.7	0.46	JS2004a	Mainshock
1939	10	10	20	42	-1	36.3	69	15	-1	MS	5	-1	5.4	-1	AB2003a	Mainshock
1939	11	5	-1	-1	-1	21.4	77.8	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1939	11	8	17	21	-1	36.32	58	-1	-1	MS	5.49	-1	5.7	-1	AB2003a	Mainshock
1939	11	21	11	1	50	36.5	70.5	220	-1	MS	6.9	-1	6.8	0.22	ISC	Mainshock
1939	12	19	0	2	31	36.5	70.5	220	-1	MS	5.5	-1	5.7	0.21	ISC	Aftershock
1940	1	26	15	20	45	36.5	72	200	-1	MS	5.8	-1	5.9	0.21	ISC	Mainshock
1940	2	8	15	15	20	36.5	70.5	220	-1	MS	5.8	-1	5.9	0.21	ISC	Foreshock
1940	3	19	4	35	50	35.75	70	50	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1940	3	29	21	37	24	2	96.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1940	4	6	-1	-1	-1	11.9	78.2	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1940	5	4	17	4	-1	35.76	58.53	-1	-1	MS	4.9	-1	5.3	-1	AB2003a	Foreshock
1940	5	4	21	1	0	35.76	58.53	-1	-1	MS	6.46	-1	6.4	-1	AB2003a	Mainshock
1940	5	11	21	0	20	23.75	94.25	80	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1940	5	27	4	10	38	37	71	240	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1940	7	17	6	36	-1	36.66	72.21	33	-1	MS	5.64	-1	5.8	-1	AB2003a	Mainshock
1940	7	17	11	44	0	36.8	70.7	15	-1	MS	5.6	-1	5.8	-1	AB2003a	Aftershock
1940	8	1	19	45	-1	38	72.5	20	-1	MS	5.5	-1	5.7	-1	AB2003a	Mainshock
1940	9	1	18	46	-1	36.1	69	15	-1	MS	5.4	-1	5.6	-1	AB2003a	Mainshock
1940	9	3	14	40	32	31	91.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1940	9	21	13	49	3	36.5	70.5	250	-1	MS	6.2	-1	6.2	0.21	ISC	Mainshock
1940	10	4	4	35	52	30	92	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1940	10	5	14	44	-1	37.2	69	-1	-1	MS	5.2	-1	5.5	-1	AB2003a	Mainshock
1940	10	31	5	21	55	11.5	57.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1940	10	31	10	43	56	24.5	70.25	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1940	11	1	-1	-1	-1	22.9	69.3	-1	-1	MW	3.3	-1	3.2	0.46	JS2004a	Mainshock
1940	11	4	8	30	12	36.5	70.75	210	-1	MS	5.8	-1	5.9	0.21	ISC	Aftershock
1940	11	13	11	35	58	8.5	93.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1940	11	20	17	59	59	36	70.5	200	-1	MS	5.8	-1	5.9	0.21	ISC	Aftershock
1940	12	25	23	7	33	36.5	70.5	250	-1	MS	5.5	-1	5.7	0.21	ISC	Aftershock
1941	1	21	12	41	48	27	92	100	-1	MS	6.8	-1	6.6	0.22	ISC	Mainshock
1941	1	27	2	30	16	26.5	92.5	180	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1941	2	16	16	39	-1	33.41	58.87	-1	-1	MS	6.21	-1	6.2	-1	AB2003a	Mainshock
1941	2	23	9	56	40	28	96	90	-1	MS	5.5	-1	5.7	0.21	ISC	Mainshock
1941	3	11	21	48	55	36.5	71	210	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1941	3	16	20	54	53	7.5	73	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1941	4	14	19	32	45	36	71	240	-1	MS	5.5	-1	5.7	0.21	ISC	Aftershock
1941	4	19	7	53	42	39	97	35	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1941	4	20	17	38	30	39	70.5	35	-1	MS	6.5	-1	6.4	0.22	ISC	Mainshock
1941	4	26	23	11	1	39	70.5	35	-1	MS	5.6	-1	5.8	0.21	ISC	Aftershock
1941	5	6	16	55	36	39	70.5	60	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1941	5	15	15	19	52	36.5	70	230	-1	MS	6	-1	6.1	0.21	ISC	Mainshock
1941	5	16	7	14	32	24	99	35	-1	MS	6.9	-1	6.8	0.22	ISC	Mainshock
1941	5	17	21	29	34	36.5	70.5	250	-1	MS	5.8	-1	5.9	0.21	ISC	Mainshock
1941	5	22	1	0	32	27.5	93	35	-1	MS	5.6	-1	5.8	0.21	ISC	Mainshock
1941	5	28	-1	-1	-1	18.1	73.1	-1	-1	MW	4.2	-1	4.1	0.46	JS2004a	Mainshock
