ordinal,branch_path,weight
228,b1m1~b1m4_b2m3_b3m4_b4m2_b5m2_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
229,b1m1~b1m3_b2m3_b3m3_b4m2_b5m4_b6m3_b7m3_b9m2_b8m1,3.3333334e-05
230,b1m1~b1m4_b2m1_b3m4_b4m3_b5m2_b6m2_b7m1_b9m2_b8m1,3.3333334e-05
231,b1m1~b1m3_b2m1_b3m1_b4m1_b5m4_b6m2_b7m1_b9m2_b8m4,3.3333334e-05
232,b1m1~b1m3_b2m2_b3m3_b4m1_b5m3_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
233,b1m1~b1m2_b2m5_b3m4_b4m2_b5m3_b6m2_b7m2_b9m1_b8m2,3.3333334e-05
234,b1m1~b1m1_b2m4_b3m4_b4m3_b5m2_b6m3_b7m3_b9m4_b8m3,3.3333334e-05
235,b1m1~b1m3_b2m5_b3m2_b4m4_b5m1_b6m3_b7m1_b9m4_b8m2,3.3333334e-05
236,b1m1~b1m2_b2m1_b3m3_b4m2_b5m4_b6m2_b7m1_b9m3_b8m3,3.3333334e-05
237,b1m1~b1m1_b2m1_b3m2_b4m4_b5m4_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
238,b1m1~b1m3_b2m3_b3m4_b4m3_b5m3_b6m1_b7m3_b9m2_b8m4,3.3333334e-05
239,b1m1~b1m1_b2m4_b3m3_b4m1_b5m3_b6m3_b7m1_b9m2_b8m3,3.3333334e-05
240,b1m1~b1m4_b2m4_b3m4_b4m1_b5m4_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
241,b1m1~b1m4_b2m5_b3m1_b4m2_b5m2_b6m1_b7m1_b9m2_b8m2,3.3333334e-05
242,b1m1~b1m4_b2m4_b3m2_b4m1_b5m4_b6m1_b7m1_b9m2_b8m2,3.3333334e-05
243,b1m1~b1m2_b2m3_b3m2_b4m3_b5m2_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
244,b1m1~b1m1_b2m1_b3m2_b4m1_b5m4_b6m3_b7m2_b9m2_b8m3,3.3333334e-05
245,b1m1~b1m4_b2m4_b3m3_b4m2_b5m1_b6m1_b7m3_b9m4_b8m4,3.3333334e-05
246,b1m1~b1m2_b2m4_b3m3_b4m2_b5m1_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
247,b1m1~b1m4_b2m5_b3m2_b4m2_b5m2_b6m1_b7m4_b9m4_b8m1,3.3333334e-05
248,b1m1~b1m4_b2m5_b3m2_b4m1_b5m2_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
249,b1m1~b1m4_b2m3_b3m1_b4m1_b5m4_b6m3_b7m3_b9m1_b8m4,3.3333334e-05
250,b1m1~b1m2_b2m1_b3m4_b4m3_b5m1_b6m3_b7m3_b9m3_b8m4,3.3333334e-05
251,b1m1~b1m2_b2m3_b3m3_b4m4_b5m1_b6m3_b7m4_b9m1_b8m2,3.3333334e-05
252,b1m1~b1m4_b2m3_b3m1_b4m1_b5m2_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
253,b1m1~b1m2_b2m2_b3m2_b4m2_b5m2_b6m2_b7m4_b9m4_b8m3,3.3333334e-05
254,b1m1~b1m1_b2m4_b3m2_b4m3_b5m1_b6m3_b7m4_b9m2_b8m3,3.3333334e-05
255,b1m1~b1m3_b2m2_b3m1_b4m3_b5m1_b6m3_b7m1_b9m2_b8m4,3.3333334e-05
256,b1m1~b1m4_b2m4_b3m3_b4m4_b5m3_b6m1_b7m4_b9m2_b8m2,3.3333334e-05
257,b1m1~b1m3_b2m4_b3m4_b4m3_b5m3_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
258,b1m1~b1m3_b2m2_b3m2_b4m3_b5m2_b6m3_b7m1_b9m1_b8m3,3.3333334e-05
259,b1m1~b1m1_b2m2_b3m4_b4m4_b5m1_b6m2_b7m1_b9m3_b8m2,3.3333334e-05
260,b1m1~b1m3_b2m3_b3m2_b4m1_b5m4_b6m1_b7m3_b9m3_b8m1,3.3333334e-05
261,b1m1~b1m4_b2m5_b3m4_b4m1_b5m4_b6m1_b7m4_b9m1_b8m4,3.3333334e-05
262,b1m1~b1m1_b2m3_b3m4_b4m1_b5m4_b6m1_b7m4_b9m3_b8m3,3.3333334e-05
263,b1m1~b1m3_b2m1_b3m2_b4m2_b5m4_b6m2_b7m2_b9m3_b8m1,3.3333334e-05
264,b1m1~b1m4_b2m3_b3m3_b4m1_b5m4_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
265,b1m1~b1m3_b2m5_b3m4_b4m2_b5m1_b6m1_b7m3_b9m1_b8m4,3.3333334e-05
266,b1m1~b1m3_b2m4_b3m4_b4m4_b5m1_b6m1_b7m3_b9m1_b8m3,3.3333334e-05
267,b1m1~b1m3_b2m5_b3m1_b4m1_b5m4_b6m1_b7m3_b9m1_b8m3,3.3333334e-05
268,b1m1~b1m2_b2m3_b3m1_b4m4_b5m1_b6m1_b7m2_b9m4_b8m1,3.3333334e-05
269,b1m1~b1m2_b2m1_b3m4_b4m2_b5m4_b6m3_b7m2_b9m3_b8m2,3.3333334e-05
270,b1m1~b1m4_b2m2_b3m1_b4m3_b5m4_b6m3_b7m4_b9m4_b8m1,3.3333334e-05
271,b1m1~b1m4_b2m2_b3m1_b4m4_b5m1_b6m3_b7m4_b9m2_b8m2,3.3333334e-05
272,b1m1~b1m4_b2m3_b3m2_b4m2_b5m2_b6m3_b7m3_b9m1_b8m4,3.3333334e-05
273,b1m1~b1m4_b2m4_b3m2_b4m1_b5m1_b6m3_b7m4_b9m2_b8m2,3.3333334e-05
274,b1m1~b1m3_b2m1_b3m1_b4m4_b5m3_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
275,b1m1~b1m3_b2m1_b3m1_b4m1_b5m2_b6m3_b7m4_b9m2_b8m1,3.3333334e-05
276,b1m1~b1m4_b2m1_b3m4_b4m4_b5m2_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
277,b1m1~b1m3_b2m3_b3m4_b4m4_b5m4_b6m3_b7m4_b9m2_b8m4,3.3333334e-05
278,b1m1~b1m3_b2m5_b3m1_b4m1_b5m3_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
279,b1m1~b1m4_b2m1_b3m4_b4m3_b5m3_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
280,b1m1~b1m4_b2m3_b3m4_b4m1_b5m4_b6m1_b7m3_b9m2_b8m4,3.3333334e-05
281,b1m1~b1m2_b2m2_b3m4_b4m1_b5m1_b6m2_b7m4_b9m3_b8m2,3.3333334e-05
282,b1m1~b1m2_b2m3_b3m3_b4m1_b5m1_b6m3_b7m1_b9m4_b8m4,3.3333334e-05
283,b1m1~b1m1_b2m2_b3m4_b4m3_b5m1_b6m1_b7m4_b9m3_b8m1,3.3333334e-05
284,b1m1~b1m3_b2m2_b3m3_b4m2_b5m1_b6m1_b7m3_b9m2_b8m3,3.3333334e-05
285,b1m1~b1m1_b2m1_b3m3_b4m4_b5m3_b6m1_b7m1_b9m1_b8m2,3.3333334e-05
286,b1m1~b1m2_b2m5_b3m2_b4m1_b5m4_b6m3_b7m4_b9m3_b8m2,3.3333334e-05
287,b1m1~b1m3_b2m1_b3m4_b4m2_b5m3_b6m2_b7m4_b9m1_b8m1,3.3333334e-05
288,b1m1~b1m2_b2m1_b3m3_b4m4_b5m3_b6m3_b7m2_b9m2_b8m1,3.3333334e-05
289,b1m1~b1m3_b2m2_b3m4_b4m2_b5m1_b6m1_b7m4_b9m1_b8m4,3.3333334e-05
290,b1m1~b1m1_b2m1_b3m3_b4m2_b5m4_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
291,b1m1~b1m1_b2m1_b3m3_b4m4_b5m4_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
292,b1m1~b1m4_b2m2_b3m2_b4m4_b5m1_b6m3_b7m4_b9m1_b8m3,3.3333334e-05
293,b1m1~b1m2_b2m3_b3m1_b4m4_b5m2_b6m1_b7m1_b9m3_b8m1,3.3333334e-05
294,b1m1~b1m1_b2m3_b3m3_b4m1_b5m3_b6m2_b7m4_b9m3_b8m3,3.3333334e-05
295,b1m1~b1m3_b2m1_b3m2_b4m4_b5m1_b6m2_b7m2_b9m3_b8m3,3.3333334e-05
296,b1m1~b1m4_b2m1_b3m2_b4m3_b5m2_b6m2_b7m4_b9m1_b8m2,3.3333334e-05
297,b1m1~b1m1_b2m5_b3m2_b4m2_b5m1_b6m1_b7m4_b9m1_b8m1,3.3333334e-05
298,b1m1~b1m3_b2m3_b3m2_b4m4_b5m2_b6m1_b7m4_b9m3_b8m2,3.3333334e-05
299,b1m1~b1m1_b2m2_b3m3_b4m4_b5m2_b6m1_b7m3_b9m4_b8m3,3.3333334e-05
300,b1m1~b1m1_b2m2_b3m1_b4m1_b5m3_b6m1_b7m2_b9m4_b8m2,3.3333334e-05
301,b1m1~b1m3_b2m1_b3m3_b4m3_b5m1_b6m1_b7m2_b9m3_b8m2,3.3333334e-05
302,b1m1~b1m3_b2m1_b3m4_b4m2_b5m1_b6m1_b7m1_b9m1_b8m3,3.3333334e-05
303,b1m1~b1m3_b2m3_b3m3_b4m4_b5m4_b6m3_b7m3_b9m4_b8m3,3.3333334e-05
304,b1m1~b1m3_b2m5_b3m3_b4m1_b5m2_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
305,b1m1~b1m4_b2m5_b3m3_b4m1_b5m2_b6m1_b7m2_b9m1_b8m2,3.3333334e-05
306,b1m1~b1m3_b2m1_b3m2_b4m2_b5m1_b6m3_b7m3_b9m2_b8m2,3.3333334e-05
307,b1m1~b1m2_b2m2_b3m2_b4m4_b5m2_b6m2_b7m1_b9m3_b8m2,3.3333334e-05
308,b1m1~b1m4_b2m1_b3m4_b4m3_b5m2_b6m3_b7m3_b9m1_b8m1,3.3333334e-05
309,b1m1~b1m2_b2m1_b3m2_b4m3_b5m3_b6m2_b7m4_b9m4_b8m4,3.3333334e-05
310,b1m1~b1m2_b2m4_b3m4_b4m1_b5m2_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
311,b1m1~b1m1_b2m2_b3m3_b4m2_b5m1_b6m2_b7m2_b9m1_b8m2,3.3333334e-05
312,b1m1~b1m1_b2m1_b3m3_b4m1_b5m1_b6m2_b7m2_b9m2_b8m3,3.3333334e-05
313,b1m1~b1m4_b2m5_b3m2_b4m1_b5m1_b6m1_b7m3_b9m2_b8m1,3.3333334e-05
314,b1m1~b1m4_b2m2_b3m3_b4m4_b5m3_b6m1_b7m1_b9m3_b8m3,3.3333334e-05
315,b1m1~b1m3_b2m4_b3m4_b4m3_b5m3_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
316,b1m1~b1m2_b2m4_b3m1_b4m3_b5m4_b6m2_b7m2_b9m3_b8m1,3.3333334e-05
317,b1m1~b1m1_b2m4_b3m2_b4m4_b5m2_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
318,b1m1~b1m1_b2m4_b3m1_b4m3_b5m1_b6m1_b7m3_b9m4_b8m2,3.3333334e-05
319,b1m1~b1m2_b2m1_b3m1_b4m1_b5m1_b6m1_b7m4_b9m3_b8m4,3.3333334e-05
320,b1m1~b1m3_b2m1_b3m4_b4m4_b5m4_b6m1_b7m1_b9m1_b8m2,3.3333334e-05
321,b1m1~b1m3_b2m5_b3m2_b4m1_b5m3_b6m3_b7m1_b9m1_b8m4,3.3333334e-05
322,b1m1~b1m3_b2m4_b3m1_b4m4_b5m2_b6m1_b7m1_b9m3_b8m3,3.3333334e-05
323,b1m1~b1m2_b2m1_b3m3_b4m2_b5m3_b6m1_b7m4_b9m4_b8m1,3.3333334e-05
324,b1m1~b1m4_b2m5_b3m1_b4m2_b5m3_b6m1_b7m3_b9m3_b8m4,3.3333334e-05
325,b1m1~b1m3_b2m5_b3m4_b4m1_b5m1_b6m2_b7m3_b9m1_b8m2,3.3333334e-05
326,b1m1~b1m3_b2m2_b3m1_b4m2_b5m2_b6m2_b7m3_b9m4_b8m2,3.3333334e-05
327,b1m1~b1m3_b2m3_b3m1_b4m4_b5m4_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
328,b1m1~b1m2_b2m4_b3m2_b4m3_b5m2_b6m1_b7m2_b9m1_b8m1,3.3333334e-05
329,b1m1~b1m1_b2m5_b3m4_b4m4_b5m2_b6m1_b7m2_b9m1_b8m3,3.3333334e-05
330,b1m1~b1m2_b2m3_b3m1_b4m2_b5m4_b6m2_b7m4_b9m3_b8m4,3.3333334e-05
331,b1m1~b1m4_b2m1_b3m1_b4m3_b5m3_b6m1_b7m1_b9m3_b8m1,3.3333334e-05
332,b1m1~b1m1_b2m1_b3m2_b4m1_b5m3_b6m2_b7m2_b9m1_b8m2,3.3333334e-05
333,b1m1~b1m1_b2m3_b3m2_b4m2_b5m1_b6m2_b7m3_b9m4_b8m2,3.3333334e-05
334,b1m1~b1m1_b2m1_b3m4_b4m3_b5m3_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
335,b1m1~b1m1_b2m1_b3m4_b4m2_b5m1_b6m1_b7m2_b9m3_b8m2,3.3333334e-05
336,b1m1~b1m4_b2m3_b3m1_b4m2_b5m3_b6m3_b7m4_b9m4_b8m2,3.3333334e-05
337,b1m1~b1m3_b2m5_b3m1_b4m2_b5m1_b6m3_b7m1_b9m1_b8m3,3.3333334e-05
338,b1m1~b1m2_b2m5_b3m2_b4m4_b5m3_b6m3_b7m4_b9m2_b8m1,3.3333334e-05
339,b1m1~b1m1_b2m2_b3m4_b4m4_b5m2_b6m1_b7m3_b9m3_b8m4,3.3333334e-05
340,b1m1~b1m2_b2m5_b3m4_b4m2_b5m2_b6m1_b7m4_b9m1_b8m4,3.3333334e-05
341,b1m1~b1m2_b2m5_b3m2_b4m4_b5m3_b6m1_b7m1_b9m3_b8m1,3.3333334e-05
342,b1m1~b1m1_b2m4_b3m2_b4m4_b5m2_b6m3_b7m1_b9m2_b8m3,3.3333334e-05
343,b1m1~b1m2_b2m4_b3m3_b4m3_b5m4_b6m1_b7m4_b9m4_b8m4,3.3333334e-05
344,b1m1~b1m2_b2m3_b3m4_b4m4_b5m3_b6m1_b7m2_b9m1_b8m1,3.3333334e-05
345,b1m1~b1m3_b2m3_b3m2_b4m2_b5m1_b6m1_b7m4_b9m2_b8m4,3.3333334e-05
346,b1m1~b1m3_b2m3_b3m3_b4m4_b5m1_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
347,b1m1~b1m1_b2m1_b3m4_b4m3_b5m2_b6m3_b7m4_b9m4_b8m2,3.3333334e-05
348,b1m1~b1m2_b2m3_b3m2_b4m4_b5m4_b6m2_b7m3_b9m1_b8m1,3.3333334e-05
349,b1m1~b1m3_b2m3_b3m3_b4m1_b5m2_b6m1_b7m2_b9m1_b8m4,3.3333334e-05
350,b1m1~b1m3_b2m1_b3m1_b4m2_b5m1_b6m1_b7m1_b9m1_b8m3,3.3333334e-05
351,b1m1~b1m4_b2m3_b3m1_b4m3_b5m1_b6m1_b7m4_b9m3_b8m3,3.3333334e-05
352,b1m1~b1m3_b2m4_b3m1_b4m3_b5m4_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
353,b1m1~b1m1_b2m4_b3m2_b4m1_b5m1_b6m2_b7m3_b9m3_b8m3,3.3333334e-05
354,b1m1~b1m1_b2m2_b3m2_b4m3_b5m3_b6m1_b7m4_b9m4_b8m3,3.3333334e-05
355,b1m1~b1m3_b2m3_b3m4_b4m2_b5m3_b6m1_b7m4_b9m3_b8m1,3.3333334e-05
356,b1m1~b1m1_b2m1_b3m3_b4m1_b5m2_b6m3_b7m4_b9m1_b8m4,3.3333334e-05
357,b1m1~b1m3_b2m2_b3m3_b4m4_b5m2_b6m3_b7m2_b9m3_b8m1,3.3333334e-05
358,b1m1~b1m4_b2m4_b3m4_b4m1_b5m4_b6m2_b7m2_b9m4_b8m3,3.3333334e-05
359,b1m1~b1m3_b2m2_b3m3_b4m1_b5m1_b6m2_b7m4_b9m2_b8m1,3.3333334e-05
360,b1m1~b1m2_b2m3_b3m4_b4m1_b5m1_b6m3_b7m3_b9m2_b8m1,3.3333334e-05
361,b1m1~b1m3_b2m3_b3m4_b4m2_b5m4_b6m2_b7m1_b9m4_b8m3,3.3333334e-05
362,b1m1~b1m2_b2m5_b3m1_b4m3_b5m3_b6m2_b7m3_b9m4_b8m1,3.3333334e-05
363,b1m1~b1m3_b2m1_b3m4_b4m3_b5m3_b6m2_b7m1_b9m3_b8m3,3.3333334e-05
364,b1m1~b1m4_b2m4_b3m4_b4m2_b5m2_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
365,b1m1~b1m2_b2m3_b3m3_b4m4_b5m3_b6m1_b7m3_b9m3_b8m1,3.3333334e-05
366,b1m1~b1m4_b2m5_b3m1_b4m4_b5m3_b6m1_b7m4_b9m4_b8m3,3.3333334e-05
367,b1m1~b1m4_b2m4_b3m1_b4m2_b5m3_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
368,b1m1~b1m1_b2m4_b3m4_b4m3_b5m3_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
369,b1m1~b1m1_b2m2_b3m2_b4m3_b5m1_b6m3_b7m2_b9m2_b8m3,3.3333334e-05
370,b1m1~b1m1_b2m3_b3m1_b4m1_b5m1_b6m3_b7m4_b9m4_b8m4,3.3333334e-05
371,b1m1~b1m1_b2m1_b3m2_b4m2_b5m4_b6m1_b7m4_b9m4_b8m3,3.3333334e-05
372,b1m1~b1m1_b2m2_b3m4_b4m3_b5m1_b6m3_b7m3_b9m3_b8m3,3.3333334e-05
373,b1m1~b1m3_b2m4_b3m3_b4m3_b5m3_b6m1_b7m3_b9m4_b8m4,3.3333334e-05
374,b1m1~b1m1_b2m2_b3m2_b4m3_b5m4_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
375,b1m1~b1m2_b2m2_b3m2_b4m3_b5m1_b6m1_b7m4_b9m2_b8m4,3.3333334e-05
376,b1m1~b1m4_b2m2_b3m4_b4m3_b5m2_b6m2_b7m2_b9m2_b8m1,3.3333334e-05
377,b1m1~b1m1_b2m1_b3m2_b4m4_b5m2_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
378,b1m1~b1m4_b2m2_b3m2_b4m1_b5m3_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
379,b1m1~b1m2_b2m1_b3m3_b4m3_b5m1_b6m3_b7m2_b9m2_b8m1,3.3333334e-05
380,b1m1~b1m1_b2m3_b3m2_b4m2_b5m4_b6m1_b7m4_b9m1_b8m1,3.3333334e-05
381,b1m1~b1m3_b2m4_b3m4_b4m3_b5m4_b6m3_b7m2_b9m4_b8m3,3.3333334e-05
382,b1m1~b1m3_b2m3_b3m3_b4m2_b5m2_b6m1_b7m1_b9m3_b8m1,3.3333334e-05
383,b1m1~b1m4_b2m3_b3m3_b4m1_b5m4_b6m1_b7m2_b9m4_b8m4,3.3333334e-05
384,b1m1~b1m3_b2m5_b3m3_b4m4_b5m1_b6m3_b7m3_b9m3_b8m4,3.3333334e-05
385,b1m1~b1m4_b2m2_b3m1_b4m2_b5m1_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
386,b1m1~b1m2_b2m1_b3m3_b4m3_b5m2_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
387,b1m1~b1m1_b2m4_b3m3_b4m1_b5m4_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
388,b1m1~b1m4_b2m1_b3m1_b4m1_b5m1_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
389,b1m1~b1m4_b2m2_b3m1_b4m3_b5m1_b6m3_b7m1_b9m4_b8m4,3.3333334e-05
390,b1m1~b1m4_b2m5_b3m4_b4m1_b5m4_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
391,b1m1~b1m2_b2m4_b3m2_b4m1_b5m1_b6m1_b7m2_b9m4_b8m1,3.3333334e-05
392,b1m1~b1m2_b2m3_b3m2_b4m4_b5m1_b6m1_b7m3_b9m1_b8m4,3.3333334e-05
393,b1m1~b1m4_b2m1_b3m3_b4m1_b5m2_b6m3_b7m2_b9m3_b8m4,3.3333334e-05
394,b1m1~b1m2_b2m2_b3m4_b4m2_b5m1_b6m1_b7m3_b9m3_b8m4,3.3333334e-05
395,b1m1~b1m4_b2m4_b3m3_b4m2_b5m4_b6m2_b7m1_b9m2_b8m3,3.3333334e-05
396,b1m1~b1m4_b2m3_b3m1_b4m3_b5m3_b6m3_b7m2_b9m1_b8m4,3.3333334e-05
397,b1m1~b1m2_b2m4_b3m3_b4m2_b5m2_b6m1_b7m2_b9m2_b8m2,3.3333334e-05
398,b1m1~b1m4_b2m1_b3m1_b4m1_b5m2_b6m1_b7m2_b9m2_b8m3,3.3333334e-05
399,b1m1~b1m4_b2m1_b3m1_b4m2_b5m2_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
400,b1m1~b1m1_b2m3_b3m1_b4m1_b5m4_b6m3_b7m4_b9m4_b8m4,3.3333334e-05
401,b1m1~b1m4_b2m4_b3m1_b4m1_b5m4_b6m1_b7m4_b9m1_b8m4,3.3333334e-05
402,b1m1~b1m3_b2m1_b3m1_b4m2_b5m3_b6m3_b7m1_b9m3_b8m3,3.3333334e-05
403,b1m1~b1m4_b2m2_b3m3_b4m1_b5m2_b6m3_b7m3_b9m2_b8m3,3.3333334e-05
404,b1m1~b1m2_b2m2_b3m2_b4m3_b5m2_b6m2_b7m4_b9m4_b8m4,3.3333334e-05
405,b1m1~b1m4_b2m3_b3m4_b4m3_b5m3_b6m1_b7m4_b9m1_b8m4,3.3333334e-05
406,b1m1~b1m2_b2m3_b3m4_b4m1_b5m3_b6m1_b7m3_b9m1_b8m3,3.3333334e-05
407,b1m1~b1m1_b2m1_b3m1_b4m4_b5m2_b6m3_b7m3_b9m2_b8m4,3.3333334e-05
408,b1m1~b1m4_b2m4_b3m1_b4m2_b5m3_b6m3_b7m3_b9m3_b8m3,3.3333334e-05
409,b1m1~b1m1_b2m2_b3m4_b4m2_b5m1_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
410,b1m1~b1m2_b2m2_b3m2_b4m3_b5m1_b6m3_b7m1_b9m3_b8m3,3.3333334e-05
411,b1m1~b1m4_b2m5_b3m1_b4m1_b5m1_b6m1_b7m1_b9m4_b8m4,3.3333334e-05
412,b1m1~b1m4_b2m5_b3m1_b4m1_b5m1_b6m3_b7m2_b9m2_b8m2,3.3333334e-05
413,b1m1~b1m3_b2m2_b3m2_b4m4_b5m3_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
414,b1m1~b1m3_b2m3_b3m3_b4m3_b5m1_b6m3_b7m2_b9m1_b8m1,3.3333334e-05
415,b1m1~b1m2_b2m4_b3m4_b4m4_b5m3_b6m1_b7m1_b9m1_b8m2,3.3333334e-05
416,b1m1~b1m2_b2m1_b3m4_b4m2_b5m4_b6m1_b7m4_b9m3_b8m4,3.3333334e-05
417,b1m1~b1m2_b2m2_b3m3_b4m2_b5m1_b6m3_b7m1_b9m2_b8m1,3.3333334e-05
418,b1m1~b1m3_b2m4_b3m2_b4m4_b5m1_b6m3_b7m2_b9m4_b8m3,3.3333334e-05
419,b1m1~b1m4_b2m1_b3m1_b4m1_b5m4_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
420,b1m1~b1m4_b2m1_b3m4_b4m2_b5m2_b6m1_b7m3_b9m3_b8m3,3.3333334e-05
421,b1m1~b1m4_b2m1_b3m4_b4m1_b5m3_b6m3_b7m1_b9m3_b8m1,3.3333334e-05
422,b1m1~b1m1_b2m2_b3m4_b4m2_b5m1_b6m3_b7m1_b9m4_b8m3,3.3333334e-05
423,b1m1~b1m2_b2m5_b3m4_b4m3_b5m1_b6m3_b7m3_b9m2_b8m1,3.3333334e-05
424,b1m1~b1m1_b2m2_b3m1_b4m3_b5m2_b6m3_b7m1_b9m1_b8m2,3.3333334e-05
425,b1m1~b1m3_b2m1_b3m4_b4m4_b5m4_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
426,b1m1~b1m2_b2m4_b3m4_b4m2_b5m2_b6m1_b7m2_b9m4_b8m3,3.3333334e-05
427,b1m1~b1m4_b2m3_b3m4_b4m1_b5m1_b6m1_b7m4_b9m1_b8m3,3.3333334e-05
428,b1m1~b1m2_b2m3_b3m1_b4m1_b5m2_b6m1_b7m3_b9m1_b8m1,3.3333334e-05
429,b1m1~b1m1_b2m3_b3m2_b4m2_b5m2_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
430,b1m1~b1m1_b2m3_b3m4_b4m2_b5m4_b6m1_b7m1_b9m2_b8m2,3.3333334e-05
431,b1m1~b1m4_b2m1_b3m1_b4m4_b5m3_b6m3_b7m1_b9m4_b8m1,3.3333334e-05
432,b1m1~b1m3_b2m3_b3m2_b4m2_b5m4_b6m1_b7m4_b9m4_b8m2,3.3333334e-05
433,b1m1~b1m1_b2m3_b3m1_b4m1_b5m2_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
434,b1m1~b1m1_b2m2_b3m3_b4m3_b5m4_b6m2_b7m4_b9m4_b8m3,3.3333334e-05
435,b1m1~b1m3_b2m5_b3m1_b4m1_b5m2_b6m1_b7m3_b9m4_b8m3,3.3333334e-05
436,b1m1~b1m1_b2m2_b3m2_b4m4_b5m2_b6m1_b7m2_b9m3_b8m3,3.3333334e-05
437,b1m1~b1m4_b2m2_b3m2_b4m3_b5m4_b6m3_b7m4_b9m4_b8m1,3.3333334e-05
438,b1m1~b1m3_b2m5_b3m1_b4m2_b5m4_b6m3_b7m4_b9m4_b8m3,3.3333334e-05
439,b1m1~b1m1_b2m2_b3m3_b4m3_b5m1_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
440,b1m1~b1m1_b2m2_b3m3_b4m4_b5m1_b6m2_b7m4_b9m1_b8m2,3.3333334e-05
441,b1m1~b1m4_b2m5_b3m3_b4m4_b5m3_b6m3_b7m3_b9m4_b8m1,3.3333334e-05
442,b1m1~b1m2_b2m3_b3m2_b4m4_b5m4_b6m1_b7m1_b9m4_b8m1,3.3333334e-05
443,b1m1~b1m2_b2m3_b3m2_b4m3_b5m3_b6m2_b7m2_b9m1_b8m1,3.3333334e-05
444,b1m1~b1m4_b2m2_b3m2_b4m1_b5m1_b6m2_b7m1_b9m3_b8m2,3.3333334e-05
445,b1m1~b1m4_b2m4_b3m4_b4m4_b5m1_b6m2_b7m2_b9m3_b8m4,3.3333334e-05
446,b1m1~b1m4_b2m5_b3m3_b4m4_b5m3_b6m1_b7m1_b9m4_b8m4,3.3333334e-05
447,b1m1~b1m4_b2m1_b3m1_b4m2_b5m1_b6m1_b7m4_b9m4_b8m3,3.3333334e-05
448,b1m1~b1m2_b2m3_b3m3_b4m1_b5m2_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
449,b1m1~b1m1_b2m2_b3m3_b4m3_b5m3_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
450,b1m1~b1m4_b2m1_b3m3_b4m1_b5m3_b6m3_b7m1_b9m4_b8m4,3.3333334e-05
451,b1m1~b1m3_b2m2_b3m1_b4m3_b5m3_b6m3_b7m2_b9m1_b8m2,3.3333334e-05
452,b1m1~b1m2_b2m4_b3m2_b4m4_b5m4_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
453,b1m1~b1m4_b2m4_b3m1_b4m3_b5m1_b6m1_b7m2_b9m3_b8m2,3.3333334e-05
454,b1m1~b1m1_b2m3_b3m1_b4m4_b5m3_b6m1_b7m4_b9m4_b8m4,3.3333334e-05
455,b1m1~b1m2_b2m5_b3m4_b4m2_b5m3_b6m2_b7m3_b9m3_b8m4,3.3333334e-05
456,b1m1~b1m1_b2m1_b3m1_b4m4_b5m3_b6m2_b7m3_b9m2_b8m3,3.3333334e-05
