siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
7085,78.6,29.4,0.14081,0.182065,0.246927,0.298456,0.379717,0.402589,0.42905,0.460214,0.497765,0.544415,0.604899,0.688544,0.817677,1.0704,1.16069,1.283688,1.365519
7086,78.8,29.4,0.156943,0.201112,0.270117,0.324617,0.410074,0.43403,0.461699,0.494226,0.533337,0.581805,0.64447,0.730831,0.863556,1.121523,1.213204,1.337741,1.420377
7087,79,29.4,0.165611,0.21175,0.283786,0.340642,0.429759,0.45474,0.48359,0.517505,0.558288,0.608838,0.67421,0.764345,0.902981,1.172999,1.269156,1.399927,1.486795
7088,79.2,29.4,0.170958,0.218556,0.292968,0.351783,0.444143,0.470069,0.500033,0.535282,0.577704,0.630332,0.698459,0.79251,0.937387,1.219934,1.320571,1.457375,1.548195
7089,79.4,29.4,0.180348,0.230284,0.308298,0.369915,0.466625,0.493765,0.525128,0.562021,0.606416,0.661487,0.732771,0.831182,0.982814,1.278769,1.384253,1.527719,1.623011
7090,79.6,29.4,0.193865,0.247025,0.329863,0.395116,0.497269,0.525884,0.558924,0.597754,0.644428,0.702252,0.77699,0.879982,1.038298,1.346148,1.455513,1.603975,1.702404
7091,79.8,29.4,0.208613,0.264795,0.352033,0.420545,0.527516,0.557425,0.591932,0.632448,0.681103,0.741314,0.819044,0.926005,1.090128,1.408366,1.521158,1.674068,1.775317
7092,80,29.4,0.225149,0.284219,0.375524,0.44696,0.558121,0.589127,0.624864,0.666778,0.717053,0.779189,0.859281,0.969296,1.137715,1.463047,1.578006,1.733576,1.836392
7093,80.2,29.4,0.239566,0.300884,0.39533,0.46902,0.583401,0.615252,0.65194,0.694941,0.746483,0.810135,0.892112,1.004608,1.176604,1.508192,1.625192,1.78337,1.88781
7094,80.4,29.4,0.248229,0.310644,0.406616,0.481403,0.597363,0.629638,0.666807,0.710364,0.762567,0.827026,0.910036,1.023939,1.198083,1.533902,1.652437,1.812709,1.918552
7095,80.6,29.4,0.255203,0.318389,0.415384,0.490864,0.607757,0.640266,0.677693,0.72154,0.774069,0.838909,0.922368,1.03682,1.211673,1.548465,1.667226,1.827708,1.933632
7096,80.8,29.4,0.258271,0.321535,0.418616,0.494152,0.611138,0.643679,0.681145,0.725044,0.777642,0.842579,0.926187,1.040881,1.216194,1.554221,1.673521,1.834824,1.941353
7097,81,29.4,0.266133,0.330111,0.428075,0.504165,0.62187,0.654589,0.692255,0.736376,0.789233,0.854476,0.938457,1.053642,1.229688,1.569189,1.689032,1.851105,1.958169
7098,81.2,29.4,0.265205,0.328636,0.425773,0.501237,0.618017,0.650489,0.687874,0.731675,0.784156,0.848949,0.932375,1.046835,1.22186,1.559676,1.679012,1.840479,1.947191
7099,81.4,29.4,0.260398,0.32282,0.418493,0.492882,0.608095,0.64015,0.677066,0.720327,0.772179,0.83622,0.918714,1.031959,1.205246,1.540109,1.658519,1.818832,1.924843
7100,81.6,29.4,0.253844,0.314999,0.408761,0.48168,0.594636,0.626066,0.66226,0.704679,0.75552,0.818312,0.899199,1.010237,1.180131,1.508405,1.624485,1.781649,1.885588
7101,81.8,29.4,0.236568,0.29512,0.385283,0.455681,0.565101,0.595614,0.630783,0.672038,0.721536,0.78274,0.861688,0.970247,1.13668,1.459158,1.57344,1.728356,1.830917
7102,82,29.4,0.224719,0.281109,0.368083,0.436085,0.54192,0.571457,0.605516,0.645481,0.69345,0.752789,0.829367,0.934733,1.096403,1.410032,1.521294,1.672225,1.772216
7103,82.2,29.4,0.214803,0.269154,0.35301,0.418598,0.520713,0.54922,0.58209,0.620665,0.666968,0.724248,0.798173,0.8999,1.056006,1.358852,1.466302,1.612077,1.708669
7104,82.4,29.4,0.199689,0.251159,0.330768,0.393159,0.490479,0.51768,0.549064,0.585912,0.630168,0.684948,0.755694,0.853119,1.002782,1.293547,1.396831,1.537046,1.630022
7105,82.6,29.4,0.178939,0.225854,0.298734,0.356097,0.445961,0.471162,0.500278,0.534524,0.575733,0.626857,0.69306,0.784535,0.92571,1.202154,1.301004,1.435741,1.525425
7106,82.8,29.4,0.167414,0.211979,0.28133,0.335975,0.421612,0.445626,0.473374,0.50601,0.54528,0.593991,0.657048,0.744126,0.878382,1.140776,1.234443,1.361976,1.446775
7107,83,29.4,0.154302,0.195794,0.260566,0.31175,0.392155,0.414738,0.440851,0.471588,0.508608,0.554581,0.614179,0.696614,0.823974,1.073714,1.163116,1.285044,1.366242
7108,83.2,29.4,0.148261,0.186166,0.24507,0.291453,0.364091,0.384449,0.407964,0.435613,0.468872,0.510114,0.563485,0.637157,0.750656,0.97212,1.051048,1.15844,1.229823
7109,96,29.4,0.150878,0.187189,0.24319,0.287113,0.356583,0.37603,0.39849,0.424896,0.456667,0.496075,0.5471,0.617595,0.726391,0.939637,1.015977,1.120081,1.189413
7110,73.4,29.6,0.032501,0.047749,0.072737,0.093486,0.127747,0.137714,0.149416,0.163423,0.180612,0.202419,0.231397,0.272697,0.338966,0.475991,0.526915,0.597721,0.645674
7111,73.6,29.6,0.035454,0.051973,0.078798,0.100934,0.137316,0.14787,0.160245,0.17504,0.193172,0.216142,0.246618,0.289973,0.359369,0.502377,0.55541,0.629058,0.678886
7112,73.8,29.6,0.036109,0.052835,0.079906,0.102208,0.138848,0.14948,0.16195,0.176866,0.195156,0.218345,0.249143,0.293018,0.363392,0.509011,0.563207,0.63864,0.68979
7113,74,29.6,0.037346,0.054457,0.082038,0.104693,0.141833,0.152595,0.165211,0.180292,0.198775,0.222193,0.253275,0.297516,0.368401,0.514876,0.569336,0.645101,0.696455
7114,74.2,29.6,0.034793,0.051371,0.07824,0.100418,0.136936,0.14755,0.160008,0.17492,0.193224,0.216453,0.247342,0.291409,0.36223,0.509229,0.564071,0.640514,0.692416
7115,74.4,29.6,0.035421,0.052182,0.079359,0.101785,0.138675,0.149386,0.161951,0.176982,0.195413,0.218781,0.249812,0.294005,0.364853,0.511226,0.565615,0.641232,0.692441
7116,74.6,29.6,0.036976,0.053515,0.0803,0.102354,0.138549,0.149039,0.161335,0.176029,0.194026,0.216811,0.247014,0.289929,0.358527,0.499573,0.551761,0.624148,0.673059
7117,74.8,29.6,0.037146,0.053316,0.079657,0.101415,0.137185,0.14756,0.159725,0.174268,0.192086,0.214648,0.244561,0.287059,0.35497,0.49463,0.546289,0.617914,0.6663
7118,75,29.6,0.037396,0.05586,0.086401,0.111852,0.153886,0.166099,0.18042,0.197538,0.218505,0.245032,0.280141,0.329869,0.408876,0.569498,0.628326,0.709361,0.763751
7119,75.2,29.6,0.043763,0.062495,0.093196,0.118577,0.160186,0.172215,0.186293,0.203081,0.223592,0.249468,0.28361,0.331805,0.408112,0.562548,0.618939,0.696525,0.74855
7120,75.4,29.6,0.048721,0.067576,0.098267,0.12349,0.164615,0.17646,0.190301,0.206779,0.226875,0.252172,0.285472,0.332363,0.406418,0.555801,0.610179,0.684878,0.734922
7121,75.6,29.6,0.052098,0.071118,0.101969,0.12724,0.168312,0.180115,0.193895,0.210283,0.230243,0.255339,0.288324,0.334701,0.407823,0.555044,0.608571,0.682066,0.731288
7122,75.8,29.6,0.053194,0.07253,0.103936,0.129685,0.171569,0.183613,0.197677,0.214408,0.234795,0.260437,0.294162,0.341615,0.4165,0.567448,0.622392,0.697897,0.748508
7123,76,29.6,0.053989,0.073866,0.106235,0.132819,0.176107,0.188565,0.203114,0.220428,0.241529,0.268079,0.303009,0.352172,0.429772,0.586248,0.643254,0.721646,0.774216
7124,76.2,29.6,0.054277,0.074765,0.108242,0.135798,0.180747,0.193694,0.208822,0.226829,0.248788,0.27643,0.312817,0.364055,0.444965,0.608284,0.667857,0.749809,0.80478
7125,76.4,29.6,0.055904,0.077112,0.111763,0.140274,0.186752,0.200131,0.21576,0.234359,0.257031,0.285559,0.32309,0.375895,0.459175,0.626985,0.688105,0.772118,0.828435
7126,76.6,29.6,0.058086,0.080211,0.116349,0.146059,0.194431,0.208342,0.224581,0.243897,0.267423,0.297003,0.335872,0.390474,0.47638,0.648787,0.711371,0.797232,0.854691
7127,76.8,29.6,0.057739,0.080192,0.116968,0.147263,0.196665,0.210885,0.227495,0.247262,0.271352,0.30166,0.341522,0.397573,0.485888,0.663553,0.728177,0.81696,0.876452
7128,77,29.6,0.059661,0.082948,0.121089,0.152499,0.203697,0.218431,0.235637,0.256109,0.281055,0.312428,0.353672,0.411632,0.502887,0.686246,0.752883,0.844401,0.905712
7129,77.2,29.6,0.064016,0.088855,0.129453,0.162816,0.217072,0.232659,0.250848,0.272471,0.298791,0.331854,0.375258,0.436151,0.531823,0.723435,0.792911,0.888224,0.95202
7130,77.4,29.6,0.06914,0.095743,0.13915,0.174771,0.232626,0.249234,0.268607,0.291628,0.319638,0.354811,0.400966,0.465707,0.567426,0.771209,0.845167,0.946718,1.014753
7131,77.6,29.6,0.078573,0.108074,0.156001,0.195174,0.258566,0.276716,0.297866,0.322966,0.353462,0.391696,0.441784,0.511903,0.621787,0.841057,0.920432,1.029284,1.102123
7132,77.8,29.6,0.086286,0.118285,0.170188,0.212567,0.281093,0.300707,0.32356,0.350684,0.383644,0.424981,0.479164,0.555084,0.674202,0.912632,0.999219,1.118189,1.197944
7133,78,29.6,0.101152,0.136531,0.193503,0.239728,0.314047,0.335237,0.359888,0.389093,0.424519,0.468855,0.526832,0.607822,0.73442,0.986597,1.077863,1.203053,1.28687
7134,78.2,29.6,0.129982,0.169524,0.231975,0.281791,0.360658,0.382913,0.408688,0.439079,0.475746,0.521363,0.580606,0.66271,0.789807,1.039508,1.128976,1.251055,1.332396
7135,78.4,29.6,0.145753,0.188199,0.254816,0.307655,0.390851,0.414238,0.44128,0.473108,0.51143,0.558996,0.620605,0.705714,0.836905,1.093015,1.184341,1.308637,1.391261
7136,78.6,29.6,0.157968,0.202984,0.273429,0.32914,0.416592,0.441124,0.469463,0.502785,0.542862,0.592544,0.656802,0.745407,0.881667,1.146802,1.241123,1.36932,1.454425
7137,78.8,29.6,0.164329,0.210682,0.28323,0.340624,0.430797,0.456113,0.485374,0.519798,0.561226,0.612622,0.679153,0.770985,0.912394,1.187973,1.286069,1.419388,1.507874
7138,79,29.6,0.170976,0.219299,0.294991,0.354917,0.449144,0.475618,0.506225,0.542246,0.585616,0.639446,0.709166,0.805485,0.954009,1.244169,1.347659,1.48846,1.582007
7139,79.2,29.6,0.183584,0.234516,0.314032,0.376776,0.475138,0.502717,0.534574,0.572028,0.617073,0.672908,0.745116,0.844691,0.997883,1.296162,1.402258,1.546384,1.642009
7140,79.4,29.6,0.195801,0.249243,0.332434,0.397909,0.50032,0.528992,0.562089,0.600974,0.6477,0.705566,0.780327,0.883302,1.0415,1.348873,1.458008,1.606122,1.704304
7141,79.6,29.6,0.208894,0.264896,0.351807,0.420037,0.526545,0.556321,0.590673,0.631007,0.679439,0.739376,0.816749,0.923227,1.086628,1.403561,1.515929,1.668308,1.769231
7142,79.8,29.6,0.224407,0.283089,0.373763,0.444686,0.555026,0.585798,0.621265,0.662859,0.712745,0.774397,0.853859,0.962999,1.130061,1.452739,1.566758,1.721064,1.823055
7143,80,29.6,0.237528,0.298351,0.39206,0.465193,0.578741,0.610367,0.646798,0.689501,0.74069,0.803916,0.88535,0.997118,1.168033,1.497631,1.613952,1.771236,1.875099
7144,80.2,29.6,0.245556,0.307413,0.40258,0.47678,0.591897,0.623951,0.66087,0.704146,0.756021,0.820094,0.902628,1.015923,1.189225,1.52368,1.641805,1.801587,1.907143
7145,80.4,29.6,0.252189,0.314804,0.410985,0.485882,0.601949,0.634245,0.671434,0.715012,0.767232,0.83171,0.914732,1.028636,1.202754,1.538426,1.656874,1.816998,1.922725
7146,80.6,29.6,0.255945,0.318828,0.415343,0.490455,0.6068,0.639166,0.676432,0.720094,0.772413,0.837006,0.920169,1.034254,1.20862,1.544711,1.663289,1.823572,1.929396
7147,80.8,29.6,0.256541,0.319028,0.414936,0.489582,0.605246,0.637432,0.674497,0.717934,0.769993,0.834283,0.917087,1.030731,1.204544,1.540026,1.658529,1.818838,1.924763
7148,81,29.6,0.261203,0.323894,0.419987,0.49471,0.610448,0.642652,0.67974,0.723204,0.775302,0.839651,0.922545,1.036344,1.210496,1.547037,1.666033,1.827124,1.93364
7149,81.2,29.6,0.257741,0.319404,0.413967,0.487541,0.601573,0.633318,0.669884,0.71275,0.764144,0.827644,0.909479,1.021884,1.194018,1.527062,1.644944,1.804634,1.910295
7150,81.4,29.6,0.253162,0.313645,0.406375,0.478504,0.590266,0.621373,0.6572,0.699194,0.749535,0.811722,0.891851,1.001881,1.170297,1.495911,1.611094,1.767079,1.870264
7151,81.6,29.6,0.242198,0.300567,0.390208,0.460048,0.568447,0.598653,0.633461,0.674285,0.723255,0.783795,0.861874,0.969223,1.133808,1.452902,1.566058,1.719528,1.8212
7152,81.8,29.6,0.224605,0.280097,0.365635,0.432497,0.536551,0.565595,0.599086,0.638389,0.68557,0.743941,0.819288,0.922991,1.082177,1.391221,1.500932,1.649814,1.748489
7153,82,29.6,0.209085,0.2616,0.342775,0.406398,0.505685,0.533453,0.5655,0.603146,0.648386,0.704428,0.776874,0.876776,1.03054,1.330336,1.43716,1.582447,1.678946
7154,82.2,29.6,0.197188,0.247024,0.324044,0.384402,0.478582,0.50492,0.535313,0.571014,0.613911,0.667044,0.735718,0.830394,0.976088,1.260019,1.361165,1.498732,1.590108
7155,82.4,29.6,0.178664,0.224472,0.295455,0.351206,0.438374,0.462786,0.490977,0.524113,0.563959,0.613354,0.677259,0.765463,0.901416,1.167114,1.261978,1.391198,1.477168
7156,82.6,29.6,0.162215,0.203978,0.268778,0.319704,0.399338,0.421642,0.447398,0.477674,0.514082,0.55921,0.61758,0.698112,0.822149,1.064353,1.150762,1.268403,1.346643
7157,82.8,29.6,0.152466,0.191144,0.251127,0.298261,0.371925,0.392543,0.416344,0.44431,0.477926,0.519575,0.573417,0.647625,0.761705,0.983589,1.062473,1.169654,1.240796
7158,83,29.6,0.140898,0.176122,0.23073,0.27364,0.340702,0.359468,0.381128,0.406573,0.437151,0.475021,0.523958,0.59138,0.694981,0.896306,0.967825,1.064952,1.129407
7159,83.2,29.6,0.137038,0.170542,0.222299,0.262824,0.325917,0.343518,0.363803,0.38759,0.416116,0.451355,0.496751,0.559046,0.654239,0.837473,0.902044,0.989333,1.047013
7160,73.4,29.8,0.036468,0.05252,0.078772,0.100523,0.136374,0.146791,0.159015,0.173637,0.191571,0.214306,0.244495,0.287479,0.356377,0.498564,0.551323,0.624602,0.674181
7161,73.6,29.8,0.037172,0.053621,0.080448,0.102656,0.139282,0.149934,0.162441,0.177415,0.195799,0.219137,0.25018,0.294484,0.365718,0.513619,0.568791,0.645684,0.697882
7162,73.8,29.8,0.042052,0.060215,0.08949,0.113499,0.152764,0.164118,0.177415,0.193289,0.212716,0.237289,0.269838,0.316046,0.389818,0.541346,0.597398,0.675139,0.727682
7163,74,29.8,0.041085,0.059371,0.088861,0.113066,0.152692,0.16416,0.177595,0.193641,0.213289,0.238152,0.27111,0.317931,0.392754,0.546727,0.603772,0.682965,0.736537
7164,74.2,29.8,0.039064,0.056674,0.085148,0.108582,0.147063,0.158227,0.171321,0.186979,0.206182,0.230524,0.262854,0.308902,0.382762,0.535674,0.592614,0.671906,0.725695
7165,74.4,29.8,0.038424,0.055833,0.084012,0.107221,0.145332,0.156386,0.169347,0.184845,0.203844,0.227918,0.259872,0.305349,0.378196,0.528616,0.584498,0.662197,0.714828
7166,74.6,29.8,0.036855,0.053843,0.08151,0.104392,0.142066,0.153006,0.165841,0.181191,0.200013,0.22387,0.255535,0.300596,0.372748,0.521461,0.576596,0.653139,0.704897
7167,74.8,29.8,0.036282,0.05263,0.079344,0.101462,0.137884,0.148457,0.160858,0.175685,0.193859,0.216878,0.247405,0.290793,0.360159,0.502815,0.555582,0.628746,0.678167
7168,75,29.8,0.039777,0.055955,0.082337,0.104105,0.139808,0.150144,0.16225,0.176707,0.194398,0.216768,0.246375,0.288342,0.355196,0.492047,0.542516,0.612369,0.659485
7169,75.2,29.8,0.039139,0.057832,0.088865,0.114754,0.157492,0.169897,0.18444,0.201814,0.223077,0.249953,0.285482,0.335732,0.415445,0.577165,0.636301,0.717704,0.772313
7170,75.4,29.8,0.049201,0.068743,0.100608,0.126805,0.169488,0.181771,0.196115,0.213183,0.233976,0.260125,0.294494,0.342792,0.418839,0.571415,0.626703,0.702466,0.75311
7171,75.6,29.8,0.050649,0.069676,0.100677,0.126145,0.167615,0.179545,0.193477,0.210053,0.230251,0.255655,0.289067,0.336073,0.410251,0.559802,0.614246,0.68907,0.739227
7172,75.8,29.8,0.053424,0.072644,0.103857,0.129424,0.170947,0.182871,0.196788,0.213331,0.233471,0.258778,0.292025,0.338742,0.412349,0.560423,0.614254,0.688189,0.737724
7173,76,29.8,0.055071,0.074765,0.106745,0.132931,0.175433,0.187635,0.201869,0.218789,0.239381,0.265246,0.29921,0.346902,0.421955,0.572618,0.627301,0.702339,0.752573
7174,76.2,29.8,0.05664,0.077113,0.110396,0.137663,0.181928,0.194636,0.20946,0.227079,0.248521,0.275451,0.310804,0.360416,0.438387,0.594469,0.650992,0.728459,0.780256
7175,76.4,29.8,0.055491,0.076155,0.109915,0.137672,0.182878,0.195884,0.21107,0.229136,0.251148,0.278835,0.31524,0.366425,0.447066,0.609209,0.668177,0.749203,0.803497
7176,76.6,29.8,0.059042,0.080946,0.116664,0.145971,0.193602,0.207281,0.223243,0.242214,0.265306,0.294314,0.332397,0.385826,0.469722,0.63751,0.69828,0.781563,0.837234
7177,76.8,29.8,0.060752,0.083621,0.120963,0.151638,0.201532,0.21587,0.232603,0.2525,0.276726,0.307169,0.347155,0.403279,0.49148,0.668153,0.732234,0.820138,0.878956
7178,77,29.8,0.06397,0.088526,0.12865,0.161625,0.215259,0.230669,0.248653,0.270031,0.296058,0.328754,0.371678,0.431902,0.526514,0.715965,0.784667,0.878916,0.941993
7179,77.2,29.8,0.068723,0.095443,0.13911,0.174991,0.233328,0.250086,0.269639,0.292879,0.321166,0.356698,0.403341,0.468797,0.571684,0.777967,0.852878,0.955763,1.024701
7180,77.4,29.8,0.077203,0.1069,0.155303,0.194974,0.259327,0.277783,0.299303,0.324867,0.355959,0.394985,0.446184,0.51799,0.630784,0.856809,0.938901,1.051685,1.127279
7181,77.6,29.8,0.092307,0.125694,0.179663,0.223588,0.294401,0.314628,0.338174,0.366089,0.399974,0.442414,0.497951,0.575597,0.697097,0.939287,1.026932,1.147117,1.22754
7182,77.8,29.8,0.124972,0.163588,0.224607,0.273287,0.350351,0.372091,0.397265,0.426939,0.462723,0.507214,0.564947,0.644868,0.768391,1.010266,1.096655,1.214307,1.292561
7183,78,29.8,0.137428,0.178632,0.243501,0.295095,0.376536,0.399466,0.425996,0.457241,0.494889,0.541651,0.602266,0.686079,0.815429,1.068303,1.158552,1.281431,1.363148
7184,78.2,29.8,0.148139,0.191675,0.260074,0.314368,0.399905,0.423956,0.45177,0.48451,0.523935,0.572875,0.636276,0.723885,0.858986,1.122975,1.217198,1.345508,1.430841
7185,78.4,29.8,0.156208,0.20152,0.272681,0.329158,0.418135,0.443161,0.472104,0.506181,0.547227,0.598196,0.664248,0.755542,0.896347,1.171337,1.269373,1.402721,1.491286
7186,78.6,29.8,0.164507,0.212129,0.286921,0.346268,0.439755,0.46605,0.496463,0.53227,0.575404,0.628969,0.698386,0.794339,0.94238,1.231749,1.33498,1.47543,1.568736
7187,78.8,29.8,0.17557,0.225337,0.303264,0.364922,0.461815,0.489024,0.520475,0.557479,0.602019,0.657278,0.728816,0.827591,0.97979,1.27682,1.382664,1.526592,1.622173
7188,79,29.8,0.188103,0.24027,0.321656,0.385834,0.48638,0.514559,0.547102,0.585352,0.631339,0.68832,0.76198,0.863512,1.019617,1.323273,1.431188,1.577715,1.67489
7189,79.2,29.8,0.200189,0.254513,0.338962,0.405353,0.509103,0.53813,0.571626,0.610965,0.658219,0.716713,0.792248,0.896229,1.055853,1.365616,1.47549,1.624526,1.723267
7190,79.4,29.8,0.211556,0.267861,0.355135,0.423586,0.530347,0.560175,0.594579,0.634959,0.683433,0.743398,0.820776,0.927206,1.090423,1.406659,1.518688,1.670544,1.771078
7191,79.6,29.8,0.22308,0.281317,0.371329,0.441761,0.551389,0.581974,0.617229,0.658585,0.708197,0.769526,0.848598,0.957254,1.123677,1.445465,1.559277,1.713395,1.81532
7192,79.8,29.8,0.234108,0.294056,0.386462,0.458613,0.570698,0.601928,0.637909,0.680092,0.730669,0.79315,0.873652,0.984178,1.153273,1.47964,1.594906,1.750839,1.853862
7193,80,29.8,0.240495,0.301234,0.394771,0.467767,0.581126,0.612711,0.649103,0.691771,0.742936,0.80616,0.88764,0.999556,1.170891,1.502004,1.619085,1.777573,1.882345
7194,80.2,29.8,0.246122,0.307429,0.401713,0.475216,0.589264,0.621025,0.657613,0.700504,0.751925,0.815452,0.897305,1.009702,1.181713,1.513974,1.631416,1.790352,1.8954
7195,80.4,29.8,0.249117,0.310589,0.40506,0.478674,0.592855,0.624649,0.661272,0.704201,0.755669,0.819249,0.901169,1.013656,1.1858,1.51831,1.635837,1.79488,1.899993
7196,80.6,29.8,0.249682,0.310846,0.404815,0.478029,0.591593,0.623216,0.659646,0.702351,0.753556,0.816818,0.89834,1.010303,1.181695,1.512935,1.630068,1.788631,1.893461
7197,80.8,29.8,0.248222,0.308667,0.401533,0.473895,0.58616,0.617428,0.653452,0.695688,0.746334,0.808918,0.889585,1.000402,1.170098,1.498283,1.614403,1.771655,1.875661
7198,81,29.8,0.244824,0.304199,0.395437,0.466548,0.576908,0.607654,0.643079,0.684617,0.734435,0.796004,0.875378,0.984443,1.151503,1.474742,1.589152,1.744124,1.846648
7199,81.2,29.8,0.238047,0.295787,0.384596,0.453878,0.561508,0.591513,0.626097,0.666664,0.715332,0.775509,0.853131,0.959867,1.12351,1.440638,1.553039,1.705419,1.806318
7200,81.4,29.8,0.227807,0.283437,0.369167,0.436177,0.54048,0.569603,0.603188,0.642611,0.689946,0.748529,0.824179,0.928354,1.088388,1.399505,1.510075,1.660215,1.759782
7201,81.6,29.8,0.216412,0.269718,0.351974,0.416345,0.516655,0.544682,0.577017,0.614985,0.66059,0.717054,0.790004,0.890523,1.045076,1.345936,1.452993,1.598479,1.695039
7202,81.8,29.8,0.203078,0.253556,0.331553,0.392684,0.488093,0.514782,0.545589,0.581783,0.625287,0.679191,0.748897,0.845061,0.993178,1.282301,1.385433,1.5258,1.619101
7203,82,29.8,0.188961,0.236087,0.308919,0.366002,0.455093,0.480016,0.508783,0.542582,0.583206,0.633542,0.698631,0.78842,0.92673,1.196811,1.293195,1.424452,1.511752
7204,82.2,29.8,0.173963,0.217177,0.283942,0.336238,0.417781,0.440577,0.466882,0.497778,0.534898,0.580867,0.640272,0.722147,0.848117,1.093728,1.181261,1.300398,1.379615
7205,82.4,29.8,0.162931,0.202627,0.263852,0.311734,0.386255,0.407056,0.431042,0.45919,0.492978,0.534768,0.588675,0.662784,0.776364,0.996373,1.074352,1.180119,1.250228
7206,82.6,29.8,0.148744,0.184508,0.23963,0.282708,0.349696,0.368379,0.389912,0.415173,0.445475,0.482936,0.531237,0.597598,0.699195,0.895627,0.965159,1.059423,1.121878
7207,73.6,30,0.063792,0.082204,0.110321,0.132277,0.16656,0.176163,0.187257,0.200302,0.215999,0.23547,0.260685,0.295524,0.349256,0.454107,0.491429,0.542151,0.575824
7208,73.8,30,0.063645,0.082148,0.110368,0.132393,0.166798,0.176442,0.187587,0.200702,0.216496,0.236113,0.261556,0.296785,0.351295,0.458272,0.496555,0.548756,0.583521
7209,74,30,0.058213,0.07631,0.104283,0.126404,0.161428,0.171344,0.182857,0.196474,0.212969,0.233596,0.26057,0.298302,0.357474,0.476103,0.519286,0.578736,0.618673
7210,74.2,30,0.043249,0.060879,0.089294,0.112602,0.150752,0.161796,0.174738,0.1902,0.209142,0.233128,0.264944,0.3102,0.382665,0.532309,0.587931,0.665327,0.717796
7211,74.4,30,0.039727,0.057104,0.085312,0.108577,0.146828,0.157931,0.170956,0.186538,0.205648,0.229882,0.262071,0.307931,0.381507,0.533831,0.590541,0.669489,0.723026
7212,74.6,30,0.035732,0.052713,0.080558,0.103692,0.141905,0.153024,0.166078,0.181703,0.200878,0.225205,0.257534,0.303604,0.377504,0.530245,0.586997,0.665875,0.719269
7213,74.8,30,0.033811,0.049951,0.076603,0.098842,0.135681,0.146415,0.159022,0.174122,0.192663,0.216194,0.247472,0.29205,0.363568,0.511343,0.566194,0.642381,0.69392
7214,75,30,0.036077,0.051794,0.077686,0.09922,0.134761,0.14509,0.157208,0.171704,0.189475,0.211993,0.241865,0.284319,0.352156,0.491539,0.543044,0.614395,0.662554
7215,75.2,30,0.040198,0.056208,0.082478,0.104221,0.139927,0.150266,0.162377,0.176839,0.194534,0.216904,0.246503,0.288442,0.355188,0.491583,0.541848,0.61139,0.658267
7216,75.4,30,0.046231,0.066152,0.098983,0.12618,0.170733,0.183595,0.198631,0.216545,0.238395,0.265899,0.302088,0.352997,0.43325,0.594413,0.65287,0.733043,0.786687
7217,75.6,30,0.053969,0.074276,0.107298,0.13436,0.17829,0.190899,0.205606,0.22308,0.244341,0.271039,0.306087,0.35529,0.432704,0.587956,0.644275,0.721549,0.773282
7218,75.8,30,0.061785,0.082943,0.116951,0.144549,0.188963,0.201635,0.216379,0.233849,0.255038,0.281552,0.316217,0.364637,0.440317,0.590508,0.644536,0.718307,0.767472
7219,76,30,0.063436,0.084913,0.119447,0.147476,0.192588,0.205462,0.220441,0.23819,0.259719,0.286659,0.321876,0.371059,0.4479,0.600271,0.655034,0.72977,0.779553
7220,76.2,30,0.060939,0.082284,0.116853,0.145066,0.190703,0.203772,0.219002,0.23708,0.25905,0.286599,0.322703,0.373278,0.452596,0.610918,0.668144,0.746511,0.798885
7221,76.4,30,0.061696,0.083724,0.119494,0.148747,0.196161,0.209754,0.225604,0.244431,0.267327,0.296063,0.333758,0.386609,0.469574,0.635366,0.695365,0.777599,0.832588
7222,76.6,30,0.062816,0.085916,0.123539,0.154385,0.20447,0.218846,0.235615,0.255543,0.279793,0.310246,0.350216,0.40629,0.494372,0.670651,0.734554,0.822218,0.880876
7223,76.8,30,0.067171,0.092222,0.133041,0.166513,0.220857,0.236452,0.254643,0.276258,0.302556,0.335577,0.378906,0.439662,0.535022,0.725665,0.794732,0.889426,0.952761
7224,77,30,0.074125,0.101775,0.146744,0.183545,0.243148,0.260222,0.280124,0.30375,0.332467,0.368479,0.415668,0.481737,0.585253,0.791754,0.866455,0.968817,1.037258
7225,77.2,30,0.080125,0.1103,0.159404,0.199602,0.264746,0.283418,0.305188,0.331038,0.362473,0.401921,0.453661,0.526199,0.640088,0.868255,0.951125,1.06497,1.141277
7226,77.4,30,0.096636,0.131206,0.186984,0.232289,0.305169,0.325953,0.350129,0.37877,0.413504,0.456959,0.513745,0.592995,0.716703,0.962412,1.051062,1.172415,1.253497
7227,77.6,30,0.12503,0.164162,0.226133,0.275675,0.354237,0.376426,0.40213,0.432443,0.469023,0.514534,0.573634,0.655518,0.782229,1.030888,1.119861,1.24116,1.321926
7228,77.8,30,0.143287,0.186382,0.254199,0.308095,0.393045,0.416931,0.444547,0.477042,0.516155,0.564672,0.627457,0.714081,0.847361,1.106522,1.198583,1.323583,1.406485
7229,78,30,0.145168,0.188618,0.257175,0.311827,0.398311,0.42271,0.450965,0.484278,0.524468,0.574462,0.639389,0.729378,0.868677,1.142212,1.240138,1.373663,1.462543
7230,78.2,30,0.158917,0.2058,0.279573,0.338201,0.430644,0.456655,0.486745,0.522175,0.564856,0.61786,0.686554,0.781498,0.92792,1.213769,1.315621,1.454084,1.545994
