siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
148,76.6,9,0.00083,0.003011,0.009578,0.014912,0.023252,0.025612,0.028358,0.031616,0.035582,0.040577,0.047172,0.057306,0.074499,0.109705,0.122766,0.14093,0.15323
149,76.8,9,0.000953,0.003377,0.010193,0.015704,0.024301,0.026729,0.029552,0.033046,0.037948,0.044065,0.052064,0.06329,0.081058,0.1174,0.130846,0.149508,0.162122
150,77,9,0.001032,0.00338,0.010241,0.015781,0.026025,0.029053,0.032552,0.036676,0.041659,0.047883,0.056031,0.067475,0.085583,0.122546,0.136195,0.155109,0.167877
151,77.2,9,0.001068,0.003026,0.009723,0.016234,0.026924,0.029916,0.033382,0.037475,0.042433,0.048644,0.056799,0.06829,0.086548,0.124072,0.138,0.157366,0.170479
152,77.4,9,0.001038,0.002452,0.010714,0.017556,0.028106,0.031063,0.034491,0.038543,0.043453,0.049607,0.057688,0.069079,0.087187,0.124399,0.138216,0.157432,0.170447
153,77.6,9,0.000952,0.004963,0.013974,0.02102,0.031791,0.034788,0.03825,0.042324,0.047237,0.05336,0.061348,0.07251,0.090044,0.12544,0.138408,0.156306,0.168345
154,77.8,9,0.001498,0.00582,0.014672,0.021617,0.032248,0.035209,0.038628,0.042655,0.047511,0.053565,0.061464,0.072503,0.089851,0.12489,0.13773,0.155458,0.167389
155,78,9,0.002342,0.006534,0.015312,0.022211,0.032776,0.035719,0.039119,0.04312,0.047949,0.053965,0.061812,0.072776,0.090002,0.124771,0.137504,0.155077,0.166897
156,78.2,9,0.001433,0.005845,0.014571,0.021471,0.032112,0.035091,0.038539,0.042607,0.047528,0.053678,0.061727,0.07302,0.090853,0.127116,0.140465,0.158936,0.171391
157,80.2,9,0.001007,0.002921,0.007673,0.012182,0.01903,0.020927,0.023114,0.025682,0.028775,0.032619,0.03762,0.044587,0.055489,0.077377,0.08536,0.096355,0.103736
158,80.4,9,0.00034,0.001793,0.006297,0.010023,0.016527,0.018325,0.020396,0.022827,0.025749,0.029379,0.034099,0.040671,0.05095,0.071585,0.079114,0.089486,0.096452
159,80.6,9,0.00034,0.00034,0.004213,0.00772,0.013432,0.015138,0.017103,0.01941,0.022185,0.025636,0.030127,0.036393,0.046228,0.066086,0.073367,0.083425,0.090196
160,80.8,9,0.00034,0.00034,0.002858,0.006356,0.011644,0.013107,0.014795,0.016826,0.019508,0.022832,0.027141,0.033124,0.042457,0.061138,0.067939,0.077296,0.083573
161,76.6,9.2,0.001054,0.004114,0.011336,0.017183,0.026335,0.028926,0.031938,0.035511,0.039858,0.045328,0.052544,0.062762,0.079451,0.117083,0.130983,0.150262,0.163289
162,76.8,9.2,0.00117,0.0047,0.012263,0.018354,0.02786,0.030545,0.033664,0.037359,0.041849,0.047491,0.055818,0.067889,0.086939,0.125716,0.140013,0.159805,0.17315
163,77,9.2,0.001241,0.004761,0.012401,0.018544,0.028119,0.031004,0.034774,0.039215,0.044575,0.051264,0.060006,0.072263,0.091621,0.130992,0.145478,0.165509,0.178998
164,77.2,9.2,0.001276,0.00426,0.011703,0.017979,0.02961,0.032856,0.036608,0.041033,0.046381,0.053064,0.061814,0.074097,0.093514,0.133029,0.147575,0.167692,0.181241
165,77.4,9.2,0.001254,0.003944,0.011116,0.01837,0.029521,0.03264,0.036253,0.040516,0.045678,0.052137,0.060605,0.072515,0.091391,0.129997,0.14427,0.164069,0.177445
166,77.6,9.2,0.001178,0.002912,0.011535,0.018504,0.02925,0.032264,0.035756,0.039882,0.044882,0.051146,0.059368,0.07095,0.089341,0.127064,0.141047,0.160477,0.173624
167,77.8,9.2,0.001058,0.005058,0.014037,0.021065,0.031815,0.034809,0.038266,0.042335,0.047244,0.053363,0.061347,0.072507,0.090041,0.125446,0.138419,0.156325,0.16837
168,78,9.2,0.001179,0.005424,0.014144,0.020995,0.031493,0.03442,0.0378,0.041783,0.046588,0.052583,0.060408,0.071355,0.088577,0.123416,0.136198,0.15386,0.165751
169,78.2,9.2,0.001802,0.005818,0.014393,0.021136,0.031465,0.034343,0.037667,0.041582,0.046306,0.052196,0.059881,0.070626,0.087521,0.121681,0.134206,0.151506,0.163152
170,78.4,9.2,0.000645,0.004616,0.013082,0.01978,0.030106,0.032997,0.036346,0.040298,0.045081,0.051063,0.058901,0.069908,0.087321,0.122838,0.135944,0.154108,0.166369
171,78.6,9.2,0.00107,0.004091,0.012556,0.019255,0.029589,0.032485,0.035838,0.039797,0.044589,0.050585,0.058445,0.069487,0.086964,0.122622,0.135783,0.15402,0.166329
172,79.4,9.2,0.00131,0.004263,0.010494,0.015516,0.023268,0.025439,0.027954,0.030921,0.034745,0.039772,0.046314,0.055436,0.069744,0.098614,0.109194,0.123812,0.133654
173,80.2,9.2,0.00034,0.001689,0.006626,0.010993,0.017601,0.019429,0.021535,0.024006,0.026977,0.030669,0.035468,0.042147,0.052589,0.073518,0.081147,0.091651,0.0987
174,80.4,9.2,0.00034,0.00034,0.00443,0.008531,0.014816,0.016554,0.018558,0.02091,0.023741,0.027261,0.031845,0.038241,0.048277,0.068521,0.075935,0.086175,0.093066
175,80.6,9.2,0.00034,0.00034,0.002409,0.005792,0.011718,0.013379,0.015293,0.01754,0.020245,0.023613,0.028002,0.034137,0.043799,0.063418,0.070642,0.080645,0.087398
176,80.8,9.2,0.00034,0.00034,0.002342,0.004518,0.009835,0.011463,0.01333,0.015515,0.018134,0.021378,0.025587,0.031439,0.040583,0.058941,0.065641,0.074871,0.081066
177,92.8,9.2,0.103246,0.159872,0.2686,0.360037,0.513064,0.557753,0.61015,0.67277,0.749453,0.846461,0.974892,1.157013,1.447148,2.040202,2.258523,2.56029,2.763461
178,76.4,9.4,0.001039,0.00451,0.011669,0.017476,0.026574,0.029151,0.032147,0.035702,0.040029,0.045472,0.052654,0.062825,0.07908,0.112666,0.125166,0.142549,0.155129
179,76.6,9.4,0.001781,0.005739,0.013506,0.019758,0.029513,0.032266,0.035463,0.039249,0.043846,0.049617,0.057208,0.067921,0.084953,0.121511,0.135595,0.155041,0.168126
180,76.8,9.4,0.001341,0.004784,0.01262,0.018983,0.029006,0.031854,0.035171,0.039111,0.043913,0.049967,0.057968,0.069325,0.089575,0.131183,0.146586,0.167959,0.182401
181,77,9.4,0.00141,0.004962,0.012917,0.01936,0.029494,0.032371,0.03572,0.039697,0.04454,0.051574,0.060828,0.073846,0.094487,0.136754,0.152389,0.174063,0.188692
182,77.2,9.4,0.001442,0.004353,0.012089,0.018371,0.02855,0.031933,0.035853,0.040483,0.046093,0.053122,0.062353,0.075367,0.096055,0.13851,0.154235,0.17605,0.190784
183,77.4,9.4,0.001422,0.004962,0.012589,0.019357,0.031218,0.034527,0.038353,0.042861,0.04831,0.055116,0.064017,0.076503,0.09621,0.136205,0.150892,0.171175,0.184819
184,77.6,9.4,0.001357,0.004126,0.011237,0.018459,0.029572,0.032683,0.036286,0.040539,0.04569,0.052137,0.060591,0.072484,0.09134,0.12992,0.144188,0.163979,0.177352
185,77.8,9.4,0.001254,0.002854,0.010927,0.017719,0.028208,0.031153,0.034566,0.038601,0.043494,0.049629,0.057688,0.069053,0.087127,0.124288,0.138089,0.157284,0.170287
186,78,9.4,0.001077,0.004211,0.012903,0.019719,0.03016,0.03307,0.036435,0.040396,0.045181,0.051149,0.058945,0.069861,0.087053,0.121881,0.134679,0.152372,0.164291
187,78.2,9.4,0.000864,0.004709,0.013134,0.019747,0.029866,0.032686,0.035941,0.039775,0.0444,0.050168,0.057696,0.068225,0.084788,0.118296,0.130591,0.147583,0.159026
188,78.4,9.4,0.000772,0.005283,0.013855,0.020557,0.030775,0.033612,0.036885,0.040733,0.045367,0.051131,0.058633,0.069085,0.085443,0.118273,0.130238,0.146708,0.157761
189,78.6,9.4,0.000928,0.004652,0.013137,0.019777,0.029904,0.032718,0.035964,0.039783,0.044383,0.050111,0.057568,0.067967,0.084259,0.117016,0.128973,0.14544,0.156496
190,78.8,9.4,0.00034,0.002229,0.009774,0.016066,0.025766,0.028485,0.031635,0.035355,0.039864,0.045511,0.052925,0.063368,0.07995,0.113988,0.126614,0.144165,0.156045
191,80.2,9.4,0.00034,0.00034,0.005007,0.009202,0.015544,0.0173,0.019324,0.021701,0.024564,0.028126,0.032763,0.039236,0.049396,0.070643,0.078642,0.089648,0.097034
192,80.4,9.4,0.00034,0.00034,0.002882,0.006935,0.013042,0.014729,0.016674,0.018958,0.021708,0.025132,0.029594,0.035831,0.045644,0.065834,0.073638,0.084395,0.091627
193,80.6,9.4,0.00034,0.00034,0.002344,0.005473,0.011509,0.013165,0.015066,0.017293,0.019964,0.023276,0.027575,0.033556,0.042904,0.061686,0.068992,0.079012,0.085717
194,76.6,9.6,0.00134,0.004977,0.012669,0.018936,0.02883,0.031645,0.034926,0.038826,0.043581,0.04958,0.057515,0.068788,0.086858,0.124338,0.138428,0.159258,0.173319
195,76.8,9.6,0.001673,0.005858,0.014033,0.02066,0.031093,0.034054,0.037502,0.041595,0.04658,0.052859,0.061149,0.072896,0.091663,0.133382,0.148968,0.170539,0.18508
196,77,9.6,0.001869,0.006173,0.014513,0.021255,0.03185,0.034854,0.038349,0.042496,0.047544,0.053896,0.062275,0.07502,0.096094,0.139019,0.15484,0.176729,0.191477
197,77.2,9.6,0.001568,0.005568,0.013721,0.020327,0.030723,0.033674,0.03711,0.041189,0.04662,0.053846,0.063318,0.07664,0.097754,0.14093,0.156876,0.178956,0.193843
198,77.4,9.6,0.001738,0.005839,0.013821,0.020242,0.030692,0.034093,0.038022,0.042653,0.048244,0.055225,0.064353,0.077152,0.097352,0.138344,0.153392,0.174164,0.188127
199,77.6,9.6,0.001492,0.004572,0.011854,0.018158,0.029651,0.032862,0.036577,0.040959,0.046259,0.052886,0.061566,0.073762,0.093054,0.132357,0.146835,0.166865,0.180362
200,77.8,9.6,0.00138,0.00358,0.010114,0.016544,0.027102,0.030064,0.033496,0.037552,0.04247,0.048635,0.056736,0.068161,0.086335,0.123729,0.13762,0.156942,0.170028
201,78,9.6,0.001424,0.004458,0.011776,0.018522,0.028828,0.031697,0.035012,0.038913,0.043623,0.049496,0.057166,0.067897,0.084794,0.119013,0.13158,0.148953,0.160655
202,78.2,9.6,0.001095,0.0038,0.011764,0.018241,0.028134,0.030889,0.034071,0.037816,0.042335,0.04797,0.055325,0.065616,0.081813,0.114605,0.126648,0.143299,0.154518
203,78.4,9.6,0.001054,0.003899,0.012201,0.01869,0.028575,0.031322,0.034491,0.038217,0.042707,0.048295,0.055573,0.065728,0.081651,0.113699,0.12541,0.141554,0.152404
204,78.6,9.6,0.000584,0.003439,0.011622,0.018021,0.02777,0.030479,0.033605,0.037281,0.041711,0.047226,0.054412,0.06444,0.080169,0.111848,0.123432,0.139402,0.150136
205,78.8,9.6,0.00034,0.002666,0.010718,0.017014,0.026603,0.029267,0.03234,0.035956,0.040312,0.045737,0.052806,0.062677,0.078166,0.109387,0.120811,0.13657,0.147165
206,76.6,9.8,0.001528,0.005318,0.012945,0.019169,0.029004,0.031803,0.035066,0.038945,0.043676,0.049646,0.057545,0.068768,0.086762,0.124102,0.138033,0.157429,0.170567
207,76.8,9.8,0.002071,0.006213,0.014346,0.020948,0.031353,0.034308,0.037748,0.041834,0.046811,0.05308,0.061359,0.073093,0.091843,0.130547,0.145955,0.167261,0.181611
208,77,9.8,0.002349,0.006624,0.014944,0.021681,0.03228,0.035287,0.038785,0.042937,0.047991,0.054352,0.062744,0.074623,0.093657,0.136187,0.151834,0.173466,0.188034
209,77.2,9.8,0.001943,0.006111,0.014276,0.0209,0.031335,0.034298,0.037747,0.041842,0.04683,0.053113,0.061407,0.074244,0.095206,0.137985,0.153776,0.175644,0.190387
210,77.4,9.8,0.001655,0.004984,0.01266,0.018917,0.028802,0.031615,0.034893,0.038791,0.043919,0.050872,0.059999,0.072859,0.09329,0.135247,0.1508,0.172384,0.186967
211,77.6,9.8,0.001589,0.005146,0.012474,0.018412,0.027755,0.030947,0.034639,0.038991,0.04425,0.050821,0.059421,0.071497,0.090605,0.129555,0.143912,0.163784,0.177179
212,77.8,9.8,0.001505,0.004157,0.010721,0.016072,0.026377,0.029341,0.032771,0.036817,0.041712,0.047835,0.055859,0.067144,0.085028,0.121598,0.135118,0.153869,0.166533
213,78,9.8,0.00188,0.004907,0.011273,0.017559,0.027857,0.030715,0.034012,0.037888,0.04256,0.048377,0.055961,0.066553,0.083176,0.116687,0.128945,0.145844,0.1572
214,78.2,9.8,0.00168,0.004371,0.010239,0.0162,0.025833,0.028514,0.03161,0.035256,0.039658,0.04515,0.052326,0.06238,0.07824,0.110473,0.122346,0.138788,0.149885
215,78.4,9.8,0.001688,0.004353,0.010632,0.016932,0.02651,0.029169,0.032236,0.035841,0.040186,0.045593,0.052638,0.062471,0.077906,0.109021,0.120406,0.136114,0.146681
216,78.6,9.8,0.000972,0.003482,0.010135,0.016307,0.025696,0.028302,0.031311,0.034848,0.039111,0.04442,0.051339,0.060999,0.076169,0.106777,0.117985,0.133453,0.143858
217,78.8,9.8,0.000631,0.002448,0.009285,0.015363,0.024608,0.027174,0.030137,0.033622,0.037823,0.043056,0.049879,0.059411,0.074389,0.104641,0.115729,0.131038,0.14134
218,79,9.8,0.00034,0.001568,0.007897,0.013869,0.022952,0.025476,0.028388,0.031816,0.035949,0.041102,0.047825,0.057231,0.072034,0.10201,0.11302,0.128239,0.13849
219,80,9.8,0.000646,0.001495,0.004659,0.008493,0.014887,0.016644,0.018663,0.021028,0.023865,0.027784,0.032949,0.040077,0.051115,0.073004,0.080925,0.091793,0.099067
220,80.2,9.8,0.00034,0.001112,0.004207,0.006835,0.012793,0.014494,0.016446,0.018733,0.021475,0.025267,0.030231,0.037079,0.047689,0.068743,0.07637,0.086841,0.09385
221,76.4,10,0.002341,0.005887,0.013097,0.018951,0.02813,0.030728,0.033751,0.037336,0.041697,0.047183,0.054416,0.064655,0.081,0.114719,0.127251,0.14467,0.156455
222,76.6,10,0.003068,0.006934,0.014601,0.020792,0.030467,0.033199,0.036373,0.040132,0.044698,0.050431,0.057973,0.06862,0.085548,0.120246,0.133073,0.150847,0.162835
223,76.8,10,0.002155,0.005997,0.013708,0.019999,0.029937,0.032764,0.036059,0.039974,0.044748,0.050768,0.058729,0.07003,0.08813,0.125623,0.139592,0.159023,0.172174
224,77,10,0.002447,0.006426,0.014333,0.02077,0.030922,0.033807,0.037166,0.041156,0.046019,0.052144,0.060235,0.071709,0.09005,0.127931,0.14276,0.163902,0.178155
225,77.2,10,0.002128,0.006022,0.013814,0.02017,0.030208,0.033063,0.036389,0.040342,0.045161,0.051236,0.059267,0.070665,0.088922,0.130202,0.14545,0.166585,0.180853
226,77.4,10,0.002821,0.006725,0.014456,0.020702,0.030469,0.033228,0.036433,0.04023,0.044842,0.050631,0.058248,0.069699,0.088926,0.127878,0.142187,0.161958,0.175265
227,77.6,10,0.001784,0.005235,0.012328,0.018107,0.02719,0.029767,0.032764,0.036323,0.040656,0.046644,0.055025,0.066795,0.085427,0.123521,0.137608,0.157142,0.170334
228,77.8,10,0.001609,0.004449,0.010826,0.016051,0.024266,0.026597,0.029441,0.033372,0.038127,0.04407,0.051858,0.062813,0.080192,0.115847,0.129067,0.147434,0.159861
229,78,10,0.002514,0.005442,0.011684,0.016743,0.025167,0.027945,0.031147,0.034909,0.03944,0.045078,0.052425,0.062687,0.078808,0.111379,0.123319,0.139802,0.150891
230,78.2,10,0.002238,0.00486,0.010653,0.015367,0.024528,0.027175,0.030225,0.03381,0.03813,0.043508,0.050518,0.060314,0.075712,0.106832,0.118244,0.134006,0.144615
231,78.4,10,0.002355,0.004967,0.010709,0.015853,0.025324,0.027941,0.030954,0.034491,0.038745,0.044027,0.050896,0.060457,0.075409,0.105374,0.116287,0.131297,0.141365
232,78.6,10,0.001736,0.004197,0.009716,0.01529,0.024557,0.027119,0.030072,0.033537,0.037708,0.042891,0.049631,0.05902,0.073709,0.103183,0.113922,0.128703,0.138619
233,78.8,10,0.000947,0.003308,0.008678,0.0145,0.023608,0.026127,0.02903,0.032439,0.036543,0.041644,0.048283,0.057535,0.072017,0.101106,0.111716,0.126321,0.136123
234,79,10,0.000665,0.002208,0.007442,0.013276,0.022231,0.02471,0.027566,0.030922,0.034962,0.03999,0.046537,0.055671,0.069989,0.098811,0.109341,0.123851,0.133598
235,79.2,10,0.00034,0.001528,0.006313,0.011916,0.0207,0.02313,0.025931,0.029221,0.033183,0.038115,0.044538,0.053504,0.067573,0.095928,0.106294,0.120587,0.130191
236,76.2,10.2,0.002239,0.005607,0.012545,0.018174,0.026982,0.029472,0.032366,0.035798,0.039969,0.045213,0.052124,0.061897,0.077488,0.109632,0.121579,0.138188,0.149429
237,76.4,10.2,0.002783,0.006203,0.013216,0.018901,0.027789,0.030301,0.033219,0.036677,0.040879,0.04616,0.053112,0.062938,0.078597,0.110828,0.122792,0.139414,0.150658
238,76.6,10.2,0.002919,0.006487,0.013744,0.019638,0.02888,0.031497,0.034539,0.038148,0.042536,0.048055,0.055328,0.065619,0.082034,0.115849,0.128404,0.145843,0.157636
239,76.8,10.2,0.003417,0.007205,0.014783,0.020915,0.030516,0.03323,0.036383,0.040119,0.044659,0.05036,0.057864,0.06846,0.085315,0.119886,0.132672,0.150394,0.16235
240,77,10.2,0.003672,0.00756,0.015288,0.021536,0.03131,0.034072,0.037278,0.041077,0.045689,0.051479,0.059094,0.069838,0.086904,0.121823,0.134711,0.152553,0.164576
241,77.2,10.2,0.003428,0.007244,0.014878,0.021063,0.030752,0.033492,0.036676,0.040449,0.045033,0.050791,0.058368,0.069066,0.086076,0.120949,0.134875,0.154087,0.167002
242,77.4,10.2,0.002773,0.00633,0.013601,0.019523,0.028829,0.031468,0.034537,0.038177,0.042607,0.04818,0.055528,0.065926,0.082515,0.119468,0.133348,0.152559,0.165512
243,77.6,10.2,0.002533,0.005738,0.012482,0.017991,0.026645,0.029098,0.031952,0.035338,0.039459,0.044645,0.051485,0.061172,0.078278,0.114077,0.127303,0.14565,0.158049
244,77.8,10.2,0.001779,0.004519,0.0106,0.015617,0.023538,0.025792,0.028419,0.031543,0.035354,0.040163,0.04697,0.057518,0.074255,0.108659,0.121452,0.139262,0.151336
245,78,10.2,0.002959,0.005741,0.011805,0.016743,0.024425,0.026588,0.029098,0.032068,0.035704,0.041175,0.048297,0.058239,0.073861,0.105495,0.117123,0.133205,0.144041
246,78.2,10.2,0.002785,0.005304,0.010974,0.015606,0.022809,0.024837,0.02719,0.030662,0.034854,0.040067,0.046855,0.056338,0.071249,0.101461,0.112565,0.127927,0.138282
247,78.4,10.2,0.003038,0.005583,0.011253,0.015859,0.022977,0.025268,0.028204,0.031645,0.03578,0.04091,0.047574,0.056849,0.071361,0.100511,0.111149,0.125805,0.135649
248,78.6,10.2,0.00246,0.004879,0.010365,0.014831,0.022083,0.024595,0.027483,0.030873,0.034947,0.040006,0.046581,0.055742,0.070091,0.098953,0.109496,0.124026,0.133786
249,78.8,10.2,0.001818,0.004141,0.009484,0.013841,0.021308,0.023778,0.02662,0.029956,0.033968,0.038952,0.045434,0.05447,0.068635,0.097154,0.10758,0.121952,0.13161
250,79,10.2,0.001,0.003242,0.008474,0.012746,0.020218,0.022652,0.025455,0.028745,0.032704,0.037626,0.044032,0.052971,0.067001,0.095299,0.10566,0.119954,0.129564
251,79.2,10.2,0.000708,0.002228,0.007359,0.011553,0.018754,0.021151,0.023914,0.027157,0.031062,0.035919,0.042247,0.051086,0.064982,0.093082,0.103391,0.11763,0.127213
252,76.2,10.4,0.002303,0.005607,0.01246,0.018029,0.026751,0.029219,0.032087,0.035489,0.039626,0.044828,0.051685,0.061387,0.076873,0.108822,0.120705,0.137229,0.148417
253,76.4,10.4,0.002779,0.006038,0.012831,0.018358,0.027016,0.029466,0.032313,0.03569,0.039797,0.04496,0.051766,0.061397,0.076766,0.108479,0.120275,0.136683,0.147794
254,76.6,10.4,0.00324,0.006633,0.013628,0.01931,0.028202,0.030717,0.033639,0.037101,0.04131,0.046599,0.053563,0.063404,0.079086,0.111348,0.12332,0.139949,0.151194
255,76.8,10.4,0.003263,0.006772,0.013973,0.019839,0.029056,0.031668,0.034707,0.038311,0.042696,0.048212,0.055485,0.065777,0.082198,0.116028,0.128587,0.146032,0.157826
256,77,10.4,0.003468,0.007055,0.014378,0.020341,0.02971,0.032365,0.035452,0.039114,0.043568,0.049169,0.056549,0.066988,0.083624,0.117837,0.130518,0.148115,0.159999
257,77.2,10.4,0.003304,0.0068,0.014004,0.019884,0.029139,0.031764,0.034818,0.038443,0.042852,0.048401,0.055719,0.066074,0.082597,0.116624,0.12925,0.146781,0.158629
258,77.4,10.4,0.003344,0.006645,0.013548,0.019187,0.028047,0.030557,0.033477,0.03694,0.041153,0.046452,0.053435,0.063312,0.079065,0.111501,0.12354,0.141552,0.153744
259,77.6,10.4,0.00268,0.005609,0.011984,0.017234,0.025516,0.027871,0.030614,0.033872,0.037844,0.042851,0.049466,0.058858,0.073901,0.106264,0.11908,0.136869,0.1489
260,77.8,10.4,0.003896,0.006855,0.013191,0.018343,0.026357,0.028613,0.031229,0.034322,0.038073,0.042772,0.048938,0.057613,0.071622,0.103199,0.11475,0.130695,0.141427
261,78,10.4,0.003546,0.006206,0.012107,0.016928,0.024437,0.026552,0.029007,0.031912,0.035437,0.039857,0.045664,0.053849,0.068667,0.0992,0.110418,0.125943,0.136414
262,78.2,10.4,0.003287,0.005722,0.01129,0.015855,0.022967,0.024971,0.027297,0.030051,0.033393,0.037586,0.0431,0.052284,0.066796,0.096181,0.106996,0.121975,0.132084
263,78.4,10.4,0.00363,0.006136,0.011772,0.016359,0.02346,0.025452,0.027758,0.030481,0.033776,0.037895,0.044337,0.053426,0.067617,0.096094,0.106496,0.120836,0.130474
264,78.6,10.4,0.003119,0.005516,0.010991,0.015458,0.022379,0.024322,0.026572,0.029231,0.032449,0.036908,0.043377,0.052371,0.066436,0.09473,0.105079,0.119357,0.12896
265,78.8,10.4,0.002451,0.004766,0.010123,0.014503,0.021296,0.023205,0.025418,0.028034,0.031203,0.036076,0.042476,0.051382,0.06533,0.093445,0.103741,0.117954,0.127516
266,79,10.4,0.001834,0.00409,0.009352,0.013659,0.020338,0.022215,0.024392,0.026966,0.030164,0.035028,0.041345,0.050143,0.063928,0.09174,0.101933,0.116007,0.125478
267,79.2,10.4,0.001095,0.003297,0.008477,0.012719,0.0193,0.02115,0.023296,0.025835,0.028913,0.033637,0.039891,0.048607,0.062275,0.089895,0.100032,0.114038,0.123469
268,79.4,10.4,0.000752,0.002448,0.007561,0.011751,0.018252,0.020082,0.022204,0.024715,0.027763,0.032043,0.038226,0.046847,0.060382,0.087779,0.097849,0.111777,0.121163
269,79.6,10.4,0.000347,0.001554,0.006534,0.010655,0.017053,0.018854,0.020944,0.023419,0.026424,0.030196,0.036129,0.04462,0.057961,0.085015,0.094974,0.108765,0.118067
270,79.8,10.4,0.00034,0.000943,0.005555,0.00956,0.015768,0.017515,0.019543,0.021944,0.02486,0.028521,0.033342,0.041457,0.054396,0.08066,0.09034,0.103762,0.112825
271,76,10.6,0.001709,0.005115,0.012114,0.017792,0.026681,0.029195,0.032117,0.035583,0.039796,0.045094,0.052074,0.061947,0.077694,0.110141,0.122194,0.138938,0.150264
272,76.2,10.6,0.002248,0.005438,0.012141,0.017604,0.026172,0.028599,0.031422,0.034772,0.038847,0.043975,0.05074,0.060321,0.075631,0.107273,0.119058,0.135459,0.146571
273,76.4,10.6,0.002717,0.005883,0.012562,0.018014,0.026572,0.028997,0.031817,0.035164,0.039236,0.044361,0.051121,0.060696,0.075995,0.107609,0.119382,0.135767,0.146867
274,76.6,10.6,0.003236,0.006549,0.01345,0.019074,0.027896,0.030394,0.033297,0.036741,0.040929,0.046194,0.053133,0.062945,0.078594,0.110822,0.122791,0.139418,0.150666
275,76.8,10.6,0.003119,0.006546,0.013658,0.019473,0.028636,0.031237,0.034265,0.037858,0.042234,0.047743,0.055011,0.065307,0.08175,0.115665,0.128264,0.14577,0.157608
276,77,10.6,0.003506,0.006992,0.0142,0.020094,0.029381,0.032017,0.035083,0.038724,0.043154,0.04873,0.056083,0.066492,0.083097,0.117283,0.129965,0.147567,0.159459
