longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,hypo_depth,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
75,29,0.003,4.5,45,6.6667e-05,0,932,932,70,25,47.5,stable shallow crust,0.0089087,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 75E 25-70 km depth M4.5,29N_75E_L2_M4p5,-6.33,,
75,30,0.0085,4.5,45,0.00018889,0,97,97,70,25,47.5,subduction interface,0.46121,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,30N 75E 25-70 km depth M4.5,30N_75E_L2_M4p5,-4.37,-5.3,
75,31,0.0436,4.5,45,0.00096889,0,97,97,70,25,47.5,subduction interface,1.1713,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,31N 75E 25-70 km depth M4.5,31N_75E_L2_M4p5,-3.51,-4.44,-5.54
75,32,0.0119,4.5,45,0.00026444,0,98,98,70,25,47.5,subduction interface,1.6873,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,32N 75E 25-70 km depth M4.5,32N_75E_L2_M4p5,-4.17,-5.34,-6.62
75,33,0.1531,4.5,45,0.0034022,0,98,98,70,25,47.5,subduction interface,2.7968,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,33N 75E 25-70 km depth M4.5,33N_75E_L2_M4p5,-3.05,-4.22,-5.4
75,34,0.1707,4.5,45,0.0037933,0,98,98,70,25,47.5,subduction interface,2.844,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,34N 75E 25-70 km depth M4.5,34N_75E_L2_M4p5,-3.01,-4.18,-5.35
75,35,0.2742,4.5,45,0.0060933,0,99,99,70,25,47.5,subduction interface,2.9599,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,35N 75E 25-70 km depth M4.5,35N_75E_L2_M4p5,-2.79,-3.94,-5.1
75,36,0.1787,4.5,45,0.0039711,0,100,100,70,25,47.5,subduction interface,2.4139,1.07,0.09,7.1,0.4,-13.0,89,89,2,StrasserInterface,36N 75E 25-70 km depth M4.5,36N_75E_L2_M4p5,-2.94,-4.01,-5.09
75,37,0.0773,4.5,45,0.0017178,0,90,90,70,25,47.5,subduction interface,2.635,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,37N 75E 25-70 km depth M4.5,37N_75E_L2_M4p5,-3.37,-4.57,-5.77
75,38,0.1378,4.5,45,0.0030622,0,90,90,70,25,47.5,subduction interface,2.886,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,38N 75E 25-70 km depth M4.5,38N_75E_L2_M4p5,-3.11,-4.31,-5.51
75,39,0.6288,4.5,45,0.013973,0,87,87,70,25,47.5,subduction interface,3.3653,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 75E 25-70 km depth M4.5,39N_75E_L2_M4p5,-2.43,-3.59,-4.75
75,40,0.7411,4.5,45,0.016469,0,87,,70,25,47.5,subduction interface,3.4367,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,40N 75E 25-70 km depth M4.5,40N_75E_L2_M4p5,-2.36,-3.52,-4.68
76,16,0.0002,4.5,45,4.4444e-06,0,933,933,70,25,47.5,stable shallow crust,-1.3472,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,16N 76E 25-70 km depth M4.5,16N_76E_L2_M4p5,,,
76,17,0.0055,4.5,45,0.00012222,0,933,933,70,25,47.5,stable shallow crust,0.09215,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 76E 25-70 km depth M4.5,17N_76E_L2_M4p5,-5.08,,
76,18,0.0059,4.5,45,0.00013111,0,933,933,70,25,47.5,stable shallow crust,0.12264,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 76E 25-70 km depth M4.5,18N_76E_L2_M4p5,-4.94,,
76,19,0.0005,4.5,45,1.1111e-05,0,933,933,70,25,47.5,stable shallow crust,-0.94924,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 76E 25-70 km depth M4.5,19N_76E_L2_M4p5,,,
76,23,0.0028,4.5,45,6.2222e-05,0,933,933,70,25,47.5,stable shallow crust,-0.20105,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,23N 76E 25-70 km depth M4.5,23N_76E_L2_M4p5,,,
76,24,0.005,4.5,45,0.00011111,0,933,933,70,25,47.5,stable shallow crust,0.050757,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,24N 76E 25-70 km depth M4.5,24N_76E_L2_M4p5,-5.36,,
76,28,0.0083,4.5,45,0.00018444,0,932,932,70,25,47.5,stable shallow crust,0.45087,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 76E 25-70 km depth M4.5,28N_76E_L2_M4p5,-4.39,,
76,29,0.0082,4.5,45,0.00018222,0,932,932,70,25,47.5,stable shallow crust,0.4456,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 76E 25-70 km depth M4.5,29N_76E_L2_M4p5,-4.4,,
76,30,0.0048,4.5,45,0.00010667,0,932,932,70,25,47.5,stable shallow crust,0.21303,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,30N 76E 25-70 km depth M4.5,30N_76E_L2_M4p5,-4.85,,
76,31,0.0302,4.5,45,0.00067111,0,97,,70,25,47.5,subduction interface,1.0118,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,31N 76E 25-70 km depth M4.5,31N_76E_L2_M4p5,-3.68,-4.61,-5.84
76,32,0.1156,4.5,45,0.0025689,0,98,98,70,25,47.5,subduction interface,2.6747,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,32N 76E 25-70 km depth M4.5,32N_76E_L2_M4p5,-3.18,-4.35,-5.53
76,33,0.5773,4.5,45,0.012829,0,98,98,70,25,47.5,subduction interface,3.3732,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,33N 76E 25-70 km depth M4.5,33N_76E_L2_M4p5,-2.48,-3.65,-4.82
76,34,0.1903,4.5,45,0.0042289,0,98,98,70,25,47.5,subduction interface,2.8912,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,34N 76E 25-70 km depth M4.5,34N_76E_L2_M4p5,-2.96,-4.13,-5.31
76,35,0.0812,4.5,45,0.0018044,0,103,103,70,25,47.5,subduction interface,2.3863,1.14,0.09,7.2,0.4,-36.0,70,225,2,StrasserInterface,35N 76E 25-70 km depth M4.5,35N_76E_L2_M4p5,-3.32,-4.46,-5.61
76,36,0.1407,4.5,45,0.0031267,0,100,100,70,25,47.5,subduction interface,2.3101,1.07,0.09,7.1,0.4,-13.0,89,89,2,StrasserInterface,36N 76E 25-70 km depth M4.5,36N_76E_L2_M4p5,-3.04,-4.11,-5.2
76,37,0.0811,4.5,45,0.0018022,0,91,91,70,25,47.5,subduction interface,1.5308,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,37N 76E 25-70 km depth M4.5,37N_76E_L2_M4p5,-3.23,-4.18,-5.17
76,38,0.1449,4.5,45,0.00322,0,91,91,70,25,47.5,subduction interface,1.7829,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,38N 76E 25-70 km depth M4.5,38N_76E_L2_M4p5,-2.97,-3.92,-4.89
76,39,0.3771,4.5,45,0.00838,0,87,87,70,25,47.5,subduction interface,3.1432,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 76E 25-70 km depth M4.5,39N_76E_L2_M4p5,-2.66,-3.82,-4.98
76,40,0.496,4.5,45,0.011022,0,87,,70,25,47.5,subduction interface,3.2623,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,40N 76E 25-70 km depth M4.5,40N_76E_L2_M4p5,-2.54,-3.7,-4.86
77,16,0.0005,4.5,45,1.1111e-05,0,933,933,70,25,47.5,stable shallow crust,-0.94924,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,16N 77E 25-70 km depth M4.5,16N_77E_L2_M4p5,,,
77,17,0.0159,4.5,45,0.00035333,0,933,933,70,25,47.5,stable shallow crust,0.55318,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 77E 25-70 km depth M4.5,17N_77E_L2_M4p5,-4.04,-5.02,
77,18,0.0169,4.5,45,0.00037556,0,933,933,70,25,47.5,stable shallow crust,0.57967,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 77E 25-70 km depth M4.5,18N_77E_L2_M4p5,-4,-4.98,
77,19,0.0015,4.5,45,3.3333e-05,0,933,933,70,25,47.5,stable shallow crust,-0.47212,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 77E 25-70 km depth M4.5,19N_77E_L2_M4p5,,,
77,23,0.0008,4.5,45,1.7778e-05,0,933,933,70,25,47.5,stable shallow crust,-0.74512,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,23N 77E 25-70 km depth M4.5,23N_77E_L2_M4p5,,,
77,24,0.0008,4.5,45,1.7778e-05,0,933,933,70,25,47.5,stable shallow crust,-0.74512,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,24N 77E 25-70 km depth M4.5,24N_77E_L2_M4p5,,,
77,28,0.0092,4.5,45,0.00020444,0,932,932,70,25,47.5,stable shallow crust,0.49558,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 77E 25-70 km depth M4.5,28N_77E_L2_M4p5,-4.32,-6.25,
77,29,0.0091,4.5,45,0.00020222,0,932,932,70,25,47.5,stable shallow crust,0.49083,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 77E 25-70 km depth M4.5,29N_77E_L2_M4p5,-4.33,-6.33,
77,30,0.0023,4.5,45,5.1111e-05,0,932,932,70,25,47.5,stable shallow crust,-0.10648,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,30N 77E 25-70 km depth M4.5,30N_77E_L2_M4p5,,,
77,31,0.0562,4.5,45,0.0012489,0,110,110,70,25,47.5,subduction interface,0.60652,0.78,0.06,8.8,0.2,82.0,23,290,2,StrasserInterface,31N 77E 25-70 km depth M4.5,31N_77E_L2_M4p5,-3.42,-4.2,-4.98
77,32,0.1154,4.5,45,0.0025644,0,98,98,70,25,47.5,subduction interface,2.674,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,32N 77E 25-70 km depth M4.5,32N_77E_L2_M4p5,-3.18,-4.35,-5.53
77,33,0.1804,4.5,45,0.0040089,0,98,98,70,25,47.5,subduction interface,2.868,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,33N 77E 25-70 km depth M4.5,33N_77E_L2_M4p5,-2.98,-4.15,-5.33
77,34,0.043,4.5,45,0.00095556,0,103,103,70,25,47.5,subduction interface,2.1103,1.14,0.09,7.2,0.4,-36.0,70,225,2,StrasserInterface,34N 77E 25-70 km depth M4.5,34N_77E_L2_M4p5,-3.59,-4.73,-5.9
77,35,0.0578,4.5,45,0.0012844,0,100,100,70,25,47.5,subduction interface,1.9237,1.07,0.09,7.1,0.4,-13.0,89,89,2,StrasserInterface,35N 77E 25-70 km depth M4.5,35N_77E_L2_M4p5,-3.43,-4.5,-5.62
77,36,0.1604,4.5,45,0.0035644,0,100,100,70,25,47.5,subduction interface,2.367,1.07,0.09,7.1,0.4,-13.0,89,89,2,StrasserInterface,36N 77E 25-70 km depth M4.5,36N_77E_L2_M4p5,-2.98,-4.05,-5.14
77,37,0.1719,4.5,45,0.00382,0,91,91,70,25,47.5,subduction interface,1.8571,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,37N 77E 25-70 km depth M4.5,37N_77E_L2_M4p5,-2.9,-3.85,-4.82
77,38,0.1531,4.5,45,0.0034022,0,91,91,70,25,47.5,subduction interface,1.8068,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,38N 77E 25-70 km depth M4.5,38N_77E_L2_M4p5,-2.95,-3.9,-4.87
77,39,0.2464,4.5,45,0.0054756,0,87,87,70,25,47.5,subduction interface,2.9584,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 77E 25-70 km depth M4.5,39N_77E_L2_M4p5,-2.84,-4,-5.16
77,40,0.8566,4.5,45,0.019036,0,87,,70,25,47.5,subduction interface,3.4996,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,40N 77E 25-70 km depth M4.5,40N_77E_L2_M4p5,-2.3,-3.46,-4.62
78,8,0.0005,4.5,45,1.1111e-05,0,933,933,70,25,47.5,stable shallow crust,-0.94924,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,8N 78E 25-70 km depth M4.5,8N_78E_L2_M4p5,,,
78,9,0.0002,4.5,45,4.4444e-06,0,933,933,70,25,47.5,stable shallow crust,-1.3472,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,9N 78E 25-70 km depth M4.5,9N_78E_L2_M4p5,,,
78,17,0.0012,4.5,45,2.6667e-05,0,933,933,70,25,47.5,stable shallow crust,-0.56903,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 78E 25-70 km depth M4.5,17N_78E_L2_M4p5,,,
78,18,0.0103,4.5,45,0.00022889,0,933,933,70,25,47.5,stable shallow crust,0.36462,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 78E 25-70 km depth M4.5,18N_78E_L2_M4p5,-4.33,-5.43,
78,19,0.0003,4.5,45,6.6667e-06,0,933,933,70,25,47.5,stable shallow crust,-1.1711,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 78E 25-70 km depth M4.5,19N_78E_L2_M4p5,,,
78,23,0.0094,4.5,45,0.00020889,0,933,933,70,25,47.5,stable shallow crust,0.32492,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,23N 78E 25-70 km depth M4.5,23N_78E_L2_M4p5,-4.4,-5.56,
78,24,0.0093,4.5,45,0.00020667,0,933,933,70,25,47.5,stable shallow crust,0.32027,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,24N 78E 25-70 km depth M4.5,24N_78E_L2_M4p5,-4.41,-5.57,
78,25,0.0008,4.5,45,1.7778e-05,0,932,932,70,25,47.5,stable shallow crust,-0.56512,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,25N 78E 25-70 km depth M4.5,25N_78E_L2_M4p5,,,
78,26,0.0079,4.5,45,0.00017556,0,932,932,70,25,47.5,stable shallow crust,0.42941,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,26N 78E 25-70 km depth M4.5,26N_78E_L2_M4p5,-4.42,,
78,27,0.0004,4.5,45,8.8889e-06,0,932,932,70,25,47.5,stable shallow crust,-0.86615,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 78E 25-70 km depth M4.5,27N_78E_L2_M4p5,,,
78,28,0.0055,4.5,45,0.00012222,0,932,932,70,25,47.5,stable shallow crust,0.27215,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 78E 25-70 km depth M4.5,28N_78E_L2_M4p5,-4.71,,
78,29,0.0016,4.5,45,3.5556e-05,0,932,932,70,25,47.5,stable shallow crust,-0.26409,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 78E 25-70 km depth M4.5,29N_78E_L2_M4p5,,,
78,30,0.0372,4.5,45,0.00082667,0,110,110,70,25,47.5,subduction interface,0.42733,0.78,0.06,8.8,0.2,82.0,23,290,2,StrasserInterface,30N 78E 25-70 km depth M4.5,30N_78E_L2_M4p5,-3.68,-4.46,-5.24
78,31,0.2072,4.5,45,0.0046044,0,110,110,70,25,47.5,subduction interface,1.1732,0.78,0.06,8.8,0.2,82.0,23,290,2,StrasserInterface,31N 78E 25-70 km depth M4.5,31N_78E_L2_M4p5,-2.76,-3.54,-4.32
78,32,0.1491,4.5,45,0.0033133,0,925,925,70,25,47.5,subduction interface,1.1203,0.8,0.12,7.6,0.4,-26.0,37,65,2,StrasserInterface,32N 78E 25-70 km depth M4.5,32N_78E_L2_M4p5,-2.91,-3.71,-4.55
78,33,0.0528,4.5,45,0.0011733,0,925,925,70,25,47.5,subduction interface,0.66942,0.8,0.12,7.6,0.4,-26.0,37,65,2,StrasserInterface,33N 78E 25-70 km depth M4.5,33N_78E_L2_M4p5,-3.44,-4.24,-5.19
78,34,0.03,4.5,45,0.00066667,0,103,103,70,25,47.5,subduction interface,1.9539,1.14,0.09,7.2,0.4,-36.0,70,225,2,StrasserInterface,34N 78E 25-70 km depth M4.5,34N_78E_L2_M4p5,-3.75,-4.89,-6.07
78,35,0.1139,4.5,45,0.0025311,0,100,100,70,25,47.5,subduction interface,2.2183,1.07,0.09,7.1,0.4,-13.0,89,89,2,StrasserInterface,35N 78E 25-70 km depth M4.5,35N_78E_L2_M4p5,-3.13,-4.2,-5.3
78,36,0.1736,4.5,45,0.0038578,0,100,100,70,25,47.5,subduction interface,2.4013,1.07,0.09,7.1,0.4,-13.0,89,89,2,StrasserInterface,36N 78E 25-70 km depth M4.5,36N_78E_L2_M4p5,-2.95,-4.02,-5.1
78,37,0.1,4.5,45,0.0022222,0,91,91,70,25,47.5,subduction interface,1.6218,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,37N 78E 25-70 km depth M4.5,37N_78E_L2_M4p5,-3.14,-4.09,-5.07
78,38,0.0825,4.5,45,0.0018333,0,91,91,70,25,47.5,subduction interface,1.5382,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,38N 78E 25-70 km depth M4.5,38N_78E_L2_M4p5,-3.22,-4.17,-5.16
78,39,0.1609,4.5,45,0.0035756,0,87,87,70,25,47.5,subduction interface,2.7733,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 78E 25-70 km depth M4.5,39N_78E_L2_M4p5,-3.03,-4.19,-5.35
78,40,1.0956,4.5,45,0.024347,0,87,,70,25,47.5,subduction interface,3.6064,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,40N 78E 25-70 km depth M4.5,40N_78E_L2_M4p5,-2.19,-3.35,-4.51
79,7,0.0001,4.5,45,2.2222e-06,0,933,933,70,25,47.5,stable shallow crust,-1.6482,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,7N 79E 25-70 km depth M4.5,7N_79E_L2_M4p5,,,
79,8,0.0157,4.5,45,0.00034889,0,933,933,70,25,47.5,stable shallow crust,0.54769,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,8N 79E 25-70 km depth M4.5,8N_79E_L2_M4p5,-4.05,-5.03,
79,9,0.0048,4.5,45,0.00010667,0,933,933,70,25,47.5,stable shallow crust,0.033029,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,9N 79E 25-70 km depth M4.5,9N_79E_L2_M4p5,-5.55,,
79,15,0.0002,4.5,45,4.4444e-06,0,933,933,70,25,47.5,stable shallow crust,-1.3472,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,15N 79E 25-70 km depth M4.5,15N_79E_L2_M4p5,,,
79,16,0.005,4.5,45,0.00011111,0,933,933,70,25,47.5,stable shallow crust,0.050757,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,16N 79E 25-70 km depth M4.5,16N_79E_L2_M4p5,-5.36,,
79,17,0.0037,4.5,45,8.2222e-05,0,933,933,70,25,47.5,stable shallow crust,-0.080011,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 79E 25-70 km depth M4.5,17N_79E_L2_M4p5,,,
79,18,0.0101,4.5,45,0.00022444,0,933,933,70,25,47.5,stable shallow crust,0.35611,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 79E 25-70 km depth M4.5,18N_79E_L2_M4p5,-4.35,-5.46,
79,19,0.0003,4.5,45,6.6667e-06,0,933,933,70,25,47.5,stable shallow crust,-1.1711,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 79E 25-70 km depth M4.5,19N_79E_L2_M4p5,,,
79,23,0.002,4.5,45,4.4444e-05,0,933,933,70,25,47.5,stable shallow crust,-0.34718,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,23N 79E 25-70 km depth M4.5,23N_79E_L2_M4p5,,,
79,24,0.001,4.5,45,2.2222e-05,0,933,933,70,25,47.5,stable shallow crust,-0.64821,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,24N 79E 25-70 km depth M4.5,24N_79E_L2_M4p5,,,
79,25,0.0078,4.5,45,0.00017333,0,932,932,70,25,47.5,stable shallow crust,0.42388,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,25N 79E 25-70 km depth M4.5,25N_79E_L2_M4p5,-4.43,,
79,26,0.0163,4.5,45,0.00036222,0,932,932,70,25,47.5,stable shallow crust,0.74398,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,26N 79E 25-70 km depth M4.5,26N_79E_L2_M4p5,-3.99,-5.16,
79,27,0.0018,4.5,45,4e-05,0,932,932,70,25,47.5,stable shallow crust,-0.21294,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 79E 25-70 km depth M4.5,27N_79E_L2_M4p5,,,
79,28,0.0369,4.5,45,0.00082,0,932,932,70,25,47.5,stable shallow crust,1.0988,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 79E 25-70 km depth M4.5,28N_79E_L2_M4p5,-3.59,-4.6,
79,29,0.0066,4.5,45,0.00014667,0,932,932,70,25,47.5,stable shallow crust,0.35133,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 79E 25-70 km depth M4.5,29N_79E_L2_M4p5,-4.55,,
79,30,0.1059,4.5,45,0.0023533,0,110,110,70,25,47.5,subduction interface,0.88168,0.78,0.06,8.8,0.2,82.0,23,290,2,StrasserInterface,30N 79E 25-70 km depth M4.5,30N_79E_L2_M4p5,-3.08,-3.86,-4.64
79,31,0.1644,4.5,45,0.0036533,0,110,110,70,25,47.5,subduction interface,1.0727,0.78,0.06,8.8,0.2,82.0,23,290,2,StrasserInterface,31N 79E 25-70 km depth M4.5,31N_79E_L2_M4p5,-2.87,-3.65,-4.43
79,32,0.1746,4.5,45,0.00388,0,925,925,70,25,47.5,subduction interface,1.1888,0.8,0.12,7.6,0.4,-26.0,37,65,2,StrasserInterface,32N 79E 25-70 km depth M4.5,32N_79E_L2_M4p5,-2.84,-3.64,-4.47
79,33,0.0724,4.5,45,0.0016089,0,925,925,70,25,47.5,subduction interface,0.80653,0.8,0.12,7.6,0.4,-26.0,37,65,2,StrasserInterface,33N 79E 25-70 km depth M4.5,33N_79E_L2_M4p5,-3.27,-4.07,-4.96
79,34,0.0686,4.5,45,0.0015244,0,103,103,70,25,47.5,subduction interface,2.3131,1.14,0.09,7.2,0.4,-36.0,70,225,2,StrasserInterface,34N 79E 25-70 km depth M4.5,34N_79E_L2_M4p5,-3.39,-4.53,-5.68
79,35,0.1084,4.5,45,0.0024089,0,100,100,70,25,47.5,subduction interface,2.1968,1.07,0.09,7.1,0.4,-13.0,89,89,2,StrasserInterface,35N 79E 25-70 km depth M4.5,35N_79E_L2_M4p5,-3.16,-4.23,-5.32
79,36,0.1159,4.5,45,0.0025756,0,91,91,70,25,47.5,subduction interface,1.6859,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,36N 79E 25-70 km depth M4.5,36N_79E_L2_M4p5,-3.07,-4.02,-5
79,37,0.1108,4.5,45,0.0024622,0,91,91,70,25,47.5,subduction interface,1.6663,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,37N 79E 25-70 km depth M4.5,37N_79E_L2_M4p5,-3.09,-4.04,-5.02
79,38,0.0336,4.5,45,0.00074667,0,91,91,70,25,47.5,subduction interface,1.1481,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,38N 79E 25-70 km depth M4.5,38N_79E_L2_M4p5,-3.63,-4.58,-5.64
79,39,0.0531,4.5,45,0.00118,32.11,91,,70,25,47.5,subduction interface,1.3469,0.95,0.11,7.4,0.3,16.0,33,63,2,StrasserInterface,39N 79E 25-70 km depth M4.5,39N_79E_L2_M4p5,-3.42,-4.37,-5.38
79,40,0.2234,4.5,45,0.0049644,11.943,87,,70,25,47.5,subduction interface,2.9159,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,40N 79E 25-70 km depth M4.5,40N_79E_L2_M4p5,-2.88,-4.04,-5.2
80,8,0.0016,4.5,45,3.5556e-05,0,933,933,70,25,47.5,stable shallow crust,-0.44409,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,8N 80E 25-70 km depth M4.5,8N_80E_L2_M4p5,,,
80,9,0.0005,4.5,45,1.1111e-05,0,933,933,70,25,47.5,stable shallow crust,-0.94924,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,9N 80E 25-70 km depth M4.5,9N_80E_L2_M4p5,,,
80,15,0.0089,4.5,45,0.00019778,0,933,933,70,25,47.5,stable shallow crust,0.30118,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,15N 80E 25-70 km depth M4.5,15N_80E_L2_M4p5,-4.45,-5.65,
80,16,0.0171,4.5,45,0.00038,0,933,933,70,25,47.5,stable shallow crust,0.58478,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,16N 80E 25-70 km depth M4.5,16N_80E_L2_M4p5,-4,-4.97,
80,17,0.0046,4.5,45,0.00010222,0,933,933,70,25,47.5,stable shallow crust,0.014545,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 80E 25-70 km depth M4.5,17N_80E_L2_M4p5,-5.92,,
80,18,0.0001,4.5,45,2.2222e-06,0,933,933,70,25,47.5,stable shallow crust,-1.6482,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 80E 25-70 km depth M4.5,18N_80E_L2_M4p5,,,
80,22,0.0007,4.5,45,1.5556e-05,0,933,933,70,25,47.5,stable shallow crust,-0.80311,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,22N 80E 25-70 km depth M4.5,22N_80E_L2_M4p5,,,
80,23,0.0305,4.5,45,0.00067778,0,933,933,70,25,47.5,stable shallow crust,0.83609,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,23N 80E 25-70 km depth M4.5,23N_80E_L2_M4p5,-3.68,-4.61,
80,24,0.0055,4.5,45,0.00012222,0,933,933,70,25,47.5,stable shallow crust,0.09215,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,24N 80E 25-70 km depth M4.5,24N_80E_L2_M4p5,-5.08,,
80,25,0.0066,4.5,45,0.00014667,0,932,932,70,25,47.5,stable shallow crust,0.35133,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,25N 80E 25-70 km depth M4.5,25N_80E_L2_M4p5,-4.55,,
80,26,0.0038,4.5,45,8.4444e-05,0,932,932,70,25,47.5,stable shallow crust,0.11157,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,26N 80E 25-70 km depth M4.5,26N_80E_L2_M4p5,-5.18,,
80,27,0.0013,4.5,45,2.8889e-05,0,932,932,70,25,47.5,stable shallow crust,-0.35427,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 80E 25-70 km depth M4.5,27N_80E_L2_M4p5,,,
80,28,0.0237,4.5,45,0.00052667,0,932,932,70,25,47.5,stable shallow crust,0.90654,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 80E 25-70 km depth M4.5,28N_80E_L2_M4p5,-3.8,-4.87,
80,29,0.0938,4.5,45,0.0020844,0,110,110,70,25,47.5,subduction interface,0.82899,0.78,0.06,8.8,0.2,82.0,23,290,2,StrasserInterface,29N 80E 25-70 km depth M4.5,29N_80E_L2_M4p5,-3.14,-3.92,-4.7
