longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,hypo_depth,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
89,29,0.0118,4.5,45,0.00026222,0,936,936,180,70,70,subduction intraslab Himalayas,1.9987,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 89E 70-180 km depth M4.5,29N_89E_L3_M4p5,-4.21,-5.45,-6.91
89,30,0.033,4.5,45,0.00073333,54.325,936,,180,70,70,subduction intraslab Himalayas,2.4453,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 89E 70-180 km depth M4.5,30N_89E_L3_M4p5,-3.76,-5,-6.3
89,31,0.0028,4.5,45,6.2222e-05,164.99,936,,180,70,70,subduction intraslab Himalayas,1.3739,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 89E 70-180 km depth M4.5,31N_89E_L3_M4p5,-4.84,-6.11,
89,32,0.0008,4.5,45,1.7778e-05,275.66,936,,180,70,70,subduction intraslab Himalayas,0.82988,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 89E 70-180 km depth M4.5,32N_89E_L3_M4p5,-5.44,-6.8,
90,5,0.0046,4.5,45,0.00010222,364.95,167,,180,70,70,subduction intraslab,0.82455,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 90E 70-180 km depth M4.5,5N_90E_L3_M4p5,-4.6,-5.67,-6.74
90,6,0.0083,4.5,45,0.00018444,333.08,167,,180,70,70,subduction intraslab,1.0809,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 90E 70-180 km depth M4.5,6N_90E_L3_M4p5,-4.31,-5.38,-6.45
90,23,0.0002,4.5,45,4.4444e-06,199.43,164,,180,70,70,subduction intraslab,-1.3022,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,23N 90E 70-180 km depth M4.5,23N_90E_L3_M4p5,,,
90,24,0.0107,4.5,45,0.00023778,236.25,936,,180,70,70,subduction intraslab Himalayas,1.9562,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,24N 90E 70-180 km depth M4.5,24N_90E_L3_M4p5,-4.25,-5.5,-6.99
90,25,0.0056,4.5,45,0.00012444,126.07,936,,180,70,70,subduction intraslab Himalayas,1.675,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,25N 90E 70-180 km depth M4.5,25N_90E_L3_M4p5,-4.53,-5.79,-7.87
90,29,0.0051,4.5,45,0.00011333,0,936,936,180,70,70,subduction intraslab Himalayas,1.6344,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 90E 70-180 km depth M4.5,29N_90E_L3_M4p5,-4.58,-5.83,-8.35
90,30,0.0329,4.5,45,0.00073111,64.05,936,,180,70,70,subduction intraslab Himalayas,2.444,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 90E 70-180 km depth M4.5,30N_90E_L3_M4p5,-3.76,-5,-6.31
90,31,0.0011,4.5,45,2.4444e-05,174.62,936,,180,70,70,subduction intraslab Himalayas,0.96818,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 90E 70-180 km depth M4.5,31N_90E_L3_M4p5,-5.28,-6.6,
91,5,0.0026,4.5,45,5.7778e-05,259.28,167,,180,70,70,subduction intraslab,0.57676,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 91E 70-180 km depth M4.5,5N_91E_L3_M4p5,-4.91,-5.98,-7.05
91,6,0.005,4.5,45,0.00011111,227.56,167,,180,70,70,subduction intraslab,0.86076,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 91E 70-180 km depth M4.5,6N_91E_L3_M4p5,-4.55,-5.62,-6.69
91,7,0.0001,4.5,45,2.2222e-06,195.76,167,,180,70,70,subduction intraslab,-0.83821,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,7N 91E 70-180 km depth M4.5,7N_91E_L3_M4p5,,,
91,23,0.0005,4.5,45,1.1111e-05,99.385,164,,180,70,70,subduction intraslab,-0.90424,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,23N 91E 70-180 km depth M4.5,23N_91E_L3_M4p5,,,
91,24,0.0201,4.5,45,0.00044667,147.96,163,,180,70,70,subduction intraslab,1.465,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,24N 91E 70-180 km depth M4.5,24N_91E_L3_M4p5,-3.9,-4.97,-6.04
91,25,0.0065,4.5,45,0.00014444,118.51,936,,180,70,70,subduction intraslab Himalayas,1.7397,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,25N 91E 70-180 km depth M4.5,25N_91E_L3_M4p5,-4.47,-5.72,-7.53
91,26,0.0001,4.5,45,2.2222e-06,8.1816,936,,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 91E 70-180 km depth M4.5,26N_91E_L3_M4p5,,,
91,27,0.0026,4.5,45,5.7778e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.3418,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 91E 70-180 km depth M4.5,27N_91E_L3_M4p5,-4.88,-6.15,
91,28,0.001,4.5,45,2.2222e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 91E 70-180 km depth M4.5,28N_91E_L3_M4p5,-5.33,-6.66,
91,29,0.0005,4.5,45,1.1111e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.62576,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 91E 70-180 km depth M4.5,29N_91E_L3_M4p5,-5.69,-7.17,
91,30,0.0053,4.5,45,0.00011778,61.321,936,,180,70,70,subduction intraslab Himalayas,1.6511,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 91E 70-180 km depth M4.5,30N_91E_L3_M4p5,-4.56,-5.81,-8.09
91,31,0.0003,4.5,45,6.6667e-06,169.59,936,,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 91E 70-180 km depth M4.5,31N_91E_L3_M4p5,-6.01,-8.19,
92,5,0.0003,4.5,45,6.6667e-06,153.41,167,,180,70,70,subduction intraslab,-0.36109,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 92E 70-180 km depth M4.5,5N_92E_L3_M4p5,,,
92,6,0.0269,4.5,45,0.00059778,121.84,167,,180,70,70,subduction intraslab,1.5915,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 92E 70-180 km depth M4.5,6N_92E_L3_M4p5,-3.77,-4.84,-5.91
92,7,0.0083,4.5,45,0.00018444,90.237,167,,180,70,70,subduction intraslab,1.0809,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,7N 92E 70-180 km depth M4.5,7N_92E_L3_M4p5,-4.31,-5.38,-6.45
92,8,0.0001,4.5,45,2.2222e-06,58.596,167,,180,70,70,subduction intraslab,-0.83821,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,8N 92E 70-180 km depth M4.5,8N_92E_L3_M4p5,,,
92,9,0.0023,4.5,45,5.1111e-05,42.816,166,,180,70,70,subduction intraslab,0.25352,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,9N 92E 70-180 km depth M4.5,9N_92E_L3_M4p5,-5.15,-6.16,-7.17
92,10,0.0131,4.5,45,0.00029111,40.412,166,,180,70,70,subduction intraslab,1.0091,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,10N 92E 70-180 km depth M4.5,10N_92E_L3_M4p5,-4.09,-5.1,-6.11
92,11,0.0071,4.5,45,0.00015778,37.995,166,,180,70,70,subduction intraslab,0.74305,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,11N 92E 70-180 km depth M4.5,11N_92E_L3_M4p5,-4.39,-5.4,-6.41
92,12,0.0032,4.5,45,7.1111e-05,35.567,166,,180,70,70,subduction intraslab,0.39694,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,12N 92E 70-180 km depth M4.5,12N_92E_L3_M4p5,-4.88,-5.89,-6.9
92,13,0.0027,4.5,45,6e-05,33.128,166,,180,70,70,subduction intraslab,0.32315,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,13N 92E 70-180 km depth M4.5,13N_92E_L3_M4p5,-5.01,-6.02,-7.03
92,14,0.0079,4.5,45,0.00017556,30.678,166,,180,70,70,subduction intraslab,0.78941,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,14N 92E 70-180 km depth M4.5,14N_92E_L3_M4p5,-4.34,-5.35,-6.36
92,15,0.0001,4.5,45,2.2222e-06,46.705,166,,180,70,70,subduction intraslab,-1.1082,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,15N 92E 70-180 km depth M4.5,15N_92E_L3_M4p5,,,
92,20,0.0004,4.5,45,8.8889e-06,60.118,164,,180,70,70,subduction intraslab,-1.0012,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 92E 70-180 km depth M4.5,20N_92E_L3_M4p5,,,
92,21,0.0079,4.5,45,0.00017556,35.634,164,,180,70,70,subduction intraslab,0.29441,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 92E 70-180 km depth M4.5,21N_92E_L3_M4p5,-4.51,-5.41,
92,22,0.0004,4.5,45,8.8889e-06,11.138,164,,180,70,70,subduction intraslab,-1.0012,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,22N 92E 70-180 km depth M4.5,22N_92E_L3_M4p5,,,
92,23,0.0003,4.5,45,6.6667e-06,6.7896,163,,180,70,70,subduction intraslab,-0.36109,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,23N 92E 70-180 km depth M4.5,23N_92E_L3_M4p5,,,
92,24,0.0008,4.5,45,1.7778e-05,57.449,163,,180,70,70,subduction intraslab,0.064877,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,24N 92E 70-180 km depth M4.5,24N_92E_L3_M4p5,-6.14,-7.21,-8.28
92,25,0.0005,4.5,45,1.1111e-05,108.08,163,,180,70,70,subduction intraslab,-0.13924,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,25N 92E 70-180 km depth M4.5,25N_92E_L3_M4p5,,,
92,26,0.0082,4.5,45,0.00018222,26.544,936,,180,70,70,subduction intraslab Himalayas,1.8406,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 92E 70-180 km depth M4.5,26N_92E_L3_M4p5,-4.37,-5.61,-7.23
92,27,0.0421,4.5,45,0.00093556,0,936,936,180,70,70,subduction intraslab Himalayas,2.5511,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 92E 70-180 km depth M4.5,27N_92E_L3_M4p5,-3.65,-4.89,-6.18
92,28,0.0169,4.5,45,0.00037556,0,936,936,180,70,70,subduction intraslab Himalayas,2.1547,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 92E 70-180 km depth M4.5,28N_92E_L3_M4p5,-4.05,-5.29,-6.67
92,29,0.0087,4.5,45,0.00019333,0,936,936,180,70,70,subduction intraslab Himalayas,1.8663,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 92E 70-180 km depth M4.5,29N_92E_L3_M4p5,-4.34,-5.59,-7.17
92,30,0.018,4.5,45,0.0004,39.99,936,,180,70,70,subduction intraslab Himalayas,2.1821,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 92E 70-180 km depth M4.5,30N_92E_L3_M4p5,-4.02,-5.26,-6.63
92,31,0.0005,4.5,45,1.1111e-05,148.46,936,,180,70,70,subduction intraslab Himalayas,0.62576,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 92E 70-180 km depth M4.5,31N_92E_L3_M4p5,-5.69,-7.17,
93,4,0.0003,4.5,45,6.6667e-06,78.746,167,,180,70,70,subduction intraslab,-0.36109,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,4N 93E 70-180 km depth M4.5,4N_93E_L3_M4p5,,,
93,5,0.0016,4.5,45,3.5556e-05,47.36,167,,180,70,70,subduction intraslab,0.36591,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 93E 70-180 km depth M4.5,5N_93E_L3_M4p5,-5.23,-6.3,-7.37
93,6,0.0076,4.5,45,0.00016889,15.953,167,,180,70,70,subduction intraslab,1.0426,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 93E 70-180 km depth M4.5,6N_93E_L3_M4p5,-4.35,-5.42,-6.49
93,7,0.0089,4.5,45,0.00019778,0,167,167,180,70,70,subduction intraslab,1.1112,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,7N 93E 70-180 km depth M4.5,7N_93E_L3_M4p5,-4.27,-5.34,-6.41
93,8,0.0244,4.5,45,0.00054222,0,167,167,180,70,70,subduction intraslab,1.5492,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,8N 93E 70-180 km depth M4.5,8N_93E_L3_M4p5,-3.81,-4.88,-5.95
93,9,0.0835,4.5,45,0.0018556,0,166,166,180,70,70,subduction intraslab,1.8135,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,9N 93E 70-180 km depth M4.5,9N_93E_L3_M4p5,-3.24,-4.25,-5.26
93,10,0.2978,4.5,45,0.0066178,0,166,166,180,70,70,subduction intraslab,2.3657,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,10N 93E 70-180 km depth M4.5,10N_93E_L3_M4p5,-2.69,-3.7,-4.71
93,11,0.2754,4.5,45,0.00612,0,166,166,180,70,70,subduction intraslab,2.3318,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,11N 93E 70-180 km depth M4.5,11N_93E_L3_M4p5,-2.72,-3.73,-4.74
93,12,0.178,4.5,45,0.0039556,0,166,166,180,70,70,subduction intraslab,2.1422,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,12N 93E 70-180 km depth M4.5,12N_93E_L3_M4p5,-2.91,-3.92,-4.93
93,13,0.0713,4.5,45,0.0015844,0,166,166,180,70,70,subduction intraslab,1.7449,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,13N 93E 70-180 km depth M4.5,13N_93E_L3_M4p5,-3.31,-4.32,-5.33
93,14,0.0198,4.5,45,0.00044,0,166,166,180,70,70,subduction intraslab,1.1885,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,14N 93E 70-180 km depth M4.5,14N_93E_L3_M4p5,-3.89,-4.9,-5.91
93,15,0.0009,4.5,45,2e-05,19.025,166,,180,70,70,subduction intraslab,-0.15397,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,15N 93E 70-180 km depth M4.5,15N_93E_L3_M4p5,,,
93,16,0.0007,4.5,45,1.5556e-05,122.19,164,,180,70,70,subduction intraslab,-0.75811,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,16N 93E 70-180 km depth M4.5,16N_93E_L3_M4p5,,,
93,20,0.0015,4.5,45,3.3333e-05,0,164,164,180,70,70,subduction intraslab,-0.42712,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 93E 70-180 km depth M4.5,20N_93E_L3_M4p5,,,
93,21,0.0172,4.5,45,0.00038222,0,164,164,180,70,70,subduction intraslab,0.63232,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 93E 70-180 km depth M4.5,21N_93E_L3_M4p5,-3.98,-4.88,-7.94
93,22,0.0173,4.5,45,0.00038444,0,164,164,180,70,70,subduction intraslab,0.63483,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,22N 93E 70-180 km depth M4.5,22N_93E_L3_M4p5,-3.98,-4.88,-7.62
93,23,0.0608,4.5,45,0.0013511,0,163,163,180,70,70,subduction intraslab,1.9457,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,23N 93E 70-180 km depth M4.5,23N_93E_L3_M4p5,-3.41,-4.48,-5.55
93,24,0.0494,4.5,45,0.0010978,0,163,163,180,70,70,subduction intraslab,1.8555,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,24N 93E 70-180 km depth M4.5,24N_93E_L3_M4p5,-3.5,-4.57,-5.64
93,25,0.0213,4.5,45,0.00047333,18.591,163,,180,70,70,subduction intraslab,1.4902,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,25N 93E 70-180 km depth M4.5,25N_93E_L3_M4p5,-3.87,-4.94,-6.01
93,26,0.0455,4.5,45,0.0010111,57.704,936,,180,70,70,subduction intraslab Himalayas,2.5848,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 93E 70-180 km depth M4.5,26N_93E_L3_M4p5,-3.62,-4.86,-6.14
93,27,0.0333,4.5,45,0.00074,0,936,936,180,70,70,subduction intraslab Himalayas,2.4492,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 93E 70-180 km depth M4.5,27N_93E_L3_M4p5,-3.75,-4.99,-6.3
93,28,0.0188,4.5,45,0.00041778,0,936,936,180,70,70,subduction intraslab Himalayas,2.2009,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 93E 70-180 km depth M4.5,28N_93E_L3_M4p5,-4,-5.25,-6.61
93,29,0.0077,4.5,45,0.00017111,0,936,936,180,70,70,subduction intraslab Himalayas,1.8133,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 93E 70-180 km depth M4.5,29N_93E_L3_M4p5,-4.39,-5.64,-7.3
93,30,0.0214,4.5,45,0.00047556,19.476,936,,180,70,70,subduction intraslab Himalayas,2.2572,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 93E 70-180 km depth M4.5,30N_93E_L3_M4p5,-3.95,-5.19,-6.53
93,31,0.0017,4.5,45,3.7778e-05,128.13,936,,180,70,70,subduction intraslab Himalayas,1.1572,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 93E 70-180 km depth M4.5,31N_93E_L3_M4p5,-5.07,-6.36,
94,3,0.0062,4.5,45,0.00013778,3.6989,167,,180,70,70,subduction intraslab,0.95418,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,3N 94E 70-180 km depth M4.5,3N_94E_L3_M4p5,-4.45,-5.52,-6.59
94,4,0.0294,4.5,45,0.00065333,0,167,167,180,70,70,subduction intraslab,1.6301,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,4N 94E 70-180 km depth M4.5,4N_94E_L3_M4p5,-3.73,-4.8,-5.87
94,5,0.0824,4.5,45,0.0018311,0,167,167,180,70,70,subduction intraslab,2.0777,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 94E 70-180 km depth M4.5,5N_94E_L3_M4p5,-3.28,-4.35,-5.42
94,6,0.1135,4.5,45,0.0025222,0,167,167,180,70,70,subduction intraslab,2.2168,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 94E 70-180 km depth M4.5,6N_94E_L3_M4p5,-3.14,-4.21,-5.28
94,7,0.1971,4.5,45,0.00438,0,167,167,180,70,70,subduction intraslab,2.4565,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,7N 94E 70-180 km depth M4.5,7N_94E_L3_M4p5,-2.9,-3.97,-5.04
94,8,0.1273,4.5,45,0.0028289,0,167,167,180,70,70,subduction intraslab,2.2666,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,8N 94E 70-180 km depth M4.5,8N_94E_L3_M4p5,-3.09,-4.16,-5.23
94,9,0.0761,4.5,45,0.0016911,0,167,167,180,70,70,subduction intraslab,2.0432,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,9N 94E 70-180 km depth M4.5,9N_94E_L3_M4p5,-3.31,-4.38,-5.45
94,10,0.2267,4.5,45,0.0050378,0,166,166,180,70,70,subduction intraslab,2.2472,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,10N 94E 70-180 km depth M4.5,10N_94E_L3_M4p5,-2.81,-3.82,-4.83
94,11,0.2477,4.5,45,0.0055044,0,166,166,180,70,70,subduction intraslab,2.2857,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,11N 94E 70-180 km depth M4.5,11N_94E_L3_M4p5,-2.77,-3.78,-4.79
94,12,0.2904,4.5,45,0.0064533,0,166,166,180,70,70,subduction intraslab,2.3548,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,12N 94E 70-180 km depth M4.5,12N_94E_L3_M4p5,-2.7,-3.71,-4.72
94,13,0.1796,4.5,45,0.0039911,0,166,166,180,70,70,subduction intraslab,2.1461,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,13N 94E 70-180 km depth M4.5,13N_94E_L3_M4p5,-2.91,-3.92,-4.93
94,14,0.0419,4.5,45,0.00093111,0,166,166,180,70,70,subduction intraslab,1.514,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,14N 94E 70-180 km depth M4.5,14N_94E_L3_M4p5,-3.55,-4.56,-5.57
94,15,0.0139,4.5,45,0.00030889,0,166,166,180,70,70,subduction intraslab,1.0348,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,15N 94E 70-180 km depth M4.5,15N_94E_L3_M4p5,-4.06,-5.07,-6.08
94,16,0.0163,4.5,45,0.00036222,105.01,166,,180,70,70,subduction intraslab,1.104,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,16N 94E 70-180 km depth M4.5,16N_94E_L3_M4p5,-3.98,-4.99,-6
94,17,0.0006,4.5,45,1.3333e-05,2.4307,164,,180,70,70,subduction intraslab,-0.82506,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,17N 94E 70-180 km depth M4.5,17N_94E_L3_M4p5,,,
94,18,0.0023,4.5,45,5.1111e-05,0,164,164,180,70,70,subduction intraslab,-0.24148,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,18N 94E 70-180 km depth M4.5,18N_94E_L3_M4p5,,,
94,19,0.0055,4.5,45,0.00012222,0,164,164,180,70,70,subduction intraslab,0.13715,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,19N 94E 70-180 km depth M4.5,19N_94E_L3_M4p5,-4.93,-5.83,
94,20,0.0626,4.5,45,0.0013911,0,164,164,180,70,70,subduction intraslab,1.1934,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 94E 70-180 km depth M4.5,20N_94E_L3_M4p5,-3.34,-4.24,-5.25
94,21,0.1944,4.5,45,0.00432,0,164,164,180,70,70,subduction intraslab,1.6855,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 94E 70-180 km depth M4.5,21N_94E_L3_M4p5,-2.82,-3.72,-4.65
94,22,0.4953,4.5,45,0.011007,0,164,164,180,70,70,subduction intraslab,2.0917,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,22N 94E 70-180 km depth M4.5,22N_94E_L3_M4p5,-2.41,-3.31,-4.22
94,23,0.9786,4.5,45,0.021747,0,163,163,180,70,70,subduction intraslab,3.1524,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,23N 94E 70-180 km depth M4.5,23N_94E_L3_M4p5,-2.2,-3.27,-4.34
94,24,0.6824,4.5,45,0.015164,0,163,163,180,70,70,subduction intraslab,2.9958,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,24N 94E 70-180 km depth M4.5,24N_94E_L3_M4p5,-2.35,-3.42,-4.49
94,25,0.2262,4.5,45,0.0050267,0,163,163,180,70,70,subduction intraslab,2.5163,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,25N 94E 70-180 km depth M4.5,25N_94E_L3_M4p5,-2.84,-3.91,-4.98
94,26,0.0258,4.5,45,0.00057333,0,162,162,180,70,70,subduction intraslab,1.1234,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,26N 94E 70-180 km depth M4.5,26N_94E_L3_M4p5,-3.76,-4.73,-5.86
94,27,0.0012,4.5,45,2.6667e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.006,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 94E 70-180 km depth M4.5,27N_94E_L3_M4p5,-5.24,-6.55,
94,28,0.0009,4.5,45,2e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.88103,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 94E 70-180 km depth M4.5,28N_94E_L3_M4p5,-5.38,-6.72,
94,29,0.0003,4.5,45,6.6667e-06,0,936,936,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 94E 70-180 km depth M4.5,29N_94E_L3_M4p5,-6.01,-8.19,
94,30,0.0013,4.5,45,2.8889e-05,0,936,,180,70,70,subduction intraslab Himalayas,1.0407,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 94E 70-180 km depth M4.5,30N_94E_L3_M4p5,-5.2,-6.5,
94,31,0.0001,4.5,45,2.2222e-06,108.62,936,,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 94E 70-180 km depth M4.5,31N_94E_L3_M4p5,,,
95,3,0.0236,4.5,45,0.00052444,0,167,167,180,70,70,subduction intraslab,1.5347,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,3N 95E 70-180 km depth M4.5,3N_95E_L3_M4p5,-3.83,-4.9,-5.97
95,4,0.22,4.5,45,0.0048889,0,167,167,180,70,70,subduction intraslab,2.5042,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,4N 95E 70-180 km depth M4.5,4N_95E_L3_M4p5,-2.85,-3.92,-4.99
95,5,0.2811,4.5,45,0.0062467,0,167,167,180,70,70,subduction intraslab,2.6106,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 95E 70-180 km depth M4.5,5N_95E_L3_M4p5,-2.74,-3.81,-4.88
95,6,0.413,4.5,45,0.0091778,0,167,167,180,70,70,subduction intraslab,2.7777,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 95E 70-180 km depth M4.5,6N_95E_L3_M4p5,-2.57,-3.64,-4.71
95,7,0.1444,4.5,45,0.0032089,0,167,167,180,70,70,subduction intraslab,2.3214,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,7N 95E 70-180 km depth M4.5,7N_95E_L3_M4p5,-3.03,-4.1,-5.17
95,8,0.0329,4.5,45,0.00073111,0,167,167,180,70,70,subduction intraslab,1.679,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,8N 95E 70-180 km depth M4.5,8N_95E_L3_M4p5,-3.68,-4.75,-5.82
95,9,0.0006,4.5,45,1.3333e-05,0,167,167,180,70,70,subduction intraslab,-0.060061,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,9N 95E 70-180 km depth M4.5,9N_95E_L3_M4p5,,,
95,10,0.0101,4.5,45,0.00022444,0,166,166,180,70,70,subduction intraslab,0.89611,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,10N 95E 70-180 km depth M4.5,10N_95E_L3_M4p5,-4.21,-5.22,-6.23
