longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
75,3,0.0011,4.5,45,2.4444e-05,531.38,923,,25,0,stable shallow crust,-1.3268,0.73,0.06,6,0.3,,,,2,WC1994,3N 75E 0-25 km depth M4.5,3N_75E_L1_M4p5,,,
75,4,0.0211,4.5,45,0.00046889,437.3,923,,25,0,stable shallow crust,-0.04393,0.73,0.06,6,0.3,,,,2,WC1994,4N 75E 0-25 km depth M4.5,4N_75E_L1_M4p5,,,
75,5,0.0011,4.5,45,2.4444e-05,352.24,923,,25,0,stable shallow crust,-1.3268,0.73,0.06,6,0.3,,,,2,WC1994,5N 75E 0-25 km depth M4.5,5N_75E_L1_M4p5,,,
75,9,0.0001,4.5,45,2.2222e-06,54.546,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,9N 75E 0-25 km depth M4.5,9N_75E_L1_M4p5,,,
75,10,0.0058,4.5,45,0.00012889,21.182,923,,25,0,stable shallow crust,-0.60478,0.73,0.06,6,0.3,,,,2,WC1994,10N 75E 0-25 km depth M4.5,10N_75E_L1_M4p5,,,
75,11,0.0018,4.5,45,4e-05,0,923,923,25,0,stable shallow crust,-1.1129,0.73,0.06,6,0.3,,,,2,WC1994,11N 75E 0-25 km depth M4.5,11N_75E_L1_M4p5,,,
75,14,0.0001,4.5,45,2.2222e-06,0,923,923,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,14N 75E 0-25 km depth M4.5,14N_75E_L1_M4p5,,,
75,15,0.0013,4.5,45,2.8889e-05,0,923,923,25,0,stable shallow crust,-1.2543,0.73,0.06,6,0.3,,,,2,WC1994,15N 75E 0-25 km depth M4.5,15N_75E_L1_M4p5,,,
75,16,0.0002,4.5,45,4.4444e-06,0,923,923,25,0,stable shallow crust,-2.0672,0.73,0.06,6,0.3,,,,2,WC1994,16N 75E 0-25 km depth M4.5,16N_75E_L1_M4p5,,,
75,17,0.0105,4.5,45,0.00023333,0,922,922,25,0,stable shallow crust,1.273,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,17N 75E 0-25 km depth M4.5,17N_75E_L1_M4p5,-4.2,-5.29,-6.58
75,18,0.0034,4.5,45,7.5556e-05,0,74,74,25,0,stable shallow crust,-0.25173,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,18N 75E 0-25 km depth M4.5,18N_75E_L1_M4p5,,,
75,19,0.0009,4.5,45,2e-05,0,74,74,25,0,stable shallow crust,-0.82897,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,19N 75E 0-25 km depth M4.5,19N_75E_L1_M4p5,,,
75,20,0.0158,4.5,45,0.00035111,0,74,74,25,0,stable shallow crust,0.41544,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,20N 75E 0-25 km depth M4.5,20N_75E_L1_M4p5,-4.1,,
75,21,0.0287,4.5,45,0.00063778,0,921,921,25,0,stable shallow crust,0.22467,0.76,0.07,7,0.4,129,26,283,2,WC1994,21N 75E 0-25 km depth M4.5,21N_75E_L1_M4p5,-3.97,-4.73,
75,22,0.037,4.5,45,0.00082222,0,921,921,25,0,stable shallow crust,0.33499,0.76,0.07,7,0.4,129,26,283,2,WC1994,22N 75E 0-25 km depth M4.5,22N_75E_L1_M4p5,-3.73,-4.49,
75,23,0.0002,4.5,45,4.4444e-06,0,921,921,25,0,stable shallow crust,-1.9322,0.76,0.07,7,0.4,129,26,283,2,WC1994,23N 75E 0-25 km depth M4.5,23N_75E_L1_M4p5,,,
75,28,0.0001,4.5,45,2.2222e-06,0,919,919,25,0,stable shallow crust,-2.4132,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 75E 0-25 km depth M4.5,28N_75E_L1_M4p5,,,
75,29,0.0002,4.5,45,4.4444e-06,0,919,919,25,0,stable shallow crust,-2.1122,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 75E 0-25 km depth M4.5,29N_75E_L1_M4p5,,,
75,30,0.0002,4.5,45,4.4444e-06,0,919,919,25,0,stable shallow crust,-2.1122,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,30N 75E 0-25 km depth M4.5,30N_75E_L1_M4p5,,,
75,31,0.001,4.5,45,2.2222e-05,0,17,17,25,0,active shallow crust strike-slip reverse,-0.96321,0.82,0.11,7,0.4,59,13,219,2,WC1994,31N 75E 0-25 km depth M4.5,31N_75E_L1_M4p5,,,
75,32,0.0059,4.5,45,0.00013111,0,13,13,25,0,subduction interface,-0.50736,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,32N 75E 0-25 km depth M4.5,32N_75E_L1_M4p5,,,
75,33,0.1112,4.5,45,0.0024711,0,13,13,25,0,subduction interface,0.76789,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,33N 75E 0-25 km depth M4.5,33N_75E_L1_M4p5,-3.06,-3.81,-4.56
75,34,0.0718,4.5,45,0.0015956,0,13,13,25,0,subduction interface,0.57791,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,34N 75E 0-25 km depth M4.5,34N_75E_L1_M4p5,-3.31,-4.06,-4.81
75,35,0.089,4.5,45,0.0019778,0,902,902,25,0,active shallow crust normal,1.1662,0.86,0.12,7.8,0.4,-61,48,212,2,WC1994,35N 75E 0-25 km depth M4.5,35N_75E_L1_M4p5,-3.16,-4.02,-4.9
75,36,0.1008,4.5,45,0.00224,0,901,901,25,0,active shallow crust strike-slip reverse,1.4002,0.9,0.11,7.6,0.4,18,80,273,2,WC1994,36N 75E 0-25 km depth M4.5,36N_75E_L1_M4p5,-3.12,-4.02,-4.94
75,37,0.0155,4.5,45,0.00034444,0,6,6,25,0,active shallow crust normal,1.0821,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,37N 75E 0-25 km depth M4.5,37N_75E_L1_M4p5,-4.01,-5.02,-6.03
75,38,0.0859,4.5,45,0.0019089,0,6,6,25,0,active shallow crust normal,1.8258,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,38N 75E 0-25 km depth M4.5,38N_75E_L1_M4p5,-3.23,-4.24,-5.25
75,39,0.4886,4.5,45,0.010858,0,2,2,25,0,active shallow crust strike-slip reverse,2.2207,0.93,0.09,8,0.4,142,31,306,2,WC1994,39N 75E 0-25 km depth M4.5,39N_75E_L1_M4p5,-2.43,-3.36,-4.29
75,40,0.6759,4.5,45,0.01502,0,2,,25,0,active shallow crust strike-slip reverse,2.3617,0.93,0.09,8,0.4,142,31,306,2,WC1994,40N 75E 0-25 km depth M4.5,40N_75E_L1_M4p5,-2.29,-3.22,-4.15
76,3,0.0001,4.5,45,2.2222e-06,489.71,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,3N 76E 0-25 km depth M4.5,3N_76E_L1_M4p5,,,
76,4,0.0011,4.5,45,2.4444e-05,385.54,923,,25,0,stable shallow crust,-1.3268,0.73,0.06,6,0.3,,,,2,WC1994,4N 76E 0-25 km depth M4.5,4N_76E_L1_M4p5,,,
76,5,0.0001,4.5,45,2.2222e-06,285.42,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,5N 76E 0-25 km depth M4.5,5N_76E_L1_M4p5,,,
76,9,0.0014,4.5,45,3.1111e-05,0,923,923,25,0,stable shallow crust,-1.2221,0.73,0.06,6,0.3,,,,2,WC1994,9N 76E 0-25 km depth M4.5,9N_76E_L1_M4p5,,,
76,10,0.0145,4.5,45,0.00032222,0,923,923,25,0,stable shallow crust,-0.20684,0.73,0.06,6,0.3,,,,2,WC1994,10N 76E 0-25 km depth M4.5,10N_76E_L1_M4p5,,,
76,11,0.0044,4.5,45,9.7778e-05,0,923,923,25,0,stable shallow crust,-0.72476,0.73,0.06,6,0.3,,,,2,WC1994,11N 76E 0-25 km depth M4.5,11N_76E_L1_M4p5,,,
76,12,0.0002,4.5,45,4.4444e-06,0,923,923,25,0,stable shallow crust,-2.0672,0.73,0.06,6,0.3,,,,2,WC1994,12N 76E 0-25 km depth M4.5,12N_76E_L1_M4p5,,,
76,13,0.0002,4.5,45,4.4444e-06,0,923,923,25,0,stable shallow crust,-2.0672,0.73,0.06,6,0.3,,,,2,WC1994,13N 76E 0-25 km depth M4.5,13N_76E_L1_M4p5,,,
76,14,0.0011,4.5,45,2.4444e-05,0,923,923,25,0,stable shallow crust,-1.3268,0.73,0.06,6,0.3,,,,2,WC1994,14N 76E 0-25 km depth M4.5,14N_76E_L1_M4p5,,,
76,15,0.0205,4.5,45,0.00045556,0,923,923,25,0,stable shallow crust,-0.056459,0.73,0.06,6,0.3,,,,2,WC1994,15N 76E 0-25 km depth M4.5,15N_76E_L1_M4p5,,,
76,16,0.0016,4.5,45,3.5556e-05,0,923,923,25,0,stable shallow crust,-1.1641,0.73,0.06,6,0.3,,,,2,WC1994,16N 76E 0-25 km depth M4.5,16N_76E_L1_M4p5,,,
76,17,0.0313,4.5,45,0.00069556,0,74,74,25,0,stable shallow crust,0.71233,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,17N 76E 0-25 km depth M4.5,17N_76E_L1_M4p5,-3.68,-4.77,
76,18,0.0355,4.5,45,0.00078889,0,74,74,25,0,stable shallow crust,0.76702,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,18N 76E 0-25 km depth M4.5,18N_76E_L1_M4p5,-3.61,-4.66,
76,19,0.0032,4.5,45,7.1111e-05,0,74,74,25,0,stable shallow crust,-0.27806,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,19N 76E 0-25 km depth M4.5,19N_76E_L1_M4p5,,,
76,20,0.0056,4.5,45,0.00012444,0,74,74,25,0,stable shallow crust,-0.035024,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,20N 76E 0-25 km depth M4.5,20N_76E_L1_M4p5,,,
76,21,0.0082,4.5,45,0.00018222,0,921,921,25,0,stable shallow crust,-0.3194,0.76,0.07,7,0.4,129,26,283,2,WC1994,21N 76E 0-25 km depth M4.5,21N_76E_L1_M4p5,,,
76,22,0.0106,4.5,45,0.00023556,0,921,921,25,0,stable shallow crust,-0.20791,0.76,0.07,7,0.4,129,26,283,2,WC1994,22N 76E 0-25 km depth M4.5,22N_76E_L1_M4p5,,,
76,28,0.009,4.5,45,0.0002,0,919,919,25,0,stable shallow crust,-0.45897,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 76E 0-25 km depth M4.5,28N_76E_L1_M4p5,,,
76,29,0.0267,4.5,45,0.00059333,0,919,919,25,0,stable shallow crust,0.013299,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 76E 0-25 km depth M4.5,29N_76E_L1_M4p5,-5.11,-5.83,
76,30,0.0008,4.5,45,1.7778e-05,0,919,919,25,0,stable shallow crust,-1.5101,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,30N 76E 0-25 km depth M4.5,30N_76E_L1_M4p5,,,
76,31,0.0121,4.5,45,0.00026889,0,13,13,25,0,subduction interface,-0.19543,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,31N 76E 0-25 km depth M4.5,31N_76E_L1_M4p5,,,
76,32,0.1036,4.5,45,0.0023022,0,13,13,25,0,subduction interface,0.73715,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,32N 76E 0-25 km depth M4.5,32N_76E_L1_M4p5,-3.1,-3.85,-4.6
76,33,0.33,4.5,45,0.0073333,0,13,13,25,0,subduction interface,1.2403,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,33N 76E 0-25 km depth M4.5,33N_76E_L1_M4p5,-2.54,-3.29,-4.04
76,34,0.0915,4.5,45,0.0020333,0,13,13,25,0,subduction interface,0.68321,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,34N 76E 0-25 km depth M4.5,34N_76E_L1_M4p5,-3.17,-3.92,-4.67
76,35,0.0354,4.5,45,0.00078667,0,902,902,25,0,active shallow crust normal,0.76579,0.86,0.12,7.8,0.4,-61,48,212,2,WC1994,35N 76E 0-25 km depth M4.5,35N_76E_L1_M4p5,-3.62,-4.48,-5.38
76,36,0.0556,4.5,45,0.0012356,0,901,901,25,0,active shallow crust strike-slip reverse,1.1419,0.9,0.11,7.6,0.4,18,80,273,2,WC1994,36N 76E 0-25 km depth M4.5,36N_76E_L1_M4p5,-3.39,-4.29,-5.24
76,37,0.0349,4.5,45,0.00077556,0,7,7,25,0,active shallow crust normal,1.7496,1.08,0.12,7.6,0.4,-74,52,203,2,WC1994,37N 76E 0-25 km depth M4.5,37N_76E_L1_M4p5,-3.66,-4.74,-5.83
76,38,0.0868,4.5,45,0.0019289,0,4,4,25,0,active shallow crust strike-slip reverse,1.6953,0.98,0.08,7.4,0.4,177,56,309,2,WC1994,38N 76E 0-25 km depth M4.5,38N_76E_L1_M4p5,-3.21,-4.19,-5.2
76,39,0.3204,4.5,45,0.00712,0,2,2,25,0,active shallow crust strike-slip reverse,2.0375,0.93,0.09,8,0.4,142,31,306,2,WC1994,39N 76E 0-25 km depth M4.5,39N_76E_L1_M4p5,-2.62,-3.55,-4.48
76,40,0.4386,4.5,45,0.0097467,0.34297,2,,25,0,active shallow crust strike-slip reverse,2.1739,0.93,0.09,8,0.4,142,31,306,2,WC1994,40N 76E 0-25 km depth M4.5,40N_76E_L1_M4p5,-2.48,-3.41,-4.34
77,6,0.0003,4.5,45,6.6667e-06,142.13,923,,25,0,stable shallow crust,-1.8911,0.73,0.06,6,0.3,,,,2,WC1994,6N 77E 0-25 km depth M4.5,6N_77E_L1_M4p5,,,
77,7,0.0002,4.5,45,4.4444e-06,39.881,923,,25,0,stable shallow crust,-2.0672,0.73,0.06,6,0.3,,,,2,WC1994,7N 77E 0-25 km depth M4.5,7N_77E_L1_M4p5,,,
77,9,0.0067,4.5,45,0.00014889,0,923,923,25,0,stable shallow crust,-0.54214,0.73,0.06,6,0.3,,,,2,WC1994,9N 77E 0-25 km depth M4.5,9N_77E_L1_M4p5,,,
77,10,0.0301,4.5,45,0.00066889,0,923,923,25,0,stable shallow crust,0.11035,0.73,0.06,6,0.3,,,,2,WC1994,10N 77E 0-25 km depth M4.5,10N_77E_L1_M4p5,-4.19,,
77,11,0.0212,4.5,45,0.00047111,0,923,923,25,0,stable shallow crust,-0.041877,0.73,0.06,6,0.3,,,,2,WC1994,11N 77E 0-25 km depth M4.5,11N_77E_L1_M4p5,,,
77,12,0.0084,4.5,45,0.00018667,0,923,923,25,0,stable shallow crust,-0.44393,0.73,0.06,6,0.3,,,,2,WC1994,12N 77E 0-25 km depth M4.5,12N_77E_L1_M4p5,,,
77,13,0.0142,4.5,45,0.00031556,0,923,923,25,0,stable shallow crust,-0.21592,0.73,0.06,6,0.3,,,,2,WC1994,13N 77E 0-25 km depth M4.5,13N_77E_L1_M4p5,,,
77,14,0.0002,4.5,45,4.4444e-06,0,923,923,25,0,stable shallow crust,-2.0672,0.73,0.06,6,0.3,,,,2,WC1994,14N 77E 0-25 km depth M4.5,14N_77E_L1_M4p5,,,
77,15,0.0013,4.5,45,2.8889e-05,0,923,923,25,0,stable shallow crust,-1.2543,0.73,0.06,6,0.3,,,,2,WC1994,15N 77E 0-25 km depth M4.5,15N_77E_L1_M4p5,,,
77,16,0.0002,4.5,45,4.4444e-06,0,923,923,25,0,stable shallow crust,-2.0672,0.73,0.06,6,0.3,,,,2,WC1994,16N 77E 0-25 km depth M4.5,16N_77E_L1_M4p5,,,
77,17,0.0155,4.5,45,0.00034444,0,74,74,25,0,stable shallow crust,0.40712,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,17N 77E 0-25 km depth M4.5,17N_77E_L1_M4p5,-4.11,,
77,18,0.0353,4.5,45,0.00078444,0,74,74,25,0,stable shallow crust,0.76456,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,18N 77E 0-25 km depth M4.5,18N_77E_L1_M4p5,-3.62,-4.67,
77,19,0.0029,4.5,45,6.4444e-05,0,74,74,25,0,stable shallow crust,-0.32081,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,19N 77E 0-25 km depth M4.5,19N_77E_L1_M4p5,,,
77,27,0.0001,4.5,45,2.2222e-06,0,919,919,25,0,stable shallow crust,-2.4132,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,27N 77E 0-25 km depth M4.5,27N_77E_L1_M4p5,,,
77,28,0.0204,4.5,45,0.00045333,0,919,919,25,0,stable shallow crust,-0.10358,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 77E 0-25 km depth M4.5,28N_77E_L1_M4p5,,,
77,29,0.0543,4.5,45,0.0012067,0,919,919,25,0,stable shallow crust,0.32159,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 77E 0-25 km depth M4.5,29N_77E_L1_M4p5,-3.56,-4.28,
77,30,0.0047,4.5,45,0.00010444,0,919,919,25,0,stable shallow crust,-0.74111,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,30N 77E 0-25 km depth M4.5,30N_77E_L1_M4p5,,,
77,31,0.0497,4.5,45,0.0011044,0,21,21,25,0,subduction interface,0.86814,0.85,0.09,8.6,0.2,90,14,291,2,StrasserInterface,31N 77E 0-25 km depth M4.5,31N_77E_L1_M4p5,-3.45,-4.3,-5.15
77,32,0.1576,4.5,45,0.0035022,0,13,13,25,0,subduction interface,0.91934,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,32N 77E 0-25 km depth M4.5,32N_77E_L1_M4p5,-2.89,-3.64,-4.39
77,33,0.1072,4.5,45,0.0023822,0,13,13,25,0,subduction interface,0.75198,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,StrasserInterface,33N 77E 0-25 km depth M4.5,33N_77E_L1_M4p5,-3.08,-3.83,-4.58
77,34,0.0342,4.5,45,0.00076,0,902,902,25,0,active shallow crust normal,0.75081,0.86,0.12,7.8,0.4,-61,48,212,2,WC1994,34N 77E 0-25 km depth M4.5,34N_77E_L1_M4p5,-3.63,-4.49,-5.4
77,35,0.0611,4.5,45,0.0013578,0,901,901,25,0,active shallow crust strike-slip reverse,1.1828,0.9,0.11,7.6,0.4,18,80,273,2,WC1994,35N 77E 0-25 km depth M4.5,35N_77E_L1_M4p5,-3.35,-4.25,-5.19
77,36,0.1162,4.5,45,0.0025822,0,901,901,25,0,active shallow crust strike-slip reverse,1.462,0.9,0.11,7.6,0.4,18,80,273,2,WC1994,36N 77E 0-25 km depth M4.5,36N_77E_L1_M4p5,-3.05,-3.95,-4.87
77,37,0.0804,4.5,45,0.0017867,0,7,7,25,0,active shallow crust normal,2.112,1.08,0.12,7.6,0.4,-74,52,203,2,WC1994,37N 77E 0-25 km depth M4.5,37N_77E_L1_M4p5,-3.29,-4.37,-5.46
77,38,0.0683,4.5,45,0.0015178,0,4,4,25,0,active shallow crust strike-slip reverse,1.5912,0.98,0.08,7.4,0.4,177,56,309,2,WC1994,38N 77E 0-25 km depth M4.5,38N_77E_L1_M4p5,-3.32,-4.3,-5.31
77,39,0.3769,4.5,45,0.0083756,0,3,3,25,0,active shallow crust strike-slip reverse,1.388,0.77,0.05,8,0.4,33,89,59,2,WC1994,39N 77E 0-25 km depth M4.5,39N_77E_L1_M4p5,-2.48,-3.25,-4.02
77,40,0.9601,4.5,45,0.021336,0,3,,25,0,active shallow crust strike-slip reverse,1.7941,0.77,0.05,8,0.4,33,89,59,2,WC1994,40N 77E 0-25 km depth M4.5,40N_77E_L1_M4p5,-2.06,-2.83,-3.6
78,5,0.0001,4.5,45,2.2222e-06,263.09,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,5N 78E 0-25 km depth M4.5,5N_78E_L1_M4p5,,,
78,6,0.0169,4.5,45,0.00037556,162.06,923,,25,0,stable shallow crust,-0.14033,0.73,0.06,6,0.3,,,,2,WC1994,6N 78E 0-25 km depth M4.5,6N_78E_L1_M4p5,,,
78,7,0.0189,4.5,45,0.00042,81.89,923,,25,0,stable shallow crust,-0.091751,0.73,0.06,6,0.3,,,,2,WC1994,7N 78E 0-25 km depth M4.5,7N_78E_L1_M4p5,,,
78,8,0.0002,4.5,45,4.4444e-06,10.764,923,,25,0,stable shallow crust,-2.0672,0.73,0.06,6,0.3,,,,2,WC1994,8N 78E 0-25 km depth M4.5,8N_78E_L1_M4p5,,,
78,9,0.0006,4.5,45,1.3333e-05,0,923,923,25,0,stable shallow crust,-1.5901,0.73,0.06,6,0.3,,,,2,WC1994,9N 78E 0-25 km depth M4.5,9N_78E_L1_M4p5,,,
78,10,0.0032,4.5,45,7.1111e-05,0,923,923,25,0,stable shallow crust,-0.86306,0.73,0.06,6,0.3,,,,2,WC1994,10N 78E 0-25 km depth M4.5,10N_78E_L1_M4p5,,,
78,11,0.0019,4.5,45,4.2222e-05,0,923,923,25,0,stable shallow crust,-1.0895,0.73,0.06,6,0.3,,,,2,WC1994,11N 78E 0-25 km depth M4.5,11N_78E_L1_M4p5,,,
78,12,0.0207,4.5,45,0.00046,0,82,82,25,0,stable shallow crust,1.2078,1.01,0.13,6.1,0.3,64,66,51,2,WC1994,12N 78E 0-25 km depth M4.5,12N_78E_L1_M4p5,-3.87,-5.16,
78,13,0.0196,4.5,45,0.00043556,0,923,923,25,0,stable shallow crust,-0.075956,0.73,0.06,6,0.3,,,,2,WC1994,13N 78E 0-25 km depth M4.5,13N_78E_L1_M4p5,,,
78,14,0.0001,4.5,45,2.2222e-06,0,923,923,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,14N 78E 0-25 km depth M4.5,14N_78E_L1_M4p5,,,
78,17,0.0065,4.5,45,0.00014444,0,74,74,25,0,stable shallow crust,0.029701,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,17N 78E 0-25 km depth M4.5,17N_78E_L1_M4p5,-5.45,,
78,18,0.0038,4.5,45,8.4444e-05,0,74,74,25,0,stable shallow crust,-0.20343,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,18N 78E 0-25 km depth M4.5,18N_78E_L1_M4p5,,,
78,22,0.0001,4.5,45,2.2222e-06,0,921,921,25,0,stable shallow crust,-2.2332,0.76,0.07,7,0.4,129,26,283,2,WC1994,22N 78E 0-25 km depth M4.5,22N_78E_L1_M4p5,,,
78,23,0.0001,4.5,45,2.2222e-06,0,921,921,25,0,stable shallow crust,-2.2332,0.76,0.07,7,0.4,129,26,283,2,WC1994,23N 78E 0-25 km depth M4.5,23N_78E_L1_M4p5,,,
78,28,0.0063,4.5,45,0.00014,0,919,919,25,0,stable shallow crust,-0.61387,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 78E 0-25 km depth M4.5,28N_78E_L1_M4p5,,,
78,29,0.0227,4.5,45,0.00050444,0,919,919,25,0,stable shallow crust,-0.057187,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 78E 0-25 km depth M4.5,29N_78E_L1_M4p5,,,
78,30,0.0349,4.5,45,0.00077556,0,21,21,25,0,subduction interface,0.71461,0.85,0.09,8.6,0.2,90,14,291,2,StrasserInterface,30N 78E 0-25 km depth M4.5,30N_78E_L1_M4p5,-3.63,-4.48,-5.33
78,31,0.1507,4.5,45,0.0033489,0,21,21,25,0,subduction interface,1.3499,0.85,0.09,8.6,0.2,90,14,291,2,StrasserInterface,31N 78E 0-25 km depth M4.5,31N_78E_L1_M4p5,-2.92,-3.77,-4.62
78,32,0.1417,4.5,45,0.0031489,0,904,904,25,0,active shallow crust strike-slip reverse,1.9982,1,0.09,7.3,0.2,-160,83,284,2,WC1994,32N 78E 0-25 km depth M4.5,32N_78E_L1_M4p5,-3.01,-4.01,-5.02
78,33,0.0531,4.5,45,0.00118,0,904,904,25,0,active shallow crust strike-slip reverse,1.5719,1,0.09,7.3,0.2,-160,83,284,2,WC1994,33N 78E 0-25 km depth M4.5,33N_78E_L1_M4p5,-3.44,-4.44,-5.49
78,34,0.0203,4.5,45,0.00045111,0,902,902,25,0,active shallow crust normal,0.52428,0.86,0.12,7.8,0.4,-61,48,212,2,WC1994,34N 78E 0-25 km depth M4.5,34N_78E_L1_M4p5,-3.93,-4.79,-5.75
78,35,0.1526,4.5,45,0.0033911,0,901,901,25,0,active shallow crust strike-slip reverse,1.5803,0.9,0.11,7.6,0.4,18,80,273,2,WC1994,35N 78E 0-25 km depth M4.5,35N_78E_L1_M4p5,-2.93,-3.83,-4.75
78,36,0.2989,4.5,45,0.0066422,0,901,901,25,0,active shallow crust strike-slip reverse,1.8723,0.9,0.11,7.6,0.4,18,80,273,2,WC1994,36N 78E 0-25 km depth M4.5,36N_78E_L1_M4p5,-2.63,-3.53,-4.44
78,37,0.1315,4.5,45,0.0029222,0,4,4,25,0,active shallow crust strike-slip reverse,1.8757,0.98,0.08,7.4,0.4,177,56,309,2,WC1994,37N 78E 0-25 km depth M4.5,37N_78E_L1_M4p5,-3.03,-4.01,-5.01
78,38,0.0609,4.5,45,0.0013533,0,4,4,25,0,active shallow crust strike-slip reverse,1.5414,0.98,0.08,7.4,0.4,177,56,309,2,WC1994,38N 78E 0-25 km depth M4.5,38N_78E_L1_M4p5,-3.37,-4.35,-5.37
78,39,0.1469,4.5,45,0.0032644,0,3,3,25,0,active shallow crust strike-slip reverse,0.97881,0.77,0.05,8,0.4,33,89,59,2,WC1994,39N 78E 0-25 km depth M4.5,39N_78E_L1_M4p5,-2.92,-3.69,-4.46
78,40,0.6973,4.5,45,0.015496,0,3,3,25,0,active shallow crust strike-slip reverse,1.6552,0.77,0.05,8,0.4,33,89,59,2,WC1994,40N 78E 0-25 km depth M4.5,40N_78E_L1_M4p5,-2.2,-2.97,-3.74
79,6,0.0033,4.5,45,7.3333e-05,237.37,923,,25,0,stable shallow crust,-0.8497,0.73,0.06,6,0.3,,,,2,WC1994,6N 79E 0-25 km depth M4.5,6N_79E_L1_M4p5,,,
79,7,0.0053,4.5,45,0.00011778,166.23,923,,25,0,stable shallow crust,-0.64394,0.73,0.06,6,0.3,,,,2,WC1994,7N 79E 0-25 km depth M4.5,7N_79E_L1_M4p5,,,
79,8,0.0001,4.5,45,2.2222e-06,94.982,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,8N 79E 0-25 km depth M4.5,8N_79E_L1_M4p5,,,
79,11,0.0006,4.5,45,1.3333e-05,0,923,923,25,0,stable shallow crust,-1.5901,0.73,0.06,6,0.3,,,,2,WC1994,11N 79E 0-25 km depth M4.5,11N_79E_L1_M4p5,,,
79,12,0.0191,4.5,45,0.00042444,0,82,82,25,0,stable shallow crust,1.1728,1.01,0.13,6.1,0.3,64,66,51,2,WC1994,12N 79E 0-25 km depth M4.5,12N_79E_L1_M4p5,-3.91,-5.23,
79,13,0.0058,4.5,45,0.00012889,0,82,82,25,0,stable shallow crust,0.65522,1.01,0.13,6.1,0.3,64,66,51,2,WC1994,13N 79E 0-25 km depth M4.5,13N_79E_L1_M4p5,-4.5,,
79,15,0.0003,4.5,45,6.6667e-06,0,81,81,25,0,stable shallow crust,-1.3061,0.86,0.12,6.2,0.3,,,,2,WC1994,15N 79E 0-25 km depth M4.5,15N_79E_L1_M4p5,,,
79,16,0.0005,4.5,45,1.1111e-05,0,923,923,25,0,stable shallow crust,-1.6692,0.73,0.06,6,0.3,,,,2,WC1994,16N 79E 0-25 km depth M4.5,16N_79E_L1_M4p5,,,
79,22,0.0075,4.5,45,0.00016667,0,921,921,25,0,stable shallow crust,-0.35815,0.76,0.07,7,0.4,129,26,283,2,WC1994,22N 79E 0-25 km depth M4.5,22N_79E_L1_M4p5,,,
