longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
91,34,0.0003,5.5,107,2.8037e-06,0,102.0,102,70,25,subduction interface,0.99274,1.19,0.11,6.8,0.4,-165,86,154,2,StrasserInterface,34N 91E 25-70 km depth,34N_91E_2,-5.77,-6.23,
91,35,0.0006,5.5,107,5.6075e-06,0,116.0,116,70,25,subduction interface,1.8988,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,35N 91E 25-70 km depth,35N_91E_2,-5.28,-5.91,-7.33
92,7,0.0004,5.5,107,3.7383e-06,0,132.0,132,70,25,subduction interface,-0.64232,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,7N 92E 25-70 km depth,7N_92E_2,,,
92,8,0.0042,5.5,107,3.9252e-05,0,131.0,131,70,25,subduction interface,0.21387,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,8N 92E 25-70 km depth,8N_92E_2,,-5.24,-6.08
92,9,0.0126,5.5,107,0.00011776,0,131.0,131,70,25,subduction interface,0.69099,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,9N 92E 25-70 km depth,9N_92E_2,-4.26,-4.45,-5.29
92,10,0.0173,5.5,107,0.00016168,0,131.0,131,70,25,subduction interface,0.82866,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,10N 92E 25-70 km depth,10N_92E_2,-4.01,-4.28,-5.12
92,11,0.0186,5.5,107,0.00017383,0,131.0,131,70,25,subduction interface,0.86013,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,11N 92E 25-70 km depth,11N_92E_2,-3.96,-4.24,-5.08
92,12,0.0102,5.5,107,9.5327e-05,0,131.0,131,70,25,subduction interface,0.59922,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,12N 92E 25-70 km depth,12N_92E_2,-4.49,-4.57,-5.41
92,13,0.0074,5.5,107,6.9159e-05,23.85,131.0,9171,70,25,subduction interface,0.45985,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,13N 92E 25-70 km depth,13N_92E_2,-5.22,-4.77,-5.61
92,14,0.0037,5.5,107,3.4579e-05,59.418,130.0,9151,70,25,subduction interface,2.3588,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,14N 92E 25-70 km depth,14N_92E_2,-4.47,-5.09,-6.49
92,15,0.0073,5.5,107,6.8224e-05,105.4,130.0,9151,70,25,subduction interface,2.6539,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,15N 92E 25-70 km depth,15N_92E_2,-4.17,-4.79,-6.1
92,16,0.0031,5.5,107,2.8972e-05,151.35,130.0,9151,70,25,subduction interface,2.282,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,16N 92E 25-70 km depth,16N_92E_2,-4.55,-5.17,-6.6
92,17,0.0001,5.5,107,9.3458e-07,165.4,129.0,9151,70,25,subduction interface,-0.30938,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,17N 92E 25-70 km depth,17N_92E_2,,,
92,19,0.0002,5.5,107,1.8692e-06,178.02,129.0,9171,70,25,subduction interface,-0.0083538,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,19N 92E 25-70 km depth,19N_92E_2,,,
92,20,0.0002,5.5,107,1.8692e-06,163.02,932.0,9131,70,25,stable shallow crust,-0.61335,0.93,0.1,6.5,0.3,8,67,239,2,WC1994,20N 92E 25-70 km depth,20N_92E_2,,,
92,21,0.0009,5.5,107,8.4112e-06,89.745,929.0,9131,70,25,subduction interface,0.20486,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,21N 92E 25-70 km depth,21N_92E_2,,-5.98,-7.17
92,22,0.0036,5.5,107,3.3645e-05,22.708,929.0,9131,70,25,subduction interface,0.80692,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,22N 92E 25-70 km depth,22N_92E_2,-4.75,-5.03,-6.01
92,23,0.0031,5.5,107,2.8972e-05,23.037,929.0,9131,70,25,subduction interface,0.74198,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,23N 92E 25-70 km depth,23N_92E_2,-4.88,-5.1,-6.09
92,24,0.014,5.5,107,0.00013084,23.456,929.0,9131,70,25,subduction interface,1.3967,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,24N 92E 25-70 km depth,24N_92E_2,-3.94,-4.38,-5.35
92,25,0.0251,5.5,107,0.00023458,13.614,119.0,9131,70,25,intraplate margin lower,1.3753,0.91,0.1,8.3,0.2,90,40,112,2,WC1994,25N 92E 25-70 km depth,25N_92E_2,-3.69,-4.1,-5.01
92,26,0.015,5.5,107,0.00014019,0,119.0,119,70,25,intraplate margin lower,1.1517,0.91,0.1,8.3,0.2,90,40,112,2,WC1994,26N 92E 25-70 km depth,26N_92E_2,-3.95,-4.34,-5.25
92,27,0.0156,5.5,107,0.00014579,0,928.0,928,70,25,subduction interface,1.4437,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,27N 92E 25-70 km depth,27N_92E_2,-3.89,-4.33,-5.29
92,28,0.0035,5.5,107,3.271e-05,0,928.0,928,70,25,subduction interface,0.79468,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,28N 92E 25-70 km depth,28N_92E_2,-4.77,-5.04,-6
92,29,0.0011,5.5,107,1.028e-05,0,927.0,927,70,25,subduction interface,1.722,1.22,0.11,7.1,0.3,-26,37,65,2,StrasserInterface,29N 92E 25-70 km depth,29N_92E_2,-5.02,-5.61,-6.94
92,30,0.0081,5.5,107,7.5701e-05,0,926.0,926,70,25,subduction interface,2.9191,1.28,0.11,7.7,0.2,-83,46,183,2,StrasserInterface,30N 92E 25-70 km depth,30N_92E_2,-4.12,-4.76,-6.04
92,31,0.0077,5.5,107,7.1963e-05,0,103.0,103,70,25,subduction interface,2.1271,1.14,0.09,7.2,0.4,-36,70,225,2,StrasserInterface,31N 92E 25-70 km depth,31N_92E_2,-4.16,-4.72,-5.88
92,32,0.0093,5.5,107,8.6916e-05,0,103.0,103,70,25,subduction interface,2.2091,1.14,0.09,7.2,0.4,-36,70,225,2,StrasserInterface,32N 92E 25-70 km depth,32N_92E_2,-4.07,-4.63,-5.79
92,33,0.007,5.5,107,6.5421e-05,0,116.0,116,70,25,subduction interface,2.9657,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,33N 92E 25-70 km depth,33N_92E_2,-4.19,-4.83,-6.14
92,34,0.002,5.5,107,1.8692e-05,0,116.0,116,70,25,subduction interface,2.4216,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,34N 92E 25-70 km depth,34N_92E_2,-4.74,-5.38,-6.71
92,35,0.0002,5.5,107,1.8692e-06,34.917,116.0,,70,25,subduction interface,1.4216,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,35N 92E 25-70 km depth,35N_92E_2,-5.81,-6.4,-8.29
93,3,0.0005,5.5,107,4.6729e-06,133.22,132.0,9171,70,25,subduction interface,-0.54541,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,3N 93E 25-70 km depth,3N_93E_2,,,
93,4,0.0012,5.5,107,1.1215e-05,74.015,132.0,9171,70,25,subduction interface,-0.1652,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,4N 93E 25-70 km depth,4N_93E_2,,,
93,5,0.0012,5.5,107,1.1215e-05,14.775,132.0,9171,70,25,subduction interface,-0.1652,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,5N 93E 25-70 km depth,5N_93E_2,,,
93,6,0.0024,5.5,107,2.243e-05,0,132.0,132,70,25,subduction interface,0.13583,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,6N 93E 25-70 km depth,6N_93E_2,,-5.66,-6.53
93,7,0.0036,5.5,107,3.3645e-05,0,132.0,132,70,25,subduction interface,0.31192,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,7N 93E 25-70 km depth,7N_93E_2,,-5.2,-6.07
93,8,0.0276,5.5,107,0.00025794,0,131.0,131,70,25,subduction interface,1.0315,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,8N 93E 25-70 km depth,8N_93E_2,-3.71,-4.05,-4.89
93,9,0.0356,5.5,107,0.00033271,0,131.0,131,70,25,subduction interface,1.1421,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,9N 93E 25-70 km depth,9N_93E_2,-3.57,-3.93,-4.77
93,10,0.0438,5.5,107,0.00040935,0,131.0,131,70,25,subduction interface,1.2321,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,10N 93E 25-70 km depth,10N_93E_2,-3.46,-3.83,-4.67
93,11,0.0325,5.5,107,0.00030374,0,131.0,131,70,25,subduction interface,1.1025,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,11N 93E 25-70 km depth,11N_93E_2,-3.62,-3.97,-4.81
93,12,0.0228,5.5,107,0.00021308,0,131.0,131,70,25,subduction interface,0.94855,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,12N 93E 25-70 km depth,12N_93E_2,-3.82,-4.14,-4.98
93,13,0.0159,5.5,107,0.0001486,0,131.0,131,70,25,subduction interface,0.79201,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,13N 93E 25-70 km depth,13N_93E_2,-4.07,-4.32,-5.16
93,14,0.0047,5.5,107,4.3925e-05,0,130.0,130,70,25,subduction interface,2.4627,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,14N 93E 25-70 km depth,14N_93E_2,-4.36,-4.98,-6.34
93,15,0.0057,5.5,107,5.3271e-05,7.7432,130.0,9151,70,25,subduction interface,2.5465,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,15N 93E 25-70 km depth,15N_93E_2,-4.28,-4.9,-6.23
93,16,0.0025,5.5,107,2.3364e-05,46.22,129.0,9151,70,25,subduction interface,1.0886,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,16N 93E 25-70 km depth,16N_93E_2,-4.77,-5.2,
93,17,0.0001,5.5,107,9.3458e-07,59.886,129.0,9151,70,25,subduction interface,-0.30938,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,17N 93E 25-70 km depth,17N_93E_2,,,
93,19,0.0002,5.5,107,1.8692e-06,73.51,129.0,9151,70,25,subduction interface,-0.0083538,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,19N 93E 25-70 km depth,19N_93E_2,,,
93,20,0.0013,5.5,107,1.215e-05,62.316,129.0,9131,70,25,subduction interface,0.80456,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,20N 93E 25-70 km depth,20N_93E_2,-5.23,-5.53,
93,21,0.0041,5.5,107,3.8318e-05,18.248,929.0,9131,70,25,subduction interface,0.8634,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,21N 93E 25-70 km depth,21N_93E_2,-4.65,-4.96,-5.94
93,22,0.0118,5.5,107,0.00011028,0,929.0,929,70,25,subduction interface,1.3225,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,22N 93E 25-70 km depth,22N_93E_2,-4.02,-4.46,-5.42
93,23,0.0077,5.5,107,7.1963e-05,0,929.0,929,70,25,subduction interface,1.1371,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,23N 93E 25-70 km depth,23N_93E_2,-4.25,-4.66,-5.62
93,24,0.0182,5.5,107,0.00017009,0,929.0,929,70,25,subduction interface,1.5107,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,24N 93E 25-70 km depth,24N_93E_2,-3.81,-4.26,-5.23
93,25,0.0182,5.5,107,0.00017009,6.332,929.0,9131,70,25,subduction interface,1.5107,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,25N 93E 25-70 km depth,25N_93E_2,-3.81,-4.26,-5.23
93,26,0.0119,5.5,107,0.00011121,0,118.0,118,70,25,subduction interface,1.8212,1.05,0.12,7.2,0.4,-141,89,301,2,StrasserInterface,26N 93E 25-70 km depth,26N_93E_2,-3.98,-4.49,-5.58
93,27,0.0171,5.5,107,0.00015981,0,928.0,928,70,25,subduction interface,1.4836,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,27N 93E 25-70 km depth,27N_93E_2,-3.84,-4.29,-5.25
93,28,0.0084,5.5,107,7.8505e-05,0,928.0,928,70,25,subduction interface,1.1749,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,28N 93E 25-70 km depth,28N_93E_2,-4.2,-4.62,-5.58
93,29,0.0015,5.5,107,1.4019e-05,0,927.0,927,70,25,subduction interface,1.8567,1.22,0.11,7.1,0.3,-26,37,65,2,StrasserInterface,29N 93E 25-70 km depth,29N_93E_2,-4.88,-5.47,-6.77
93,30,0.0016,5.5,107,1.4953e-05,0,926.0,926,70,25,subduction interface,2.2147,1.28,0.11,7.7,0.2,-83,46,183,2,StrasserInterface,30N 93E 25-70 km depth,30N_93E_2,-4.84,-5.47,-6.75
93,31,0.0019,5.5,107,1.7757e-05,38.532,926.0,9081,70,25,subduction interface,2.2894,1.28,0.11,7.7,0.2,-83,46,183,2,StrasserInterface,31N 93E 25-70 km depth,31N_93E_2,-4.76,-5.39,-6.68
93,32,0.0166,5.5,107,0.00015514,0,116.0,116,70,25,subduction interface,3.3407,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,32N 93E 25-70 km depth,32N_93E_2,-3.81,-4.46,-5.76
93,33,0.0131,5.5,107,0.00012243,0,116.0,116,70,25,subduction interface,3.2379,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,33N 93E 25-70 km depth,33N_93E_2,-3.91,-4.56,-5.87
93,34,0.0067,5.5,107,6.2617e-05,0,116.0,116,70,25,subduction interface,2.9467,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,34N 93E 25-70 km depth,34N_93E_2,-4.21,-4.85,-6.16
93,35,0.0009,5.5,107,8.4112e-06,83.584,116.0,,70,25,subduction interface,2.0749,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,35N 93E 25-70 km depth,35N_93E_2,-5.09,-5.73,-7.1
94,3,0.0064,5.5,107,5.9813e-05,39.275,132.0,9171,70,25,subduction interface,0.5618,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,3N 94E 25-70 km depth,3N_94E_2,-4.82,-4.8,-5.67
94,4,0.0144,5.5,107,0.00013458,0,132.0,132,70,25,subduction interface,0.91398,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,4N 94E 25-70 km depth,4N_94E_2,-4.05,-4.36,-5.23
94,5,0.019,5.5,107,0.00017757,0,132.0,132,70,25,subduction interface,1.0344,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,5N 94E 25-70 km depth,5N_94E_2,-3.88,-4.23,-5.1
94,6,0.0192,5.5,107,0.00017944,0,132.0,132,70,25,subduction interface,1.0389,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,6N 94E 25-70 km depth,6N_94E_2,-3.87,-4.22,-5.09
94,7,0.008,5.5,107,7.4766e-05,0,132.0,132,70,25,subduction interface,0.65871,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,7N 94E 25-70 km depth,7N_94E_2,-4.52,-4.67,-5.54
94,8,0.0189,5.5,107,0.00017664,0,138.0,138,70,25,subduction interface,2.2971,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,8N 94E 25-70 km depth,8N_94E_2,-3.76,-4.31,-5.41
94,9,0.0265,5.5,107,0.00024766,0,138.0,138,70,25,subduction interface,2.4439,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,9N 94E 25-70 km depth,9N_94E_2,-3.61,-4.16,-5.26
94,10,0.0113,5.5,107,0.00010561,0,137.0,137,70,25,subduction interface,4.6587,1.57,0.16,6.5,0.3,-29,89,282,2,StrasserInterface,10N 94E 25-70 km depth,10N_94E_2,-3.98,-4.76,-6.33
94,11,0.0073,5.5,107,6.8224e-05,0,137.0,137,70,25,subduction interface,4.4689,1.57,0.16,6.5,0.3,-29,89,282,2,StrasserInterface,11N 94E 25-70 km depth,11N_94E_2,-4.17,-4.95,-6.52
94,12,0.0041,5.5,107,3.8318e-05,0,136.0,136,70,25,subduction interface,0.9734,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,12N 94E 25-70 km depth,12N_94E_2,-4.59,-4.96,-6.02
94,13,0.0034,5.5,107,3.1776e-05,0,131.0,131,70,25,subduction interface,0.1221,0.84,0.07,8.6,0.3,-12,43,256,2,StrasserInterface,13N 94E 25-70 km depth,13N_94E_2,,-5.53,-6.37
94,14,0.0026,5.5,107,2.4299e-05,0,130.0,130,70,25,subduction interface,2.2056,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,14N 94E 25-70 km depth,14N_94E_2,-4.63,-5.25,-6.74
94,15,0.0026,5.5,107,2.4299e-05,0,130.0,130,70,25,subduction interface,2.2056,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,15N 94E 25-70 km depth,15N_94E_2,-4.63,-5.25,-6.74
94,16,0.0002,5.5,107,1.8692e-06,0,129.0,129,70,25,subduction interface,-0.0083538,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,16N 94E 25-70 km depth,16N_94E_2,,,
94,17,0.0003,5.5,107,2.8037e-06,0,129.0,129,70,25,subduction interface,0.16774,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,17N 94E 25-70 km depth,17N_94E_2,,-6.94,
94,18,0.0028,5.5,107,2.6168e-05,0,129.0,129,70,25,subduction interface,1.1378,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,18N 94E 25-70 km depth,18N_94E_2,-4.7,-5.14,
94,19,0.0042,5.5,107,3.9252e-05,0,129.0,129,70,25,subduction interface,1.3139,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,19N 94E 25-70 km depth,19N_94E_2,-4.48,-4.95,-6.46
94,20,0.0086,5.5,107,8.0374e-05,0,129.0,129,70,25,subduction interface,1.6251,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,20N 94E 25-70 km depth,20N_94E_2,-4.13,-4.63,-5.83
94,21,0.0087,5.5,107,8.1308e-05,0,128.0,128,70,25,subduction interface,0.75014,0.88,0.07,7.9,0.3,3,64,216,2,StrasserInterface,21N 94E 25-70 km depth,21N_94E_2,-4.38,-4.61,-5.52
94,22,0.0093,5.5,107,8.6916e-05,0,128.0,128,70,25,subduction interface,0.7791,0.88,0.07,7.9,0.3,3,64,216,2,StrasserInterface,22N 94E 25-70 km depth,22N_94E_2,-4.33,-4.58,-5.48
94,23,0.0212,5.5,107,0.00019813,0,128.0,128,70,25,subduction interface,1.137,0.88,0.07,7.9,0.3,3,64,216,2,StrasserInterface,23N 94E 25-70 km depth,23N_94E_2,-3.8,-4.18,-5.06
94,24,0.0318,5.5,107,0.0002972,0,930.0,930,70,25,subduction interface,2.688,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,24N 94E 25-70 km depth,24N_94E_2,-3.53,-4.09,-5.23
94,25,0.0312,5.5,107,0.00029159,0,929.0,929,70,25,subduction interface,1.7448,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,25N 94E 25-70 km depth,25N_94E_2,-3.56,-4.02,-4.99
94,26,0.0098,5.5,107,9.1589e-05,0,929.0,929,70,25,subduction interface,1.2418,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,26N 94E 25-70 km depth,26N_94E_2,-4.12,-4.54,-5.51
94,27,0.0048,5.5,107,4.486e-05,22.771,928.0,,70,25,subduction interface,0.93186,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,27N 94E 25-70 km depth,27N_94E_2,-4.54,-4.88,-5.84
94,28,0.0061,5.5,107,5.7009e-05,0,928.0,928,70,25,subduction interface,1.0359,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,28N 94E 25-70 km depth,28N_94E_2,-4.39,-4.77,-5.73
94,29,0.0075,5.5,107,7.0093e-05,0,928.0,928,70,25,subduction interface,1.1257,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,29N 94E 25-70 km depth,29N_94E_2,-4.27,-4.67,-5.63
94,30,0.0024,5.5,107,2.243e-05,86.394,926.0,9081,70,25,subduction interface,2.3908,1.28,0.11,7.7,0.2,-83,46,183,2,StrasserInterface,30N 94E 25-70 km depth,30N_94E_2,-4.66,-5.29,-6.57
94,31,0.0005,5.5,107,4.6729e-06,0,116.0,116,70,25,subduction interface,1.8196,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,31N 94E 25-70 km depth,31N_94E_2,-5.36,-5.99,-7.44
94,31,0.0005,5.5,107,4.6729e-06,5.5124,116.0,9081,70,25,subduction interface,1.8196,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,31N 94E 25-70 km depth,31N_94E_2,-5.36,-5.99,-7.44
94,32,0.0043,5.5,107,4.0187e-05,0,116.0,116,70,25,subduction interface,2.7541,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,32N 94E 25-70 km depth,32N_94E_2,-4.4,-5.05,-6.36
94,33,0.006,5.5,107,5.6075e-05,0,116.0,116,70,25,subduction interface,2.8988,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,33N 94E 25-70 km depth,33N_94E_2,-4.25,-4.9,-6.21
94,34,0.005,5.5,107,4.6729e-05,39.95,116.0,,70,25,subduction interface,2.8196,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,34N 94E 25-70 km depth,34N_94E_2,-4.33,-4.98,-6.29
94,35,0.0005,5.5,107,4.6729e-06,133,116.0,,70,25,subduction interface,1.8196,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,35N 94E 25-70 km depth,35N_94E_2,-5.36,-5.99,-7.44
95,3,0.023,5.5,107,0.00021495,0,132.0,132,70,25,subduction interface,1.1173,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,3N 95E 25-70 km depth,3N_95E_2,-3.77,-4.14,-5.01
95,4,0.0392,5.5,107,0.00036636,0,132.0,132,70,25,subduction interface,1.3489,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,4N 95E 25-70 km depth,4N_95E_2,-3.49,-3.89,-4.76
95,5,0.0302,5.5,107,0.00028224,0,132.0,132,70,25,subduction interface,1.2356,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,5N 95E 25-70 km depth,5N_95E_2,-3.62,-4.01,-4.88
95,6,0.0141,5.5,107,0.00013178,0,138.0,138,70,25,subduction interface,2.1698,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,6N 95E 25-70 km depth,6N_95E_2,-3.89,-4.43,-5.53
95,7,0.0098,5.5,107,9.1589e-05,0,138.0,138,70,25,subduction interface,2.0118,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,7N 95E 25-70 km depth,7N_95E_2,-4.05,-4.59,-5.69
95,8,0.0044,5.5,107,4.1121e-05,0,138.0,138,70,25,subduction interface,1.6641,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,8N 95E 25-70 km depth,8N_95E_2,-4.42,-4.95,-6.05
95,9,0.0073,5.5,107,6.8224e-05,0,138.0,138,70,25,subduction interface,1.8839,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,9N 95E 25-70 km depth,9N_95E_2,-4.19,-4.72,-5.82
95,10,0.0017,5.5,107,1.5888e-05,0,137.0,137,70,25,subduction interface,3.8361,1.57,0.16,6.5,0.3,-29,89,282,2,StrasserInterface,10N 95E 25-70 km depth,10N_95E_2,-4.8,-5.58,-7.17
95,11,0.0026,5.5,107,2.4299e-05,0,137.0,137,70,25,subduction interface,4.0206,1.57,0.16,6.5,0.3,-29,89,282,2,StrasserInterface,11N 95E 25-70 km depth,11N_95E_2,-4.61,-5.4,-6.98
95,12,0.009,5.5,107,8.4112e-05,0,136.0,136,70,25,subduction interface,1.3149,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,12N 95E 25-70 km depth,12N_95E_2,-4.15,-4.59,-5.6
95,13,0.0158,5.5,107,0.00014766,0,136.0,136,70,25,subduction interface,1.5593,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,13N 95E 25-70 km depth,13N_95E_2,-3.87,-4.33,-5.33
95,14,0.0036,5.5,107,3.3645e-05,0,136.0,136,70,25,subduction interface,0.91692,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,14N 95E 25-70 km depth,14N_95E_2,-4.68,-5.02,-6.1
95,15,0.0001,5.5,107,9.3458e-07,0,130.0,130,70,25,subduction interface,0.79062,1.24,0.12,6.5,0.3,60,67,146,2,StrasserInterface,15N 95E 25-70 km depth,15N_95E_2,-6.52,-7.14,
95,17,0.0009,5.5,107,8.4112e-06,0,129.0,129,70,25,subduction interface,0.64486,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,17N 95E 25-70 km depth,17N_95E_2,-5.68,-5.74,
95,18,0.0088,5.5,107,8.2243e-05,0,129.0,129,70,25,subduction interface,1.6351,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,18N 95E 25-70 km depth,18N_95E_2,-4.12,-4.62,-5.81
95,19,0.01,5.5,107,9.3458e-05,0,129.0,129,70,25,subduction interface,1.6906,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,19N 95E 25-70 km depth,19N_95E_2,-4.06,-4.56,-5.73
95,20,0.0052,5.5,107,4.8598e-05,0,129.0,129,70,25,subduction interface,1.4066,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,20N 95E 25-70 km depth,20N_95E_2,-4.37,-4.86,-6.22
95,21,0.0025,5.5,107,2.3364e-05,0,129.0,129,70,25,subduction interface,1.0886,1.04,0.11,6.9,0.3,-121,85,317,2,StrasserInterface,21N 95E 25-70 km depth,21N_95E_2,-4.77,-5.2,
95,22,0.002,5.5,107,1.8692e-05,0,128.0,128,70,25,subduction interface,0.11165,0.88,0.07,7.9,0.3,3,64,216,2,StrasserInterface,22N 95E 25-70 km depth,22N_95E_2,,-5.81,-7.32
95,23,0.0091,5.5,107,8.5047e-05,0,128.0,128,70,25,subduction interface,0.76966,0.88,0.07,7.9,0.3,3,64,216,2,StrasserInterface,23N 95E 25-70 km depth,23N_95E_2,-4.34,-4.59,-5.49
95,24,0.0094,5.5,107,8.785e-05,0,930.0,930,70,25,subduction interface,2.1587,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,24N 95E 25-70 km depth,24N_95E_2,-4.07,-4.62,-5.78
95,25,0.0154,5.5,107,0.00014393,0,930.0,930,70,25,subduction interface,2.3731,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,25N 95E 25-70 km depth,25N_95E_2,-3.85,-4.41,-5.55
95,26,0.0128,5.5,107,0.00011963,0,930.0,930,70,25,subduction interface,2.2928,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,26N 95E 25-70 km depth,26N_95E_2,-3.93,-4.49,-5.64
95,27,0.0033,5.5,107,3.0841e-05,0,929.0,929,70,25,subduction interface,0.76913,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,27N 95E 25-70 km depth,27N_95E_2,-4.82,-5.07,-6.05
95,28,0.0022,5.5,107,2.0561e-05,0,928.0,928,70,25,subduction interface,0.59304,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,28N 95E 25-70 km depth,28N_95E_2,-5.33,-5.29,-6.25
